date,slot,vol,fwd_bps,med20,vol_ratio,sym
2026-01-23,09:00-09:30,576100.0,47.14863044454454,391550.0,1.4713318860937301,5711.T
2026-01-26,09:00-09:30,486900.0,-6.657789613848664,441200.0,1.1035811423390753,5711.T
2026-01-27,09:00-09:30,323800.0,-22.436616558223488,485350.0,0.6671474193880704,5711.T
2026-01-28,09:00-09:30,268400.0,34.0754202635174,441200.0,0.6083408884859474,5711.T
2026-01-29,09:00-09:30,436600.0,121.293800539084,391550.0,1.1150555484612439,5711.T
2026-01-30,09:00-09:30,809700.0,-32.637075718016106,417600.0,1.9389367816091954,5711.T
2026-02-02,09:00-09:30,931100.0,9.186954524575963,417600.0,2.2296455938697317,5711.T
2026-02-03,09:00-09:30,498600.0,0.0,417600.0,1.1939655172413792,5711.T
2026-02-04,09:00-09:30,508800.0,74.04181184669012,461750.0,1.1018949648077965,5711.T
2026-02-05,09:00-09:30,396300.0,-31.813361611876534,461750.0,0.8582566323768273,5711.T
2026-02-06,09:00-09:30,541000.0,22.650056625141968,417600.0,1.2954980842911878,5711.T
2026-02-09,09:00-09:30,353300.0,75.64296520423675,417600.0,0.8460249042145593,5711.T
2026-02-10,09:00-09:30,433400.0,57.7081615828523,417600.0,1.0378352490421456,5711.T
2026-02-12,09:00-09:30,902500.0,-18.939393939394478,416000.0,2.1694711538461537,5711.T
2026-02-13,09:00-09:30,1779900.0,72.04877147607647,435000.0,4.091724137931035,5711.T
2026-02-16,09:00-09:30,678400.0,-63.24404761904767,435000.0,1.5595402298850574,5711.T
2026-02-17,09:00-09:30,308600.0,-95.38641230290024,461750.0,0.668327016783974,5711.T
2026-02-18,09:00-09:30,283400.0,-31.292783101897204,461750.0,0.6137520303194369,5711.T
2026-02-19,09:00-09:30,279500.0,-9.536524890330078,461750.0,0.6053059014618299,5711.T
2026-02-20,09:00-09:30,235200.0,0.0,461750.0,0.5093665403356795,5711.T
2026-02-24,09:00-09:30,393400.0,113.63636363636465,461750.0,0.8519761775852734,5711.T
2026-02-25,09:00-09:30,526400.0,-55.5356503045501,435000.0,1.2101149425287356,5711.T
2026-02-26,09:00-09:30,632500.0,-300.12214273250737,435000.0,1.4540229885057472,5711.T
2026-02-27,09:00-09:30,709900.0,-30.56027164685893,467600.0,1.5181779298545766,5711.T
2026-03-02,09:00-09:30,703200.0,52.36486486486447,503700.0,1.3960690887432996,5711.T
2026-03-03,09:00-09:30,521000.0,-64.50545815415154,517600.0,1.0065687789799074,5711.T
2026-03-04,09:00-09:30,679100.0,-261.3046701260191,514900.0,1.318896873179258,5711.T
2026-03-05,09:00-09:30,437200.0,-51.22575923893202,514900.0,0.8490969120217517,5711.T
2026-03-06,09:00-09:30,297000.0,-68.42619745845546,514900.0,0.5768110312682074,5711.T
2026-03-09,09:00-09:30,547700.0,-211.83800623052917,479100.0,1.1431851388019203,5711.T
2026-03-10,09:00-09:30,504100.0,7.809449433815452,523700.0,0.9625739927439374,5711.T
2026-03-11,09:00-09:30,425800.0,-24.23112767940383,512550.0,0.8307482196858843,5711.T
2026-03-12,09:00-09:30,307800.0,-17.468944099379158,512550.0,0.6005267778753293,5711.T
2026-03-13,09:00-09:30,324900.0,37.85614664275849,512550.0,0.6338893766461808,5711.T
2026-03-16,09:00-09:30,398500.0,4.0510431436091565,470650.0,0.846701370445129,5711.T
2026-03-17,09:00-09:30,154900.0,-42.033626901520904,431500.0,0.3589803012746234,5711.T
2026-03-19,09:00-09:30,2248200.0,20.591538749532567,412150.0,5.454810141938615,5711.T
2026-03-23,09:00-09:30,1195500.0,-186.11459640317852,431500.0,2.7705677867902665,5711.T
2026-03-24,09:00-09:30,731300.0,-60.07208650380402,470650.0,1.5538085626261553,5711.T
2026-03-25,09:00-09:30,687400.0,9.554748710109973,512550.0,1.3411374500048776,5711.T
2026-03-26,09:00-09:30,238700.0,-99.8080614203456,523700.0,0.4557953026541913,5711.T
2026-03-27,09:00-09:30,213100.0,-10.0240577385724,523700.0,0.40691235440137485,5711.T
2026-03-30,09:00-09:30,231100.0,30.525030525030417,512550.0,0.45088284069846846,5711.T
2026-03-31,09:00-09:30,251100.0,68.82168925964605,470650.0,0.5335174758312972,5711.T
2026-04-01,09:00-09:30,278300.0,37.58654797230365,431500.0,0.6449594438006953,5711.T
2026-04-02,09:00-09:30,324600.0,87.87010506208226,412150.0,0.787577338347689,5711.T
2026-04-03,09:00-09:30,199300.0,-15.452965037666688,361700.0,0.5510091235830799,5711.T
2026-04-06,09:00-09:30,165100.0,151.2507271669583,324750.0,0.5083910700538876,5711.T
2026-04-07,09:00-09:30,112300.0,-65.20905255082421,316200.0,0.3551549652118912,5711.T
