pub_date,st_date,en_date,section,FrgnBal,IndBal,PropBal,TrstBnkBal,InvTrBal,InsCoBal,BankBal,BusCoBal,SecCoBal,FrgnTot,IndTot,PropTot,TrstBnkTot,InvTrTot,InsCoTot,BankTot,BusCoTot,SecCoTot,market,ret_5d,ret_10d,ret_20d,FrgnBal_z,IndBal_z,PropBal_z,TrstBnkBal_z,InvTrBal_z,InsCoBal_z,BankBal_z,BusCoBal_z,SecCoBal_z,FvI,FvI_z,year,signal_long,signal_short,position,week_pnl,cum_pnl,cum_topix
2020-11-06,2020-10-26,2020-10-30,TSE1st,-1.19142662,0.96588662,1.01579442,-0.22680146,-0.79536285,-0.00554539,0.02430936,0.21218276,0.0017351,15119543286.0,3861666376.0,3289291832.0,766394786.0,662412247.0,28865321.0,26975958.0,206106036.0,158976004.0,main,186.78341377639907,331.34169462736065,530.8644190455691,-0.182688004512109,0.7030490742982167,-0.17405450439909811,-0.6328245961690752,-0.42527346433437646,0.41549055203739094,0.5057281787208379,0.7296033882800227,0.06353939119651653,-2.15731324,-0.451211524047182,2020,0,0,0,0.0,1429.401175456774,3878.422273099425
2020-11-12,2020-11-02,2020-11-06,TSE1st,3.49252824,-4.28064111,2.23101581,-0.08057737,-0.72362742,-0.06465029,-0.04606834,-0.3179121,-0.09784524,14556096368.0,3477129603.0,2873052437.0,625257775.0,550484640.0,18721573.0,14367772.0,226645114.0,147982930.0,main,68.17439581972673,418.72725576187264,392.4255855183345,1.7406345548924989,-2.282692843538089,0.3698126987215383,-0.4234254768578584,-0.28887809899050193,-0.430721711249349,0.03241312725780848,-1.3600991407099197,-1.6214208133606038,7.77316935,2.217416478643594,2020,1,0,1,68.17439581972673,1497.5755712765006,3946.596668919152
2020-11-19,2020-11-09,2020-11-13,TSE1st,3.92061126,-7.13159569,7.96300739,-1.28510772,-1.46722555,-0.14260705,-0.15157182,-0.54270439,-0.26220465,21760214906.0,5865494863.0,4871838599.0,965501764.0,616667695.0,37171193.0,29556000.0,368903145.0,236977765.0,main,378.3570254271251,316.89506735835596,417.3952445407481,1.7457405089165132,-3.467865431953636,2.859988460931484,-1.9653249680506542,-1.3567996557157707,-1.5234225746734718,-0.6063747545991991,-2.1013413430173404,-4.097159108143635,11.05220695,2.7569711601451785,2020,1,0,1,378.3570254271251,1875.9325967036257,4324.953694346277
2020-11-27,2020-11-16,2020-11-20,TSE1st,3.69285491,-2.57575907,2.58071062,-1.52529263,-0.81516765,-0.16949055,-0.27189563,-0.16498198,-0.10425659,18189103169.0,4437735555.0,3731646688.0,1217432093.0,515393377.0,35266859.0,41143013.0,304975476.0,205031199.0,main,-78.10404934298742,-44.19191919191934,-64.30454992401913,1.4973452348133078,-0.7977573855235337,0.3097228906494222,-2.105562608554559,-0.3105870814246891,-1.7572927828671732,-1.3286337220764763,-0.5563148160491749,-1.0967830307343704,6.26861398,1.2862475911306317,2020,1,0,1,-78.10404934298742,1797.8285473606384,4246.84964500329
2020-12-03,2020-11-24,2020-11-27,TSE1st,4.24416744,-4.97311913,2.78178445,0.70080331,-1.26637353,-0.44172387,0.06637935,-0.40098546,-0.17057312,15978372538.0,4599262615.0,4041183121.0,1522667319.0,983529371.0,71969913.0,28386307.0,272443894.0,188072748.0,main,31.117637092674677,123.56695092336389,134.9183938555365,1.594450312294421,-1.7930856277961278,0.36713984828051094,0.6053356768430539,-0.9433311959955079,-5.030985752423359,0.7397717371790036,-1.5610551687253789,-1.8424195837960866,9.217286569999999,1.8342945809084383,2020,1,0,1,31.117637092674677,1828.946184453313,4277.967282095965
2020-12-10,2020-11-30,2020-12-04,TSE1st,1.97198432,1.04597492,-5.00378165,1.21742669,1.23260726,-0.30504948,-0.05606527,0.06929088,0.0013944,22260468826.0,5157814938.0,5893485337.0,2108592851.0,933189940.0,49233058.0,45399179.0,319990122.0,221805586.0,main,76.27837954817585,-26.644032355074287,443.67372864683176,0.6914107903569938,0.803529250882288,-2.7270778414453196,1.1495134794967732,2.6482844559230316,-2.23779255862998,-0.038095893623552354,0.6079573166299446,0.29468016772649663,0.9260094000000001,0.020278744500148698,2020,0,0,0,0.0,1828.946184453313,4354.2456616441405
2020-12-17,2020-12-07,2020-12-11,TSE1st,2.5108589,-0.85964957,-4.52565645,1.72392321,0.46222951,-0.10485173,-0.00859828,0.06720259,-0.00444273,16380521898.0,5096498365.0,4346737103.0,916557565.0,529230229.0,22531873.0,34485382.0,298927321.0,199936619.0,main,-93.90929545695647,19.5411732520423,361.51170516277807,0.8892736401597023,-0.05298564043225709,-2.1377464328640534,1.6313962152681,1.287724404174024,-0.37521436644139294,0.23354533193537175,0.555785998518424,0.1871703132875844,3.37050847,0.5584630907142891,2020,0,0,0,-0.0,1828.946184453313,4260.336366187184
2020-12-24,2020-12-14,2020-12-18,TSE1st,1.70007257,-1.26539457,-0.49034324,0.00128826,-0.23416149,-0.08028117,-0.0147389,-0.15489208,0.00753315,16548139601.0,5078519509.0,3682040984.0,903822052.0,574361111.0,25355455.0,17338916.0,329545950.0,182142823.0,main,97.50964968546994,453.9572150388804,398.028425779009,0.5440884379017272,-0.19539471319078458,-0.5503565807719379,-0.299769651892292,0.3069517567468957,-0.20757184183623664,0.23374217746424644,-0.39536308398337117,0.33490012841271005,2.96546714,0.424160027579461,2020,0,0,0,0.0,1828.946184453313,4357.846015872654
2021-01-04,2020-12-21,2020-12-25,TSE1st,-0.57940662,-0.21449747,0.47856989,0.35294528,-0.45293483,-0.05806425,-0.03655152,-0.00726453,0.040428,11170692504.0,4085714339.0,2245381567.0,630656500.0,345811069.0,24301389.0,19117966.0,201514255.0,142458520.0,main,387.50328463684536,375.7624550633709,326.450970854788,-0.30980429991326985,0.27011187711421586,-0.19538625484895425,0.09997068597675235,0.043436986588006904,-0.016773433423769895,0.08345431219597564,0.31372258511528534,0.740974443585241,-0.36490915,-0.3192296012109194,2021,0,0,0,0.0,1828.946184453313,4745.349300509499
2021-01-07,2020-12-28,2020-12-30,TSE1st,-0.33000511,-2.30214347,2.97368083,-0.11138174,-0.15051675,0.00113707,-0.05501385,-0.09250428,-0.06303223,7458207869.0,3004304633.0,1500278453.0,517825148.0,158366261.0,753655.0,11253365.0,86833776.0,96920339.0,main,130.5738044830518,130.73749918152578,317.94966933670787,-0.29799157293934336,-0.5957747525449676,0.6329463009562256,-0.35131441007948816,0.49102411863064266,0.5069061054515873,-0.09001761150579927,-0.08930533230205619,-0.5025590790219693,1.9721383599999998,0.13042432114006194,2021,0,0,0,0.0,1828.946184453313,4875.92310499255
2021-01-15,2021-01-04,2021-01-08,TSE1st,3.7989931,-3.08565755,0.58049485,0.53209315,-0.83042844,-0.03975234,-0.00511648,-0.03655472,-0.13221981,16598541342.0,5323627157.0,3554264783.0,732165085.0,420273358.0,27198620.0,17386210.0,268349526.0,203093193.0,main,68.05524676127605,-191.47655483192193,595.686761492118,1.2479990592715058,-0.8864367004120033,-0.23655532277782823,0.6213516226002427,-0.390632089917343,0.14536201441890156,0.22350030077378022,0.19366050980752506,-1.2966021615576715,6.88465065,1.192279344982732,2021,1,0,1,68.05524676127605,1897.001431214589,4943.978351753826
2021-01-21,2021-01-12,2021-01-15,TSE1st,2.71106676,0.27858789,0.17641186,-2.1315471,-0.2460597,-0.20799076,-0.2101626,0.06219357,-0.04519031,16132155388.0,5182172295.0,2529099484.0,703669408.0,486180620.0,40619282.0,37445520.0,259427391.0,204133911.0,main,-53.76489487719071,88.32804158395379,433.5808826313436,0.7760162162762357,0.6337277940766662,-0.38835565496646374,-3.136993223658384,0.358059991472503,-1.330384128239761,-1.089442673842566,0.6703077631023896,-0.17766618857902924,2.43247887,0.1411890243409368,2021,0,0,0,-0.0,1897.001431214589,4890.213456876636
2021-01-28,2021-01-18,2021-01-22,TSE1st,-1.49384242,1.8859672,2.73479065,-1.74012347,-1.63633645,-0.10605885,-0.22649472,0.22392266,0.07588727,16184328448.0,4817986228.0,3131728835.0,736136175.0,637964257.0,22231619.0,38884988.0,247322804.0,170280869.0,main,109.48984237798776,482.1889296012838,311.9918478850026,-0.8029414207405738,1.2827349543909066,0.5197518549713961,-2.1026415156565905,-1.8277640892550115,-0.383198995225786,-1.1256726873913152,1.400800202143916,1.2317271301741468,-3.37980962,-1.1246887228099907,2021,0,0,0,0.0,1897.001431214589,4999.703299254624
2021-02-04,2021-01-25,2021-01-29,TSE1st,-0.32236931,3.84753031,-0.90361837,-1.03144267,-1.08576048,-0.33360698,-0.00858367,-0.23279929,0.11095928,20956212347.0,5451640087.0,7994145289.0,2661059515.0,1618250562.0,59875572.0,36097819.0,366243693.0,216069666.0,main,282.7670548200145,256.5534109640022,68.48513851225535,-0.34197948157203983,2.0376294333901397,-0.756319997956273,-1.0651757416686025,-0.8534073346853392,-2.274166538105288,0.27903652793114947,-0.6993075721355838,1.5791013862107333,-4.16989962,-1.2322604601823064,2021,0,0,0,0.0,1897.001431214589,5282.470354074639
2021-02-12,2021-02-01,2021-02-05,TSE1st,4.03802923,-3.94516502,3.33543652,-1.53652711,-1.06260928,-0.15239781,-0.08792784,-0.30721904,-0.0657132,18608132323.0,6222433720.0,3780856832.0,903999455.0,576715148.0,70205411.0,27572862.0,333692058.0,249253208.0,main,-86.44392708285098,-222.4826161365423,117.99955801559348,1.2534911112465414,-1.2062323721834751,0.7170324921586876,-1.5568935487314937,-0.7617794462030391,-0.5848087839388056,-0.1947602118201415,-0.972950592513318,-0.45196123821006895,7.98319425,1.3753193914879045,2021,1,0,1,-86.44392708285098,1810.5575041317381,5196.026426991788
2021-02-18,2021-02-08,2021-02-12,TSE1st,3.16972877,-4.11864781,3.90748288,-0.72249301,-1.28841564,-0.10831349,-0.28139863,-0.5836217,-0.08192815,16408859785.0,5896531359.0,3571435962.0,630048359.0,517828142.0,43092547.0,45020483.0,396473032.0,230717901.0,main,-326.6491997198373,-162.23507743391542,439.7520039430325,0.8584229324697531,-1.2000234168509019,0.8675252363082064,-0.5510009999045714,-1.0783012061923374,-0.20830207131857745,-1.3589271954397844,-2.1181774735073824,-0.5941528261523414,7.2883765799999995,1.1376369932368358,2021,0,0,0,-0.0,1810.5575041317381,4869.377227271951
2021-02-26,2021-02-15,2021-02-19,TSE1st,-0.28183916,-0.17326367,4.57215379,-1.88652413,-1.38830282,-0.1335438,-0.20556381,-0.25207483,-0.02809024,17717525342.0,7191971131.0,3700284689.0,857346807.0,625490576.0,44524770.0,38925979.0,531651711.0,284216804.0,main,40.08238863502767,330.6664689904215,505.9276399044821,-0.43478671213522496,0.3492004120272678,1.0854564251179182,-1.786851354530211,-1.152094689610216,-0.3929722136685246,-0.8408447513037862,-0.6189357003599798,-0.001838603259334371,-0.10857548999999997,-0.4372409099856718,2021,0,0,0,0.0,1810.5575041317381,4909.459615906979
2021-03-04,2021-02-22,2021-02-26,TSE1st,-3.58512153,4.4557882,1.24459842,-2.08412818,-0.06082283,-0.14086876,-0.19359274,0.30899628,0.1325094,16861575633.0,5442065494.0,3582305774.0,989750002.0,706391415.0,53655836.0,45738624.0,322693196.0,188448380.0,main,256.1206276473893,701.4945254016047,430.4552841196707,-1.676746444040849,2.2651162343290974,-0.0734181068683252,-1.8564387867347634,0.7891701702727737,-0.41329722456414403,-0.7349187799721172,1.7478671089080788,1.9119070845238,-8.04090973,-2.176617733314341,2021,0,1,-1,-256.1206276473893,1554.4368764843489,5165.580243554368
2021-03-11,2021-03-01,2021-03-05,TSE1st,0.51167354,0.45003176,4.70193196,-4.50665932,-0.97862571,-0.36134186,-0.19373758,0.32653385,0.10247979,18352636346.0,5494322500.0,4431727138.0,1201099836.0,642044521.0,85061574.0,49196642.0,348114575.0,241819637.0,main,410.4015383578763,135.90210072926823,116.77629021473734,-0.09781354307013235,0.5040680245841159,1.0816355526502643,-3.9879051910157006,-0.5168826400770236,-2.0981159190833756,-0.7022043843296069,1.656786798430757,1.3919232522258547,0.06164177999999998,-0.3259367002091676,2021,0,0,0,0.0,1554.4368764843489,5575.9817819122445
2021-03-18,2021-03-08,2021-03-12,TSE1st,2.76846347,-3.00940187,4.98391387,-2.71509272,-0.66480267,-0.05856454,-0.32473734,-0.31378665,-0.07380362,21055387275.0,6212539111.0,6409737691.0,1022009726.0,551193131.0,58513186.0,63919864.0,357748443.0,236406786.0,main,-196.71243589550747,-186.23514254633267,-178.76568460840403,0.7133552079992165,-0.7905464958581269,1.093290695877429,-1.6659921886245688,-0.020645438282587684,0.40773418934015365,-1.4105890535976657,-0.9912832331369097,-0.5561387199208341,5.77786534,0.8236881027229543,2021,0,0,0,-0.0,1554.4368764843489,5379.2693460167375
2021-03-25,2021-03-15,2021-03-19,TSE1st,4.08985597,-3.33721984,6.14022426,-2.23045203,-2.57803904,-0.10733053,-0.62725756,-0.54881416,-0.2049195,21531629225.0,7044101734.0,5240134452.0,1186903397.0,975385844.0,40605601.0,86764748.0,418596618.0,255674382.0,main,-95.62164185900501,-124.86466249101991,-273.4070648709364,1.1749118735698658,-0.8680538255681923,1.5129869227366792,-1.1639256682478671,-2.7258882682675663,0.06245788647523589,-3.0079331227489994,-1.8675894411936986,-1.9253320567591423,7.42707581,1.0975908572673905,2021,1,0,1,-95.62164185900501,1458.815234625344,5283.647704157733
2021-04-01,2021-03-22,2021-03-26,TSE1st,-3.53755683,2.80911106,6.3427867,-5.02791277,-0.0725718,-0.05493545,-0.58515647,-0.02009729,0.16034884,19642162395.0,6403023342.0,4462618618.0,1229719819.0,501944762.0,55425315.0,104563115.0,300046247.0,256037926.0,main,-117.21459638179054,-80.4046561789551,-388.7068926233284,-2.2009197377682446,1.4249270566909353,1.5890428258556275,-3.1234336721326814,0.7964354861359605,0.5193350740432983,-2.999640758508964,0.2421113417315968,1.93841461699678,-6.346667890000001,-1.8615360772246092,2021,0,1,-1,117.21459638179054,1576.0298310071344,5166.4331077759425
2021-04-08,2021-03-29,2021-04-02,TSE1st,0.82103728,-0.5570948,1.71979462,-1.67117167,0.62671303,-0.42702998,-0.2153018,-0.13774481,-0.09520093,18148169076.0,6221067412.0,4958360402.0,792507561.0,584219729.0,75997896.0,43486862.0,265136441.0,237014763.0,main,0.7146539798563722,-186.26945517843384,-413.68256091149027,-0.23367215590233248,0.16981774937681712,-0.02145168822601256,-0.45600355952200883,1.68842887992017,-2.4837052715490824,-0.3231627732174654,-0.16961139782482543,-0.62242651309619,1.3781320799999999,-0.20815045902685755,2021,0,0,0,0.0,1576.0298310071344,5167.1477617557985
2021-04-15,2021-04-05,2021-04-09,TSE1st,4.41727119,1.07059029,-2.45179973,-2.299708,-0.30374293,-0.40345705,-0.33228376,0.08835753,0.02390875,16519007989.0,5343437555.0,4433343753.0,861405116.0,674841401.0,55373989.0,65620228.0,230144957.0,213690057.0,main,-210.00743479279382,-333.54721093423746,-348.8241824274085,1.2693355308449277,0.7624432916868833,-1.3568953609192795,-0.8135880618783521,0.3894957776162003,-2.029672960221853,-1.0414159624502912,0.6584176945257192,0.5512751655999852,3.3466809,0.17156780559372373,2021,1,0,1,-210.00743479279382,1366.0223962143405,4957.140326963005
2021-04-22,2021-04-12,2021-04-16,TSE1st,-0.03002902,0.08101793,0.462382,0.39148373,-0.48929469,-0.49576535,-0.15869024,0.1074663,0.03550884,14739854126.0,4650145153.0,2776619856.0,454297803.0,450829549.0,60388873.0,39764078.0,228867066.0,182732660.0,main,-68.90201474304303,-175.054017714672,48.44591165684031,-0.6246127083335019,0.35973994084708827,-0.41013798797856127,0.9221403350734325,0.18771215849025183,-2.4825219149044235,0.040057804262818776,0.828528098546762,0.6222899065817413,-0.11104695,-0.5127026815389667,2021,0,0,0,-0.0,1366.0223962143405,4888.238312219962
2021-04-30,2021-04-19,2021-04-23,TSE1st,0.19803937,3.68013498,-3.62545269,0.19203058,-0.64905341,-0.42888609,-0.07003023,0.44110422,0.16515319,15632822709.0,4831705342.0,3268583405.0,546420612.0,459431895.0,55556279.0,32574057.0,209915742.0,177699947.0,main,-214.42342764837585,-124.32911260486622,121.04632379761338,-0.5064584309566622,1.6615346094886791,-1.764316007414081,0.781135639419688,-0.0012675220029762357,-1.7011689220868211,0.5704204461030952,2.1117568135820775,1.861206250401584,-3.48209561,-1.2021594734300263,2021,0,0,0,-0.0,1366.0223962143405,4673.814884571586
2021-05-11,2021-04-26,2021-04-30,TSE1st,0.37880371,1.24751661,-1.52769215,0.17714214,0.08281666,-0.25399064,-0.02161551,0.08910283,-0.02453123,14580693943.0,4033210527.0,2986294871.0,586369966.0,520117494.0,52979434.0,18449115.0,197920897.0,161652541.0,main,11.807986397198711,73.6293551789835,299.97533442841507,-0.4316811330733855,0.7016945134004544,-0.9804880363029495,0.7675582511422004,0.9436211836959469,-0.41862663832782104,0.8321835471499375,0.626738117910337,-0.023248161478627568,-0.8687128999999999,-0.6196201898039307,2021,0,0,0,0.0,1366.0223962143405,4685.622870968785
2021-05-13,2021-05-06,2021-05-07,TSE1st,2.2654774,-1.64867731,-0.03950476,0.48826574,-0.86482705,-0.15752203,-0.02015966,-0.00617501,-0.05059053,8544600936.0,2170271469.0,1404195210.0,221042562.0,268311055.0,31313135.0,8271898.0,110584809.0,85332455.0,main,142.1349666996563,222.91170727793076,467.435204750315,0.33847361711057894,-0.28533750581930534,-0.488445576522832,0.9441557225576371,-0.3138554158850799,0.2789341366420031,0.8599402930902764,0.3052340297206865,-0.25207818044603447,3.91415471,0.32960900290427897,2021,0,0,0,0.0,1366.0223962143405,4827.757837668441
2021-05-20,2021-05-10,2021-05-14,TSE1st,-3.94967528,4.28142522,-2.01150253,0.48861734,0.45897934,-0.38984422,0.11635779,1.0110328,0.13369749,20605357070.0,6087319208.0,4084865673.0,650992168.0,572111652.0,69119034.0,45890727.0,354485400.0,238930455.0,main,59.7472192538695,310.7381808419363,336.37421236319966,-2.3229660039738413,1.7372991117934753,-1.0489506412966239,0.9211788046421688,1.3669803395106757,-1.2708443446574287,1.6499763797136966,4.035973973608651,1.4264525166344326,-8.2311005,-2.137971827670658,2021,0,1,-1,-59.7472192538695,1306.275176960471,4887.505056922311
2021-05-27,2021-05-17,2021-05-21,TSE1st,-2.31960756,-1.03737245,-0.43391375,2.74988428,1.25508805,3.4069991,-0.07123899,-3.44003831,0.00089286,17361124840.0,4783721225.0,3356539015.0,870008870.0,499377809.0,406704596.0,38711393.0,640253905.0,182655724.0,main,128.4477676770823,118.26088755132247,68.46410805332326,-1.3862903493831547,-0.28366710700344805,-0.49390841444367417,2.21888013182201,2.257260807252206,23.954789221010515,0.4664976961028538,-10.423115616249477,0.06780623808684762,-1.2822351100000002,-0.5449304350039079,2021,0,1,-1,-128.4477676770823,1177.8274092833888,5015.952824599393
2021-06-03,2021-05-24,2021-05-28,TSE1st,3.79849665,-3.33461247,1.27168862,-0.30761242,-1.22411406,-0.17921019,-0.01445008,0.71866472,-0.11526549,22904606959.0,5049582791.0,6071794808.0,1512129954.0,895920446.0,88454187.0,42088668.0,372626220.0,203556345.0,main,16.944640681471057,51.960151938650334,-72.74421271411202,1.156709716988574,-1.1662718094350744,0.08482359558889749,0.26830343765094083,-0.867177163937929,-0.14391336670406815,0.7438687414937151,1.1536970469069252,-1.1462327767178764,7.13310912,1.2509339118360039,2021,1,0,1,16.944640681471057,1194.77204996486,5032.897465280865
2021-06-10,2021-05-31,2021-06-04,TSE1st,0.7491347,0.75091241,-2.10949932,-0.06277727,0.14938032,-0.15069732,0.03364188,0.36479717,0.04091673,15964497382.0,5448093593.0,3259229926.0,842563117.0,612509026.0,74473986.0,19040652.0,264922483.0,210828933.0,main,31.72640699717899,-52.41754199534099,-189.23447909429015,-0.050066381464468686,0.3467257655007976,-0.9773769314941132,0.4296574292392019,0.7088110066836023,-0.11911879653797582,1.0495514549566867,0.6091735814616308,0.42537765496056923,-0.0017777099999999324,-0.21705741486354233,2021,0,0,0,0.0,1194.77204996486,5064.623872278044
2021-06-17,2021-06-07,2021-06-11,TSE1st,-2.19177692,1.53091856,-0.08974632,0.46264301,-0.36037188,-0.16304347,0.07569899,2.77562348,0.05995258,16358926230.0,5285642210.0,3841107192.0,640351747.0,500462040.0,62068425.0,22853799.0,498821388.0,202364520.0,main,-82.41310460046503,-122.60095350637657,-120.56354671773795,-1.2165955518447054,0.6543981853768651,-0.3886255585660368,0.7674632368725419,0.1833966153347913,-0.14470885590454513,1.249924662137006,3.725379488183708,0.6063589751694476,-3.72269548,-1.0003242869667055,2021,0,1,-1,82.41310460046503,1277.1851545653249,4982.210767677579
2021-06-24,2021-06-14,2021-06-18,TSE1st,1.40222594,1.0376294,-1.03731548,-0.67592313,-0.42520947,-0.29730312,-0.04885894,0.27446317,0.01976081,17309186120.0,5483199282.0,3666698684.0,730577121.0,551715757.0,51629858.0,23631542.0,283173707.0,228062973.0,main,-125.46783104615878,-221.6564401558163,-194.66863558825764,0.2995659743042253,0.4246272115725031,-0.827543716648084,0.150984402897062,0.14665700449420918,-0.32769220379882047,0.5223456552908928,0.27259805044102225,0.16078564315925886,0.36459653999999997,-0.07244284674472005,2021,0,0,0,-0.0,1277.1851545653249,4856.74293663142
2021-07-01,2021-06-21,2021-06-25,TSE1st,-1.18903547,-0.2635518,0.30631556,0.88274955,0.00706801,-0.24224753,-0.3904668,0.11705081,0.11187274,16274895955.0,5259198630.0,3543473462.0,549520323.0,559342681.0,58151403.0,58841796.0,357089709.0,205002506.0,main,-128.05683646663903,-28.891185104075177,-26.62924178631898,-0.7235566506437253,-0.11128649877136385,-0.3272577829251942,1.0920142494046314,0.7085566328773407,-0.2392991101658436,-1.3598136283339233,0.08996150649374805,1.1083110765432609,-0.9254836700000001,-0.323682552106928,2021,0,0,0,-0.0,1277.1851545653249,4728.686100164781
2021-07-08,2021-06-28,2021-07-02,TSE1st,-2.59110772,1.42267147,-2.1705334,1.57724515,0.86426681,-0.28470728,-0.04407885,0.22232847,0.10475563,14687648340.0,4319148199.0,3033960888.0,607777439.0,484081497.0,46853352.0,17756555.0,210891955.0,175160435.0,main,220.30772473390135,146.59078933501934,202.76109179049539,-1.2632895044151133,0.5403021581463802,-1.223347852653206,1.4748219325702219,1.7641595323612347,-0.2879284975527434,0.6175783406705557,0.19535873053387706,0.9854216698877857,-4.01377919,-0.9690571645677186,2021,0,1,-1,-220.30772473390135,1056.8774298314236,4948.993824898683
2021-07-15,2021-07-05,2021-07-09,TSE1st,0.27318655,4.50668371,-4.8333981,-0.00939551,-1.50796412,-0.07913914,-0.13316176,0.87810683,0.12363427,15385773225.0,4632469945.0,4344627060.0,477689457.0,829308258.0,34254750.0,39544626.0,251737151.0,160777183.0,main,-23.26292283859499,51.499655460052196,-75.02163089150304,-0.09627379135688738,1.695606609449013,-2.078709053046801,0.48800937129388366,-1.2198857419253466,0.011349201390572513,0.13448994137950365,0.870210298447135,1.1035194702113438,-4.23349716,-0.951864702308085,2021,0,0,0,-0.0,1056.8774298314236,4925.730902060088
2021-07-26,2021-07-12,2021-07-16,TSE1st,1.163287,-2.21314632,-1.71389084,0.27298499,2.26069159,-0.14772681,0.35042261,0.1158823,-0.10567499,15086988802.0,4559455544.0,3425053756.0,678697021.0,574669369.0,22857811.0,59318633.0,253657676.0,164021605.0,main,30.34877829364291,10.857314210672708,0.10340299248179363,0.3075598036227643,-1.024766686452349,-0.8273874230720476,0.6647105333516414,3.2486552767395236,-0.08123245903075324,2.8049226643892196,0.03362362640189775,-1.3335009948762304,3.37643332,0.731114298861298,2021,0,0,0,0.0,1056.8774298314236,4956.0796803537305
2021-07-29,2021-07-19,2021-07-21,TSE1st,-3.06542682,2.36189235,-0.77768012,0.13012121,0.4521765,-0.0671763,0.03549275,0.42021612,0.08391364,9164990798.0,2695928653.0,1727600938.0,235518749.0,221434856.0,16432520.0,12562927.0,151399608.0,93479590.0,main,35.324291563267884,177.92205765299053,34.23178770048718,-1.3686424331876144,0.7520465165873064,-0.4885463442491418,0.5319596165777526,0.8611914431340457,0.026765576759382407,0.8487000192863791,0.34612978242497555,0.6285120290863607,-5.4273191700000005,-1.1386674506747996,2021,0,1,-1,-35.324291563267884,1021.5531382681556,4991.403971916999
2021-08-05,2021-07-26,2021-07-30,TSE1st,-0.53216643,-0.12712859,-0.28201966,0.01857018,0.37786217,-0.13526591,-0.24263884,0.22828995,0.01614273,16589595187.0,4438438267.0,3623400364.0,698469188.0,655150301.0,55485507.0,41354048.0,231065109.0,159329941.0,main,149.19875702287254,-243.56333943754805,455.58535611087245,-0.3146530459259918,-0.1900632337124946,-0.2844632868472504,0.42754665353258814,0.7211258283917509,-0.06932482069599119,-0.5282032137338376,0.13962513283234726,-0.0559053405819869,-0.40503784,-0.06088481191180639,2021,0,0,0,0.0,1021.5531382681556,5140.602728939872
2021-08-13,2021-08-02,2021-08-06,TSE1st,0.62319243,-1.8489186,0.60642027,0.52616836,-0.12270012,-0.17735144,-0.03870477,0.46406086,-0.07743329,15701294663.0,5267697520.0,2671482181.0,547122530.0,410573822.0,61059634.0,18882139.0,322412722.0,215893357.0,main,-334.9675721788814,-87.82749015859292,749.2317021779593,0.1424300142590675,-0.8058038570552285,-0.0014881692635387858,0.6928203090185051,0.1623600721367091,-0.13829609525839998,0.4840478055018413,0.36535494602408275,-0.9748088794375075,2.4721110299999998,0.5145873705559101,2021,0,0,0,-0.0,1021.5531382681556,4805.63515676099
2021-08-19,2021-08-10,2021-08-13,TSE1st,1.63117185,-1.66800521,0.44498966,-0.45557845,0.01284187,-0.27165896,-0.01801596,0.43773232,-0.08222687,13321970645.0,4467284287.0,2441693348.0,431568893.0,364062979.0,47695978.0,15097610.0,261719130.0,178405579.0,main,222.09898061585466,476.78656314371625,1039.771826968785,0.6182254989621935,-0.7995016671914257,-0.020372002733581102,0.0873360985498683,0.265740311765784,-0.2674558802776983,0.5715619584063649,0.3079386458005377,-1.0147156955339003,3.29917706,0.7751841512180705,2021,0,0,0,0.0,1021.5531382681556,5027.734137376845
2021-08-26,2021-08-16,2021-08-20,TSE1st,-3.73739087,4.10122852,-1.19244279,0.10660198,-1.01203149,-0.1549152,-0.00468444,1.65793319,0.13022387,15983128561.0,5205945784.0,3043842929.0,562493926.0,506668399.0,50234108.0,27676584.0,393644973.0,193220111.0,main,298.4818906795139,720.8942515367988,839.3213158331947,-1.6060163592824344,1.5808627467637004,-0.5373569874894694,0.40087124182887524,-0.8493266748853804,-0.09706974995982222,0.5890199876333296,1.5467437192725841,1.1444286996991222,-7.83861939,-1.7515337644038784,2021,0,1,-1,-298.4818906795139,723.0712475886417,5326.2160280563585
2021-09-02,2021-08-23,2021-08-27,TSE1st,-0.05985547,-2.28935148,1.03879458,0.80277909,-0.30492631,-0.19790721,-0.20018774,0.66301272,-0.06758554,14566042893.0,4730700838.0,3141096954.0,719284465.0,460804699.0,61405381.0,37888370.0,412168922.0,181231974.0,main,383.94231059348806,510.81676372084496,-73.72094660511475,0.0012587319640218484,-1.168091751844333,0.31730815246016464,0.7592761023780635,-0.12899838856763718,-0.15533428456707513,-0.3773227022317027,0.4124232534622805,-0.9096487449914462,2.22949601,0.6311905151056367,2021,0,0,0,0.0,723.0712475886417,5710.158338649847
2021-09-09,2021-08-30,2021-09-03,TSE1st,3.63621678,-4.93737839,2.2735891,-0.28753768,-0.2204797,-0.06929008,-0.18896035,0.37874501,-0.30078623,18713569370.0,6392075561.0,5081958288.0,816866010.0,879732918.0,38111264.0,49456161.0,405950391.0,243375623.0,main,112.63353460287951,100.92506579965743,-340.12618052330134,1.4977423000986891,-2.210276431359992,0.7623162064920869,0.07141047519713431,-0.029461930575751073,0.025421478456628777,-0.32270227065151924,0.11233792249015534,-3.1890840866440957,8.57359517,2.048410472501096,2021,1,0,1,112.63353460287951,835.7047821915212,5822.791873252726
