code,dt,am_ret,pm_ret,am_bucket
25020,2024-11-22,0.0046875,-0.0015552099533437,0〜+0.5%
25020,2024-11-25,-0.0080545229244114,-0.0028107432854465,-1〜-0.5%
25020,2024-11-26,-0.0031407035175879,0.0119722747321991,-0.5〜0%
25020,2024-11-27,-0.0149906308557151,0.0069752694990488,-2〜-1%
25020,2024-11-28,0.0240926157697121,-0.0064161319890009,+2〜+3%
25020,2024-11-29,-0.0071031500926497,0.0136858475894246,-1〜-0.5%
268A0,2024-11-05,-0.036144578313253,0.0,≤-3%
268A0,2024-11-06,-0.0310204081632653,0.0,≤-3%
268A0,2024-11-07,-0.017094017094017,0.0008695652173913,-2〜-1%
268A0,2024-11-08,-0.0177777777777777,0.0307692307692308,-2〜-1%
268A0,2024-11-11,0.0497777777777778,0.0033869602032176,≥+3%
268A0,2024-11-12,0.0302775441547519,-0.0220408163265306,≥+3%
268A0,2024-11-13,0.0314893617021277,-0.0189768976897689,≥+3%
268A0,2024-11-14,-0.0025295109612141,-0.0194420963651732,-0.5〜0%
268A0,2024-11-18,-0.0044802867383512,-0.0144014401440144,-0.5〜0%
268A0,2024-11-19,0.0212569316081331,0.0045248868778281,+2〜+3%
268A0,2024-11-20,0.0,0.0027272727272727,-0.5〜0%
268A0,2024-11-21,0.0165898617511521,-0.0045330915684496,+1〜+2%
268A0,2024-11-22,0.0551977920883165,-0.006974716652136,≥+3%
268A0,2024-11-25,0.0034453057708872,-0.0171673819742489,0〜+0.5%
268A0,2024-11-26,0.0069025021570319,-0.0077120822622107,+0.5〜+1%
268A0,2024-11-27,0.0069084628670121,-0.0102915951972555,+0.5〜+1%
268A0,2024-11-29,-0.0356832027850304,0.0009025270758123,≤-3%
27680,2024-11-05,0.0135004821600771,-0.0015857913098636,+1〜+2%
27680,2024-11-06,0.0133122028526149,-0.0062558648733187,+1〜+2%
27680,2024-11-07,0.0031084861672366,0.0049581654787729,0〜+0.5%
27680,2024-11-08,-0.0191535372258263,-0.0031496062992125,-2〜-1%
27680,2024-11-11,-0.0066308809598989,0.0041322314049587,-1〜-0.5%
27680,2024-11-12,0.0025340513145391,-0.0047393364928909,0〜+0.5%
27680,2024-11-13,-0.0003186743148502,-0.0047816385081287,-0.5〜0%
27680,2024-11-14,0.010230179028133,-0.0104430379746835,+1〜+2%
27680,2024-11-15,-0.0047984644913627,-0.0128576020572163,-0.5〜0%
