date,morning_vol,fwd_bps,med20,vol_ratio,sym
2025-09-30,1366700.0,-4.193751310547222,1152350.0,1.1860111945155551,5713.T
2025-10-01,1474900.0,23.50929685830394,1193100.0,1.2361914340792892,5713.T
2025-10-02,1924200.0,104.61538461538522,1193100.0,1.612773447322102,5713.T
2025-10-03,941200.0,65.66796634516648,1242100.0,0.7577489735125996,5713.T
2025-10-06,1296300.0,-38.13729425933388,1152350.0,1.1249186445090467,5713.T
2025-10-07,1082900.0,-210.75873143315937,1238150.0,0.8746113152687477,5713.T
2025-10-08,1044800.0,437.16958113054096,1238150.0,0.8438395994023341,5713.T
2025-10-09,2936300.0,86.58841639407333,1189600.0,2.468308675184936,5713.T
2025-10-10,2205300.0,-71.23070834982204,1300250.0,1.6960584502980196,5713.T
2025-10-14,3461100.0,-184.75750577367168,1307250.0,2.6476190476190475,5713.T
2025-10-15,2100900.0,-7.571455612341849,1335450.0,1.5731775805908121,5713.T
2025-10-16,1536800.0,-22.50140633789588,1375500.0,1.1172664485641586,5713.T
2025-10-17,2648300.0,72.10205213532994,1429600.0,1.852476217123671,5713.T
2025-10-20,2932700.0,79.155672823219,1494050.0,1.9629195810046518,5713.T
2025-10-21,1743500.0,-113.78474165267716,1525000.0,1.1432786885245902,5713.T
2025-10-22,3462500.0,-30.35208417644708,1543350.0,2.2434962905368194,5713.T
2025-10-23,2271400.0,105.30498708523739,1646700.0,1.3793647901864334,5713.T
2025-10-24,1070100.0,-60.487804878048834,1833850.0,0.5835264607247048,5713.T
2025-10-27,1061300.0,48.33720030935851,1646700.0,0.6445011234590393,5713.T
2025-10-28,1241000.0,-195.80419580419561,1646700.0,0.7536284690593308,5713.T
2025-10-29,1112000.0,-36.45200486026678,1640150.0,0.6779867695027894,5713.T
2025-10-30,1222800.0,11.815675462780728,1640150.0,0.7455415663201537,5713.T
2025-10-31,732400.0,41.53481012658222,1640150.0,0.44654452336676526,5713.T
2025-11-04,982300.0,-182.32263178755483,1416550.0,0.6934453425576224,5713.T
2025-11-05,1484000.0,274.7603833865808,1416550.0,1.0476156859976704,5713.T
2025-11-06,579500.0,-28.305701577031606,1510400.0,0.3836731991525424,5713.T
2025-11-07,736800.0,148.82182720132198,1510400.0,0.4878177966101695,5713.T
2025-11-10,1072000.0,-88.7223974763407,1510400.0,0.7097457627118644,5713.T
2025-11-11,1745700.0,-33.966033966034146,1362500.0,1.2812477064220182,5713.T
2025-11-12,1240200.0,100.61156046557551,1362500.0,0.9102385321100918,5713.T
2025-11-13,1043100.0,59.91495941244595,1240600.0,0.8408028373367725,5713.T
2025-11-14,1103300.0,28.946352759551264,1231500.0,0.8958993097848152,5713.T
2025-11-17,595200.0,-60.52323311206531,1167400.0,0.5098509508309063,5713.T
2025-11-18,783600.0,-281.89008314743467,1107650.0,0.7074436870852706,5713.T
2025-11-19,950000.0,-22.666391922522287,1087650.0,0.8734427435296281,5713.T
2025-11-20,930600.0,-92.16589861751112,1071050.0,0.8688669996732179,5713.T
2025-11-21,993600.0,-63.14460113660325,1065700.0,0.9323449375996997,5713.T
2025-11-25,1090100.0,-61.855670103092564,1052200.0,1.036019768104923,5713.T
2025-11-26,628000.0,57.648754375128064,1052200.0,0.5968447063295952,5713.T
2025-11-27,1242900.0,-75.05431562314868,1018350.0,1.2205037560760053,5713.T
2025-11-28,632600.0,17.56783134881923,1018350.0,0.6212009623410418,5713.T
2025-12-01,750900.0,-1.9500780031200815,987950.0,0.7600587074244648,5713.T
2025-12-02,837500.0,-15.704750687083324,966150.0,0.8668426227811417,5713.T
2025-12-03,644400.0,60.9276729559749,966150.0,0.6669771774569166,5713.T
2025-12-04,1637200.0,-15.000937558596883,940300.0,1.7411464426246943,5713.T
2025-12-05,773500.0,322.8834240660783,940300.0,0.8226098053812613,5713.T
2025-12-08,716700.0,135.28539659006577,940300.0,0.7622035520578538,5713.T
2025-12-09,627900.0,-16.791044776119925,940300.0,0.6677656067212592,5713.T
2025-12-10,852100.0,-46.18510992056124,884050.0,0.9638595102086986,5713.T
2025-12-11,1123100.0,92.52405625462589,844800.0,1.3294270833333333,5713.T
2025-12-12,2772800.0,244.40619621342475,844800.0,3.2821969696969697,5713.T
2025-12-15,1806300.0,10.526315789474161,844800.0,2.1381392045454546,5713.T
2025-12-16,1195600.0,55.52570302704618,844800.0,1.4152462121212122,5713.T
2025-12-17,2481700.0,-102.64176341914899,891350.0,2.7842037359062095,5713.T
2025-12-18,1138600.0,-24.083949767761403,940300.0,1.21089014144422,5713.T
2025-12-19,800400.0,-60.06521366054618,962100.0,0.8319301527907702,5713.T
2025-12-22,1741700.0,1.64230579734026,922850.0,1.8873056293005364,5713.T
2025-12-23,979700.0,-31.311799604482047,971100.0,1.00885593656678,5713.T
2025-12-24,3552000.0,87.06467661691475,915900.0,3.878152636750737,5713.T
2025-12-25,4083500.0,-146.303501945525,1051400.0,3.883869126878448,5713.T
2025-12-26,1471400.0,105.44538873150877,1051400.0,1.399467376830892,5713.T
2025-12-29,3950500.0,36.08479927830422,1130850.0,3.493389927930318,5713.T
2025-12-30,2985400.0,-127.34896723093692,1167100.0,2.5579641847313854,5713.T
2026-01-05,2062300.0,74.3663681894069,1333500.0,1.5465316835395575,5713.T
2026-01-06,3128100.0,-89.84978239505837,1554300.0,2.012545840571318,5713.T
2026-01-07,3235000.0,-88.42221608179047,1606550.0,2.01363169524758,5713.T
2026-01-08,1497000.0,-175.85484996510803,1774000.0,0.8438556933483653,5713.T
2026-01-09,1579600.0,47.639064032507505,1774000.0,0.8904171364148816,5713.T
2026-01-13,2490000.0,3.9962701478613027,1774000.0,1.403607666290868,5713.T
2026-01-14,1952900.0,181.6766156241889,1934300.0,1.0096158817143153,5713.T
2026-01-15,2996700.0,-123.30145948666326,2007600.0,1.4926778242677825,5713.T
2026-01-16,2177600.0,55.649022906689716,2007600.0,1.0846782227535365,5713.T
2026-01-19,1901300.0,278.24951012410224,2119950.0,0.8968607750182788,5713.T
2026-01-20,1568800.0,360.21022945776247,2119950.0,0.7400174532418218,5713.T
2026-01-21,3446700.0,-81.66646940466316,2007600.0,1.7168260609683204,5713.T
2026-01-22,4143200.0,56.552741578559385,2119950.0,1.9543857166442604,5713.T
