date,open_px,open_vol,gap_bps,fwd_bps,med20,vol_ratio,sym,gap_dir,vol_dir,quad
2025-07-11,5233.0,113800.0,28.746646224606653,3.821899484044433,68500.0,1.6613138686131388,5706.T,UG,HV,UG_HV
2025-07-14,5250.0,33200.0,28.65329512893977,-135.23809523809493,71600.0,0.46368715083798884,5706.T,UG,LV,UG_LV
2025-07-15,5184.0,43200.0,9.654373431164931,79.08950617284027,64550.0,0.6692486444616577,5706.T,UG,LV,UG_LV
2025-07-16,5210.0,42200.0,-28.70813397129135,-3.8387715930898736,57100.0,0.7390542907180385,5706.T,DG,LV,DG_LV
2025-07-17,5160.0,38900.0,-92.16589861751112,137.59689922480555,57100.0,0.681260945709282,5706.T,DG,LV,DG_LV
2025-07-18,5240.0,30400.0,17.205123303383196,26.717557251907387,53200.0,0.5714285714285714,5706.T,UG,LV,UG_LV
2025-07-22,5300.0,84300.0,87.55234107346688,169.81132075471805,53200.0,1.5845864661654134,5706.T,UG,HV,UG_HV
2025-07-23,5468.0,109300.0,144.71243042671665,0.0,60650.0,1.8021434460016488,5706.T,UG,HV,UG_HV
2025-07-24,5473.0,55600.0,9.14411119239178,288.6899323953962,60650.0,0.9167353668590272,5706.T,UG,LV,UG_LV
2025-07-25,5600.0,307500.0,-55.052388563310295,403.5714285714276,54250.0,5.668202764976958,5706.T,DG,HV,DG_HV
2025-07-28,5870.0,152900.0,75.52351527634782,18.739352640544382,62000.0,2.4661290322580647,5706.T,UG,HV,UG_HV
2025-07-29,5875.0,132400.0,-10.202346539703866,195.74468085106435,62000.0,2.1354838709677417,5706.T,DG,HV,DG_HV
2025-07-30,5938.0,95000.0,-86.81135225375614,323.3411923206475,62000.0,1.532258064516129,5706.T,DG,HV,DG_HV
2025-07-31,6031.0,175400.0,-161.50081566068565,694.7438235781789,76350.0,2.2973149967256057,5706.T,DG,HV,DG_HV
2025-08-01,6450.0,197800.0,0.0,240.31007751937895,85750.0,2.3067055393586005,5706.T,DG,HV,DG_HV
2025-08-05,6666.0,78100.0,89.29922809141732,51.005100510050916,85750.0,0.9107871720116618,5706.T,UG,LV,UG_LV
2025-08-06,6740.0,137400.0,59.70149253731405,133.5311572700304,85750.0,1.602332361516035,5706.T,UG,HV,UG_HV
2025-08-07,6850.0,155400.0,29.28257686676483,-5.839416058394109,91100.0,1.7058177826564216,5706.T,UG,HV,UG_HV
2025-08-08,6807.0,116500.0,-56.967572304995606,-167.47465843984122,102150.0,1.1404796867351934,5706.T,DG,LV,DG_LV
2025-08-13,7632.0,169900.0,100.58231868713685,285.6394129979045,102150.0,1.663240332843857,5706.T,UG,HV,UG_HV
2025-08-14,7722.0,208800.0,-163.05732484076407,-46.62004662004615,111550.0,1.8718063648588077,5706.T,DG,HV,DG_HV
2025-08-15,7701.0,126400.0,19.51600312255941,986.8848201532265,112900.0,1.1195748449955714,5706.T,UG,LV,UG_LV
2025-08-18,8450.0,350300.0,-13.000827325375663,694.6745562130175,121450.0,2.884314532729518,5706.T,DG,HV,DG_HV
2025-08-19,8900.0,634700.0,-151.59898196304033,270.7865168539336,129400.0,4.904945904173107,5706.T,DG,HV,DG_HV
2025-08-22,9247.0,757900.0,18.418201516792188,68.1302043906129,134900.0,5.618235730170497,5706.T,UG,HV,UG_HV
2025-08-26,9806.0,344900.0,-42.64825345247747,-3.0593514174992453,145150.0,2.3761625904236996,5706.T,DG,HV,DG_HV
2025-08-27,9874.0,226100.0,72.42680811996306,249.1391533319831,154150.0,1.4667531625040544,5706.T,UG,HV,UG_HV
2025-08-28,10045.0,567900.0,-74.11067193675902,353.4096565455447,162650.0,3.491546264986167,5706.T,DG,HV,DG_HV
2025-08-29,10520.0,427800.0,115.38461538461497,4.7528517110273505,172650.0,2.477845351867941,5706.T,UG,HV,UG_HV
2025-09-01,10400.0,543400.0,-118.76484560570111,-177.88461538461587,186600.0,2.912111468381565,5706.T,DG,HV,DG_HV
2025-09-02,10365.0,369700.0,146.8428781204101,328.02701398938706,186600.0,1.9812433011789925,5706.T,UG,HV,UG_HV
2025-09-03,10685.0,699200.0,-18.682858477346855,37.43565746373356,203300.0,3.439252336448598,5706.T,DG,HV,DG_HV
2025-09-04,10800.0,601100.0,69.93006993007089,-120.37037037037068,217450.0,2.764313635318464,5706.T,UG,HV,UG_HV
2025-09-05,10770.0,798600.0,93.72071227741418,-204.2711234911787,285500.0,2.7971978984238177,5706.T,UG,HV,UG_HV
2025-09-08,10700.0,330100.0,142.18009478673022,-23.36448598130869,347600.0,0.9496547756041427,5706.T,UG,LV,UG_LV
2025-09-09,10710.0,252500.0,32.78688524590123,-699.3464052287579,347600.0,0.726409666283084,5706.T,UG,LV,UG_LV
2025-09-10,9950.0,794100.0,-11.043067965064157,351.75879396984965,347600.0,2.284522439585731,5706.T,DG,HV,DG_HV
2025-09-11,10370.0,626100.0,67.96116504854454,414.6576663452262,360000.0,1.7391666666666667,5706.T,UG,HV,UG_HV
2025-09-12,10940.0,331600.0,129.62962962963064,-562.1572212065818,398750.0,0.8315987460815047,5706.T,UG,LV,UG_LV
2025-09-16,10490.0,247700.0,159.80629539951607,204.95710200190587,398750.0,0.6211912225705329,5706.T,UG,LV,UG_LV
2025-09-17,10560.0,261600.0,-135.45072396076608,-336.174242424242,398750.0,0.6560501567398119,5706.T,DG,LV,DG_LV
2025-09-18,10470.0,247200.0,259.6766291033803,324.73734479465224,398750.0,0.6199373040752351,5706.T,UG,LV,UG_LV
2025-09-19,11000.0,678900.0,175.7631822386685,-172.72727272727218,398750.0,1.7025705329153604,5706.T,UG,HV,UG_HV
2025-09-22,10900.0,205000.0,83.25624421831712,-247.70642201834892,485600.0,0.42215815485996705,5706.T,UG,LV,UG_LV
2025-09-24,10830.0,264900.0,188.1467544684856,161.58818097876227,398750.0,0.6643260188087774,5706.T,UG,LV,UG_LV
2025-09-25,11300.0,420100.0,268.0599727396649,446.9026548672561,357300.0,1.1757626644276518,5706.T,UG,LV,UG_LV
2025-09-26,11655.0,406600.0,-127.0648030495558,-115.8301158301156,394900.0,1.029627753861737,5706.T,DG,LV,DG_LV
2025-09-29,11690.0,219500.0,147.5694444444442,-89.82035928143728,413350.0,0.5310269747187614,5706.T,UG,LV,UG_LV
2025-09-30,11720.0,202800.0,116.52999568407374,-183.44709897610946,388150.0,0.5224784232899652,5706.T,UG,LV,UG_LV
2025-10-01,11345.0,181000.0,-139.06996957844365,251.21198765976294,350650.0,0.5161842292884643,5706.T,DG,LV,DG_LV
2025-10-02,11915.0,628200.0,245.05588993981144,365.08602601762476,330850.0,1.8987456551307238,5706.T,UG,HV,UG_HV
2025-10-03,12440.0,460900.0,72.87449392712642,594.8553054662375,330850.0,1.3930784343358018,5706.T,UG,HV,UG_HV
2025-10-08,12770.0,426000.0,-229.53328232593773,716.5231010180117,330850.0,1.287592564606317,5706.T,DG,LV,DG_LV
2025-10-10,14050.0,252100.0,-7.112375533427917,-277.580071174377,330850.0,0.7619767266132689,5706.T,DG,LV,DG_LV
2025-10-14,13665.0,679300.0,3.6603221083453263,-343.94438346139754,297500.0,2.283361344537815,5706.T,UG,HV,UG_HV
2025-10-15,13300.0,323800.0,79.57559681697646,236.84210526315752,298250.0,1.0856663872590109,5706.T,UG,LV,UG_LV
2025-10-16,13750.0,243700.0,99.15534337128219,-50.90909090909146,327700.0,0.7436679890143424,5706.T,UG,LV,UG_LV
2025-10-17,13455.0,172400.0,-164.47368421052656,163.5079895949465,294350.0,0.5856972991336844,5706.T,DG,LV,DG_LV
2025-10-20,13955.0,302600.0,204.75319926873902,179.14725904693674,263250.0,1.1494776828110163,5706.T,UG,LV,UG_LV
2025-10-21,14125.0,294400.0,-56.31819781766967,-290.2654867256638,263250.0,1.1183285849952516,5706.T,DG,LV,DG_LV
2025-10-22,13415.0,404500.0,-218.73860736419948,238.53894893775652,279650.0,1.4464509207938494,5706.T,DG,HV,DG_HV
2025-10-24,13905.0,278400.0,220.50716648291058,125.85400934915558,298500.0,0.9326633165829146,5706.T,UG,LV,UG_LV
2025-10-28,14700.0,320000.0,-101.01010101010056,-227.89115646258517,298500.0,1.0720268006700167,5706.T,DG,LV,DG_LV
2025-10-30,15570.0,288900.0,25.756600128783447,-41.74694926139977,298500.0,0.9678391959798995,5706.T,UG,LV,UG_LV
2025-10-31,15905.0,391800.0,257.9812963560135,-91.16629990569058,298500.0,1.3125628140703518,5706.T,UG,HV,UG_HV
2025-11-10,15635.0,315100.0,-9.58466453674145,211.06491845219065,311300.0,1.012206874397687,5706.T,DG,LV,DG_LV
2025-11-11,16280.0,232600.0,197.30660820544978,-457.61670761670814,308850.0,0.7531163995467055,5706.T,UG,LV,UG_LV
2025-11-13,19310.0,655500.0,83.55091383811964,46.60797514241422,298500.0,2.1959798994974875,5706.T,UG,HV,UG_HV
2025-11-19,19115.0,885400.0,-159.58815958815987,149.09756735548063,308850.0,2.8667638011979926,5706.T,DG,HV,DG_HV
2025-11-25,18370.0,735000.0,43.739748496445245,-484.485574305934,317550.0,2.314596126594237,5706.T,UG,HV,UG_HV
2025-11-28,18285.0,338100.0,35.67508232711347,-248.8378452283291,321900.0,1.0503261882572228,5706.T,UG,LV,UG_LV
2025-12-01,17900.0,326500.0,39.2596747055518,-715.0837988826819,321900.0,1.0142901522211867,5706.T,UG,LV,UG_LV
2025-12-02,16760.0,396000.0,84.23586040914532,128.28162291169454,321900.0,1.2301957129543337,5706.T,UG,LV,UG_LV
2025-12-04,17650.0,309400.0,-70.32348804500654,-70.82152974504208,321900.0,0.9611680646163405,5706.T,DG,LV,DG_LV
2025-12-05,17740.0,165800.0,122.68188302425153,138.1059751972935,321900.0,0.5150667909288599,5706.T,UG,LV,UG_LV
2025-12-08,18010.0,369900.0,13.900472616068527,208.2176568573013,317550.0,1.1648559282002835,5706.T,UG,LV,UG_LV
2025-12-09,18110.0,364600.0,-149.57846070165925,-60.73992269464368,317550.0,1.1481656432057943,5706.T,DG,LV,DG_LV
2025-12-11,18080.0,439500.0,-181.9169155579692,-276.5486725663713,323250.0,1.359628770301624,5706.T,DG,HV,DG_HV
2025-12-16,17155.0,326500.0,-89.54361640670095,-244.8265811716699,332300.0,0.9825458922660246,5706.T,DG,LV,DG_LV
2025-12-17,16620.0,214700.0,-68.71825515386898,348.97713598074586,332300.0,0.646102919049052,5706.T,DG,LV,DG_LV
2025-12-18,16900.0,414200.0,-174.4186046511631,207.1005917159763,332300.0,1.2464640385194101,5706.T,DG,LV,DG_LV
2025-12-19,17280.0,327800.0,17.391304347826875,-75.2314814814814,332300.0,0.9864580198615709,5706.T,UG,LV,UG_LV
2025-12-23,18230.0,268400.0,-116.56275413391204,-65.82556226001124,332950.0,0.8061270461030184,5706.T,DG,LV,DG_LV
2025-12-24,18430.0,276400.0,176.6979569298721,-208.89853499728716,332950.0,0.8301546778795615,5706.T,UG,LV,UG_LV
2025-12-25,18350.0,303000.0,169.02188972014454,-267.0299727520431,332950.0,0.910046553536567,5706.T,UG,LV,UG_LV
2025-12-26,17800.0,209000.0,-33.59462486002273,-266.85393258427,327150.0,0.6388506801161546,5706.T,DG,LV,DG_LV
2025-12-29,17645.0,360300.0,184.70418470418525,87.84358175120354,327150.0,1.1013296652911508,5706.T,UG,LV,UG_LV
2025-12-30,17400.0,237900.0,-224.71910112359606,135.0574712643682,332950.0,0.7145216999549482,5706.T,DG,LV,DG_LV
2026-01-06,18880.0,435500.0,153.2670072600162,156.25,327150.0,1.331193642060217,5706.T,UG,HV,UG_HV
2026-01-07,19420.0,826100.0,127.7705345501956,-79.8146240988673,327150.0,2.5251413724591165,5706.T,UG,HV,UG_HV
2026-01-08,19310.0,603900.0,23.358422008823432,429.82910409114396,327150.0,1.845942228335626,5706.T,UG,HV,UG_HV
