sym,time,th,N,mean,wr,pf,sharpe,t
8035.T,11:30,80,68,-31.01504725979497,36.76470588235294,0.438586694517054,-5.090583994402525,-2.6443673947766424
8035.T,11:30,120,29,-49.22693086197268,27.586206896551722,0.29015937015267823,-7.370296722683937,-2.5002515267371472
8035.T,13:30,20,189,-6.915692309061154,45.5026455026455,0.7856784224965501,-1.4283457008602276,-1.2369836623312458
8035.T,13:30,30,164,-6.587419977308269,46.34146341463415,0.7891059167916439,-1.422928794727968,-1.1479020238423474
8035.T,13:30,50,115,-2.5442940504439866,49.56521739130435,0.9178891055456357,-0.5157382339320227,-0.3483998653881316
8035.T,13:30,80,75,-14.662298315094928,44.0,0.6058756633770052,-2.930704194794152,-1.5988302157343819
8035.T,13:30,120,39,-15.340625495329,48.717948717948715,0.6352510718537946,-2.6312528521832985,-1.0351293365105205
8035.T,14:00,20,197,-7.9686314285311,48.73096446700508,0.7341759533243345,-1.8335296215902128,-1.621140939142401
8035.T,14:00,30,172,-7.149955626112755,48.837209302325576,0.7637357110217997,-1.6082797438384768,-1.3286957477820582
8035.T,14:00,50,133,-9.866912012960967,44.3609022556391,0.6987043915325503,-2.1642632808229094,-1.5723008213871421
8035.T,14:00,80,78,-5.840762979104,46.15384615384615,0.823164215018499,-1.1898442305602923,-0.6619682197984063
8035.T,14:00,120,39,-4.033928550496287,46.15384615384615,0.8769211624133212,-0.7700342039269248,-0.30292983585363076
6857.T,9:30,20,204,-7.781082341947932,47.05882352941176,0.9077703931348758,-0.5881303187650436,-0.5291616739829602
6857.T,9:30,30,183,-4.853237142323468,46.994535519125684,0.9400217936698573,-0.37610081504651066,-0.32050111818759003
6857.T,9:30,50,124,6.068910007418643,47.58064516129033,1.0794551124922878,0.457634958136921,0.32101828069833444
6857.T,9:30,80,72,6.469981063147071,50.0,1.0771039493614252,0.434829256771501,0.23242601436921564
6857.T,9:30,120,28,6.643179649160891,50.0,1.0751171224911376,0.445030008323973,0.14834333610799097
6857.T,10:00,20,209,1.5564126921608499,48.32535885167464,1.0234190232522853,0.13781333954350472,0.12550589627949796
6857.T,10:00,30,182,2.8056262348528875,48.9010989010989,1.0427632426448092,0.247864884228721,0.21064464690277748
6857.T,10:00,50,138,0.4367660800448392,52.89855072463768,1.006372819905979,0.03816125289665429,0.028239818275069266
6857.T,10:00,80,69,8.334872804555424,56.52173913043478,1.1264347243657091,0.7377271563811593,0.38602910106547733
6857.T,10:00,120,33,52.79295717076028,60.60606060606061,1.972055422721089,4.282418417843414,1.5496934511008533
6857.T,11:00,20,214,-6.913117065927094,48.13084112149533,0.8890004467825852,-0.7128899513243122,-0.656945147916876
6857.T,11:00,30,190,-7.43411898418225,47.368421052631575,0.8832621894327765,-0.7489015755204869,-0.6502813135611667
6857.T,11:00,50,142,-7.735588297892619,48.59154929577465,0.883845238578726,-0.7456409735267073,-0.5597236616908394
6857.T,11:00,80,91,7.655161499838736,53.84615384615385,1.1199225605629561,0.6707579967140217,0.40307539176331847
6857.T,11:00,120,49,-0.1494061043279408,53.06122448979592,0.9977455842950478,-0.012792553498153399,-0.005640985864933877
6857.T,11:30,20,222,-11.335522706047737,46.846846846846844,0.8023281509573448,-1.3117583502335228,-1.2312041035010906
6857.T,11:30,30,206,-11.513642635674575,47.0873786407767,0.798724719010199,-1.361170538969692,-1.2306820902801663
6857.T,11:30,50,160,-3.4087043342902206,51.24999999999999,0.9373399954279035,-0.3926238615432908,-0.31285018134925796
6857.T,11:30,80,112,-4.452233551434908,50.89285714285714,0.9222964192753372,-0.48307145910570753,-0.322047639403805
6857.T,11:30,120,61,7.344642307775651,54.09836065573771,1.1389899926420533,0.766831158800642,0.37728053429480884
6857.T,13:30,20,231,-6.031196617055974,49.78354978354979,0.8509244094337852,-0.9775325691965123,-0.9359161804634393
6857.T,13:30,30,201,-8.41425114141753,48.756218905472636,0.7981409833064224,-1.3607228666039641,-1.2152550693452664
6857.T,13:30,50,166,-10.932755335141268,47.59036144578313,0.7540442998423799,-1.7135818235020313,-1.3907805883588613
6857.T,13:30,80,117,-14.192639339002175,45.2991452991453,0.6956786730161951,-2.271212944865654,-1.5475707591949794
6857.T,13:30,120,65,-19.080775466931726,43.07692307692308,0.6262876700470563,-2.859630864931161,-1.4523335962358515
6857.T,14:00,20,217,-13.305036196912742,47.465437788018434,0.6613919847203523,-2.435414329956327,-2.2599688525093984
6857.T,14:00,30,196,-12.573714279489355,47.44897959183674,0.6791934702626568,-2.269666952634033,-2.001658105203822
6857.T,14:00,50,168,-12.322089732297204,48.80952380952381,0.6835042912000758,-2.186260909000255,-1.7850745572146507
6857.T,14:00,80,115,-19.02175777973063,45.21739130434783,0.5436013242665809,-3.516898873067206,-2.3757926276254833
