section,st_date,en_date,pub_date,FrgnBal,IndBal,InvTrBal,TotBal,ret_week,ret_pub_1w,ret_pub_2w,frgn_next,date,period,frgn_ma4,signal,strat_ret
TSE1st,2017-10-30,2017-11-02,2017-11-09,47211581.0,-130325444.0,-37089150.0,19057753.0,0.013123715298954064,-0.02834907975798484,-0.017952578718334777,65933617.0,2017-11-02,IS,406481429.5,1,-0.02834907975798484
TSE1st,2017-11-06,2017-11-10,2017-11-16,65933617.0,-128176816.0,-77041523.0,17260768.0,0.0043399194493098925,0.010699831413796712,0.019764887524053254,-317303362.0,2017-11-10,IS,309273607.5,1,0.010699831413796712
TSE1st,2017-11-13,2017-11-17,2017-11-24,-317303362.0,238617923.0,11841380.0,-15587050.0,-0.011062579549086404,0.008969088376690415,0.013012760030552295,-285438843.0,2017-11-17,IS,115934744.5,1,0.008969088376690415
TSE1st,2017-11-20,2017-11-24,2017-11-30,-285438843.0,-40889423.0,82996898.0,-1872524.0,0.011883044923706398,-0.0032532029820097064,0.008961653497611799,-198066416.0,2017-11-24,IS,-122399251.75,0,-0.0
TSE1st,2017-11-27,2017-12-01,2017-12-07,-198066416.0,-71418778.0,37598977.0,-5390423.0,0.011144068035098265,0.01225472358292512,0.02035549335199427,-205892707.0,2017-12-01,IS,-183718751.0,0,0.0
TSE1st,2017-12-04,2017-12-08,2017-12-14,-205892707.0,-79171378.0,174469566.0,12383529.0,0.00943549334870486,0.008002698906057981,0.006022763724047753,-6513684.0,2017-12-08,IS,-251675332.0,0,0.0
TSE1st,2017-12-11,2017-12-15,2017-12-21,-6513684.0,-84767652.0,21258350.0,10307790.0,-0.010957680302645878,-0.0019642161515628365,0.03813212919933506,116838171.0,2017-12-15,IS,-173977912.5,0,-0.0
TSE1st,2017-12-18,2017-12-22,2017-12-28,116838171.0,-324065339.0,8487091.0,12420664.0,0.006149953242752471,0.040175258242030054,0.03946608906944915,-16994765.0,2017-12-22,IS,-73408659.0,0,0.0
TSE1st,2017-12-25,2017-12-29,2018-01-10,-16994765.0,-94865002.0,26407882.0,-625888.0,-0.007844186186153457,-0.0006817785435307977,0.004820015749612994,481979330.0,2017-12-29,IS,-28140746.25,0,-0.0
TSE1st,2018-01-04,2018-01-05,2018-01-12,481979330.0,-566547996.0,41566053.0,11405874.0,0.008863516863216292,0.007195241546923636,0.001678889694282315,-21979669.0,2018-01-05,IS,143827263.0,1,0.007195241546923636
TSE1st,2018-01-09,2018-01-12,2018-01-18,-21979669.0,167244053.0,17762198.0,-17596966.0,-0.006907356731894021,0.004102596890551258,-0.0034206067580958566,-199120712.0,2018-01-12,IS,139960766.75,1,0.004102596890551258
TSE1st,2018-01-15,2018-01-19,2018-01-25,-199120712.0,-41158770.0,-11713882.0,-7073908.0,0.003099952226763625,-0.007492465084688149,-0.06307573120516186,-358861679.0,2018-01-19,IS,60971046.0,1,-0.007492465084688149
TSE1st,2018-01-22,2018-01-26,2018-02-01,-358861679.0,189570912.0,81055415.0,-20055699.0,-0.006622901602604703,-0.056002865635893184,-0.07114368811616523,-331711422.0,2018-01-26,IS,-24495682.5,0,-0.0
TSE1st,2018-01-29,2018-02-02,2018-02-08,-331711422.0,254716008.0,127093506.0,-25322134.0,-0.008641548565502921,-0.016039055553353165,-0.0029223702915007754,-639346153.0,2018-02-02,IS,-227918370.5,0,-0.0
TSE1st,2018-02-05,2018-02-09,2018-02-16,-639346153.0,746691797.0,100503136.0,-46544649.0,-0.050319672760371525,0.013330493792341302,-0.016709163851108322,-28615757.0,2018-02-09,IS,-382259991.5,0,0.0
TSE1st,2018-02-13,2018-02-16,2018-02-22,-28615757.0,80928858.0,-9997451.0,-15743954.0,0.011993382961124954,-0.003418911102584521,-0.02074253938619952,-111597901.0,2018-02-16,IS,-339633752.75,0,-0.0
TSE1st,2018-02-19,2018-02-23,2018-03-01,-111597901.0,74181865.0,37598876.0,-27313008.0,-0.008235923724755678,-0.017383059418457636,0.0019537984139752496,-348611391.0,2018-02-23,IS,-277817808.25,0,-0.0
TSE1st,2018-02-26,2018-03-02,2018-03-08,-348611391.0,335911663.0,42602890.0,-16991531.0,-0.037451896259317885,0.019678937980642575,-0.026322407087926547,-370658262.0,2018-03-02,IS,-282042800.5,0,0.0
TSE1st,2018-03-05,2018-03-09,2018-03-15,-370658262.0,76353854.0,88863191.0,-10885836.0,0.012208002171360421,-0.04511355815554019,-0.01565726083964214,-176140187.0,2018-03-09,IS,-214870827.75,0,-0.0
TSE1st,2018-03-12,2018-03-16,2018-03-23,-176140187.0,-76646100.0,74361590.0,475344.0,-0.002681904324355333,0.030847958484990334,0.032649825218926676,-444032692.0,2018-03-16,IS,-251751935.25,0,0.0
TSE1st,2018-03-19,2018-03-23,2018-03-29,-444032692.0,441429601.0,-47037301.0,-14686695.0,-0.03199474409437375,0.012095070422535104,0.00852112676056338,9520949.0,2018-03-23,IS,-334860633.0,0,0.0
TSE1st,2018-03-26,2018-03-30,2018-04-05,9520949.0,-35581935.0,67153236.0,12961024.0,0.026912859296843283,-0.0035312331483638992,0.01482654049321308,179224815.0,2018-03-30,IS,-245327548.0,0,-0.0
