sector,cond,on,lme
ENERGY,LME>=+1%,141.68628012974546,2.723194257514572
ENERGY,-1%<LME<+1%,60.63569352595518,0.780296425457716
ENERGY,LME>=+1%,7.675028745652483,1.0629141922712693
ENERGY,-1%<LME<+1%,11.107277901854692,0.6470344255495641
ENERGY,LME<=-1%,41.8046180681834,-2.931080010562448
ENERGY,-1%<LME<+1%,29.42625764203824,0.24208566108008256
ENERGY,-1%<LME<+1%,82.98263125975296,-0.27351228851638654
ENERGY,-1%<LME<+1%,105.12516103063179,0.7371007371007376
ENERGY,LME<=-1%,114.3251852784825,-2.7591349739000792
ENERGY,LME>=+1%,188.53030095951073,1.06106870229008
ENERGY,LME>=+1%,157.65452995929687,1.4964267382635121
ENERGY,LME>=+1%,192.1711939840398,1.1708980674497882
ENERGY,-1%<LME<+1%,-162.7021510441201,0.4859423811176766
ENERGY,-1%<LME<+1%,34.644720682509934,-0.3626923223762124
ENERGY,LME<=-1%,-140.30939631246315,-3.4389671361502394
ENERGY,LME>=+1%,385.9549157101383,1.575356626007851
ENERGY,-1%<LME<+1%,142.42245709804146,0.726832222895224
ENERGY,LME>=+1%,273.2252993570905,3.0579551445836906
ENERGY,-1%<LME<+1%,237.06547804617375,-0.15042117930204046
ENERGY,LME>=+1%,116.27975773084722,1.7025292563231487
SHIPPING,-1%<LME<+1%,-349.7981933499905,0.3634186128146366
SHIPPING,-1%<LME<+1%,6.508324584995062,0.7770603042574153
SHIPPING,-1%<LME<+1%,151.07227398238663,0.1603592046183433
SHIPPING,LME<=-1%,-152.07018380411424,-3.447837823532529
SHIPPING,LME<=-1%,69.95512137149957,-1.1974789915966344
SHIPPING,-1%<LME<+1%,179.32588085122435,-0.3376798794742619
SHIPPING,-1%<LME<+1%,-43.07908136467679,-0.8180653929588888
SHIPPING,-1%<LME<+1%,44.121133284611425,-0.3126302626094257
SHIPPING,-1%<LME<+1%,-72.84367998410886,0.10893811277687959
SHIPPING,-1%<LME<+1%,44.6030163942764,-0.8020565552699255
SHIPPING,-1%<LME<+1%,-206.34754675492215,-0.20165460186142292
SHIPPING,-1%<LME<+1%,29.81434979399881,0.6519039735099375
SHIPPING,-1%<LME<+1%,-2.8619081291244206,0.6738408930906159
SHIPPING,-1%<LME<+1%,-32.675881042005436,0.8014024542950082
SHIPPING,-1%<LME<+1%,17.352786133111678,-0.2122702562775025
SHIPPING,-1%<LME<+1%,95.21048008229725,0.3586583148110778
SHIPPING,-1%<LME<+1%,48.966297359568735,-0.7446699989799077
SHIPPING,-1%<LME<+1%,-72.53433514511279,0.4099849499195507
SHIPPING,-1%<LME<+1%,-63.666046255039795,-0.6402439024390194
SHIPPING,-1%<LME<+1%,-23.016806831676803,0.3768909081522054
SHIPPING,-1%<LME<+1%,1.6426989782084938,-0.7413801858528357
SHIPPING,-1%<LME<+1%,-1.227275143623011,-0.39446746891695916
SHIPPING,-1%<LME<+1%,-6.959032725339932,0.9630413956537076
SHIPPING,LME<=-1%,25.81080941875517,-1.4134624888801017
SHIPPING,LME>=+1%,75.28072468912998,3.267123630359725
SHIPPING,-1%<LME<+1%,-5.021915309103194,0.6216006216006154
SHIPPING,-1%<LME<+1%,-41.6582157607263,-0.2284275791338386
SHIPPING,-1%<LME<+1%,40.145978123522866,-0.21229419257442483
SHIPPING,-1%<LME<+1%,17.66486639150651,0.5850988533949941
SHIPPING,-1%<LME<+1%,-2.621755246180468,0.5485289451017783
SHIPPING,-1%<LME<+1%,-100.44952139761791,0.7381961358506217
SHIPPING,-1%<LME<+1%,-10.961118138024991,0.5258302583025731
SHIPPING,-1%<LME<+1%,18.76011489690595,0.9768180968405371
SHIPPING,LME>=+1%,25.318733123725533,1.1123932610200837
SHIPPING,LME>=+1%,-11.404089299692869,2.723194257514572
SHIPPING,-1%<LME<+1%,63.354036450740104,0.780296425457716
SHIPPING,LME>=+1%,12.743215613758574,1.0629141922712693
SHIPPING,-1%<LME<+1%,28.37520399567491,0.6470344255495641
SHIPPING,LME<=-1%,-11.464141864629221,-2.931080010562448
SHIPPING,-1%<LME<+1%,-47.079682986072385,0.24208566108008256
SHIPPING,-1%<LME<+1%,72.98719873395662,-0.27351228851638654
SHIPPING,-1%<LME<+1%,17.027124990073677,0.7371007371007376
SHIPPING,LME<=-1%,77.05438289416611,-2.7591349739000792
SHIPPING,LME>=+1%,8.360072360034847,1.06106870229008
SHIPPING,LME>=+1%,80.35368934549962,1.4964267382635121
SHIPPING,LME>=+1%,70.6913323857113,1.1708980674497882
SHIPPING,-1%<LME<+1%,112.67324145904479,0.4859423811176766
SHIPPING,-1%<LME<+1%,-50.818439189372526,-0.3626923223762124
SHIPPING,LME<=-1%,-33.206705247626665,-3.4389671361502394
SHIPPING,LME>=+1%,54.478026467454924,1.575356626007851
SHIPPING,-1%<LME<+1%,181.61805173362745,0.726832222895224
SHIPPING,LME>=+1%,158.45079115898014,3.0579551445836906
SHIPPING,-1%<LME<+1%,-60.11073051861623,-0.15042117930204046
SHIPPING,LME>=+1%,-85.67144809103736,1.7025292563231487
