code,name,sig_date,entry,gross_ret,net_ret,reason,exit_day,year
58440,京都フィナンシャルグループ,2025-09-19,3030.0,2.7722772277227747,2.6722772277227747,TIME,5,2025
71670,めぶきフィナンシャルグループ,2025-09-19,907.5,2.413223140495857,2.313223140495857,TIME,5,2025
71820,ゆうちょ銀行,2025-09-19,1798.5,1.9460661662496603,1.8460661662496602,TIME,5,2025
83410,七十七銀行,2025-09-19,1948.0,4.20944558521561,4.10944558521561,TIME,5,2025
83580,スルガ銀行,2025-09-19,1500.0,3.266666666666662,3.166666666666662,TIME,5,2025
84180,山口フィナンシャルグループ,2025-09-19,1760.0,1.7613636363636331,1.661363636363633,TIME,5,2025
58300,いよぎんホールディングス,2025-09-24,2141.0,0.14012143858010973,0.04012143858010972,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-09-24,1982.0,1.160443995963667,1.060443995963667,TIME,5,2025
83040,あおぞら銀行,2025-09-24,2364.0,-3.7859560067681874,-3.8859560067681875,TIME,5,2025
71800,九州フィナンシャルグループ,2025-09-26,902.2,-3.4471292396364484,-3.5471292396364484,TIME,5,2025
58300,いよぎんホールディングス,2025-09-29,2203.0,-3.3363595097594234,-3.4363595097594235,TIME,5,2025
58440,京都フィナンシャルグループ,2025-09-29,3139.0,-0.15928639694170466,-0.25928639694170463,TIME,5,2025
71670,めぶきフィナンシャルグループ,2025-09-29,924.2,-1.1577580610257598,-1.25775806102576,TIME,5,2025
71800,九州フィナンシャルグループ,2025-09-29,903.9,-4.2925102334329,-4.392510233432899,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-09-29,1437.0,-1.4613778705636737,-1.5613778705636738,TIME,5,2025
83310,千葉銀行,2025-09-29,1570.0,-3.5987261146496863,-3.6987261146496864,TIME,5,2025
83370,千葉興業銀行,2025-09-29,1672.0,-4.366028708133973,-4.4660287081339725,TIME,5,2025
83410,七十七銀行,2025-09-29,2042.3,-3.099446702247466,-3.199446702247466,TIME,5,2025
84100,セブン銀行,2025-09-29,298.0,-3.1543624161073702,-3.2543624161073703,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-09-30,1416.0,0.7062146892655274,0.6062146892655275,TIME,5,2025
83080,りそなホールディングス,2025-09-30,1487.0,-1.983860121049097,-2.083860121049097,TIME,5,2025
83310,千葉銀行,2025-09-30,1535.0,-2.5081433224755645,-2.6081433224755646,TIME,5,2025
83370,千葉興業銀行,2025-09-30,1603.0,-0.7485963817841501,-0.8485963817841501,TIME,5,2025
84100,セブン銀行,2025-09-30,290.5,-0.8950086058519879,-0.9950086058519879,TIME,5,2025
58300,いよぎんホールディングス,2025-10-01,2140.0,-0.14018691588785215,-0.24018691588785215,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-10-01,2425.0,1.773195876288658,1.6731958762886578,TIME,5,2025
83610,大垣共立銀行,2025-10-01,3390.0,3.392330383480835,3.292330383480835,TIME,5,2025
84100,セブン銀行,2025-10-01,289.0,-0.519031141868509,-0.6190311418685089,TIME,5,2025
85220,名古屋銀行,2025-10-01,3390.0,3.834808259587019,3.734808259587019,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-10-06,1998.0,-3.328328328328334,-3.428328328328334,TIME,5,2025
58380,楽天銀行,2025-10-06,7792.0,0.2951745379876858,0.19517453798768578,TIME,5,2025
71800,九州フィナンシャルグループ,2025-10-06,865.1,-5.2941856432782375,-5.394185643278237,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-10-06,1119.5,-4.868244752121487,-4.968244752121486,TIME,5,2025
83040,あおぞら銀行,2025-10-06,2334.5,-3.748125937031488,-3.848125937031488,TIME,5,2025
83310,千葉銀行,2025-10-06,1510.5,-5.494869248593181,-5.594869248593181,TIME,5,2025
83410,七十七銀行,2025-10-06,1989.0,-5.696329813976875,-5.796329813976874,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-10-06,4300.0,-2.581395348837212,-2.681395348837212,TIME,5,2025
83580,スルガ銀行,2025-10-06,1557.0,-5.651894669235713,-5.751894669235712,TIME,5,2025
83590,八十二長野銀行,2025-10-06,1472.5,-4.685908319185062,-4.7859083191850615,TIME,5,2025
83670,南都銀行,2025-10-06,989.0,-5.358948432760369,-5.458948432760368,TIME,5,2025
84180,山口フィナンシャルグループ,2025-10-06,1747.0,-5.523755008586151,-5.6237550085861505,TIME,5,2025
83610,大垣共立銀行,2025-10-08,3525.0,0.28368794326241176,0.18368794326241175,TIME,5,2025
73890,あいちフィナンシャルグループ,2025-10-10,716.0,6.145251396648055,6.045251396648055,TIME,5,2025
83580,スルガ銀行,2025-10-10,1463.0,3.5543403964456655,3.4543403964456654,TIME,5,2025
83610,大垣共立銀行,2025-10-10,3455.0,5.643994211287984,5.543994211287984,TIME,5,2025
83920,大分銀行,2025-10-10,964.0,4.564315352697101,4.464315352697102,TIME,5,2025
85220,名古屋銀行,2025-10-10,3380.0,5.9171597633136175,5.817159763313618,TIME,5,2025
71670,めぶきフィナンシャルグループ,2025-10-14,881.4,4.231903789425928,4.1319037894259285,TIME,5,2025
83080,りそなホールディングス,2025-10-14,1435.5,3.274120515499823,3.174120515499823,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-10-14,3915.0,4.393358876117492,4.293358876117493,TIME,5,2025
83310,千葉銀行,2025-10-14,1454.0,2.8541953232462225,2.7541953232462224,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-10-14,4227.0,4.400283889283174,4.3002838892831745,TIME,5,2025
83610,大垣共立銀行,2025-10-14,3465.0,3.1746031746031855,3.0746031746031854,TIME,5,2025
84180,山口フィナンシャルグループ,2025-10-14,1665.5,4.142900030021024,4.042900030021024,TIME,5,2025
87140,池田泉州ホールディングス,2025-10-14,625.0,4.0000000000000036,3.9000000000000035,TIME,5,2025
83680,百五銀行,2025-10-21,928.0,2.37068965517242,2.27068965517242,TIME,5,2025
58300,いよぎんホールディングス,2025-10-28,2342.0,1.9854824935952253,1.8854824935952252,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-10-28,2625.0,-0.019047619047618536,-0.11904761904761854,TIME,5,2025
83410,七十七銀行,2025-10-28,2188.3,0.5940684549650355,0.4940684549650355,TIME,5,2025
83370,千葉興業銀行,2025-10-30,1624.0,-5.418719211822665,-5.518719211822664,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-11-05,2104.0,-0.5703422053231932,-0.6703422053231932,TIME,5,2025
84100,セブン銀行,2025-11-05,280.9,2.634389462442166,2.534389462442166,TIME,5,2025
84110,みずほフィナンシャルグループ,2025-11-05,5050.0,2.613861386138616,2.513861386138616,TIME,5,2025
58300,いよぎんホールディングス,2025-11-07,2325.5,2.2790797677918695,2.1790797677918694,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-11-07,2121.0,0.6836397925506832,0.5836397925506832,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-11-10,2091.0,2.893352462936405,2.793352462936405,TIME,5,2025
73370,ひろぎんホールディングス,2025-11-10,1446.5,2.177670238506746,2.077670238506746,TIME,5,2025
83700,紀陽銀行,2025-11-10,2941.0,0.7140428425705503,0.6140428425705503,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-11-11,2085.0,0.4556354916067207,0.3556354916067207,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-11-11,2744.0,-0.8381924198250679,-0.9381924198250678,TIME,5,2025
83340,群馬銀行,2025-11-11,1557.0,1.3166345536287816,1.2166345536287815,TIME,5,2025
83540,ふくおかフィナンシャルグループ,2025-11-11,4372.0,0.8691674290942419,0.769167429094242,TIME,5,2025
86000,トモニホールディングス,2025-11-11,691.0,-2.460202604920403,-2.560202604920403,TIME,5,2025
58380,楽天銀行,2025-11-13,7349.0,-8.382092801741736,-8.482092801741736,TIME,5,2025
83410,七十七銀行,2025-11-14,2295.0,0.3180827886710258,0.2180827886710258,TIME,5,2025
83580,スルガ銀行,2025-11-14,1561.0,1.2812299807815508,1.1812299807815507,TIME,5,2025
83660,滋賀銀行,2025-11-14,1220.0,1.3114754098360715,1.2114754098360714,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-11-17,1205.0,-0.04149377593360981,-0.14149377593360982,TIME,5,2025
83040,あおぞら銀行,2025-11-17,2350.0,-1.8723404255319154,-1.9723404255319155,TIME,5,2025
83160,三井住友フィナンシャルグループ,2025-11-17,4480.0,-0.5133928571428581,-0.6133928571428581,TIME,5,2025
58380,楽天銀行,2025-11-18,6801.0,5.352154094986039,5.2521540949860395,TIME,5,2025
71860,横浜フィナンシャルグループ,2025-11-18,1196.0,3.2608695652173836,3.1608695652173835,TIME,5,2025
58320,ちゅうぎんフィナンシャルグループ,2025-11-19,2198.0,5.186533212010924,5.086533212010925,TIME,5,2025
58380,楽天銀行,2025-11-19,6800.0,7.76470588235294,7.664705882352941,TIME,5,2025
71800,九州フィナンシャルグループ,2025-11-19,900.6,6.0293137908061345,5.929313790806135,TIME,5,2025
85240,北洋銀行,2025-11-19,749.0,9.87983978638185,9.779839786381851,TIME,5,2025
58380,楽天銀行,2025-11-20,6580.0,12.644376899696042,12.544376899696042,TIME,5,2025
83090,三井住友トラストグループ,2025-11-25,4489.0,0.9133437291156232,0.8133437291156232,TIME,5,2025
83660,滋賀銀行,2025-11-25,1270.0,10.551181102362195,10.451181102362195,TIME,5,2025
83860,百十四銀行,2025-11-26,1555.0,-0.9646302250803873,-1.0646302250803874,TIME,5,2025
73370,ひろぎんホールディングス,2025-12-01,1560.0,-1.1217948717948678,-1.221794871794868,TIME,5,2025
71890,西日本フィナンシャルホールディングス,2025-12-02,3080.0,-2.467532467532463,-2.567532467532463,TIME,5,2025
83340,群馬銀行,2025-12-02,1764.5,-3.173703598753186,-3.273703598753186,TIME,5,2025
58310,しずおかフィナンシャルグループ,2025-12-03,2304.5,1.757431113039698,1.657431113039698,TIME,5,2025
83610,大垣共立銀行,2025-12-03,4235.0,0.35419126328217754,0.25419126328217756,TIME,5,2025
71820,ゆうちょ銀行,2025-12-09,2050.5,-0.9509875640087762,-1.0509875640087762,TIME,5,2025
83610,大垣共立銀行,2025-12-11,4290.0,6.526806526806528,6.426806526806528,TIME,5,2025
83670,南都銀行,2025-12-12,1156.0,1.730103806228378,1.630103806228378,TIME,5,2025
73270,第四北越フィナンシャルグループ,2025-12-16,1640.0,0.7926829268292579,0.6926829268292579,TIME,5,2025
83380,筑波銀行,2025-12-16,414.0,0.48309178743961567,0.3830917874396157,TIME,5,2025
85440,京葉銀行,2025-12-16,1619.0,1.7294626312538641,1.629462631253864,TIME,5,2025
58320,ちゅうぎんフィナンシャルグループ,2025-12-18,2433.5,0.5958495993425128,0.4958495993425128,TIME,5,2025
83040,あおぞら銀行,2025-12-19,2493.0,0.30084235860408093,0.20084235860408092,TIME,5,2025
73800,十六フィナンシャルグループ,2025-12-24,1370.0,5.985401459854023,5.885401459854023,TIME,5,2025
73800,十六フィナンシャルグループ,2026-01-05,1466.0,5.047748976807642,4.947748976807643,TIME,5,2026
83380,筑波銀行,2026-01-05,418.0,10.526315789473696,10.426315789473696,TIME,5,2026
84100,セブン銀行,2026-01-05,302.9,1.5186530207989435,1.4186530207989434,TIME,5,2026
73810,ＣＣＩグループ,2026-01-08,901.0,8.879023307436174,8.779023307436175,TIME,5,2026
83080,りそなホールディングス,2026-01-13,1700.0,4.647058823529404,4.5470588235294045,TIME,5,2026
83660,滋賀銀行,2026-01-13,1554.0,3.346203346203347,3.246203346203347,TIME,5,2026
58320,ちゅうぎんフィナンシャルグループ,2026-01-14,2656.0,1.4495481927710774,1.3495481927710773,TIME,5,2026
83600,山梨中央銀行,2026-01-16,4840.0,1.1363636363636465,1.0363636363636464,TIME,5,2026
58380,楽天銀行,2026-01-20,7126.0,-3.480213303396018,-3.580213303396018,TIME,5,2026
83680,百五銀行,2026-01-20,1385.0,3.3212996389891725,3.2212996389891724,TIME,5,2026
58310,しずおかフィナンシャルグループ,2026-01-21,2522.5,-2.2001982160555045,-2.3001982160555046,TIME,5,2026
58440,京都フィナンシャルグループ,2026-01-21,3658.0,0.5467468562055711,0.4467468562055711,TIME,5,2026
83040,あおぞら銀行,2026-01-21,2515.0,-1.9284294234592436,-2.0284294234592437,TIME,5,2026
84110,みずほフィナンシャルグループ,2026-01-21,6738.0,-1.8551498961116075,-1.9551498961116076,TIME,5,2026
71670,めぶきフィナンシャルグループ,2026-01-22,1130.0,1.5486725663716783,1.4486725663716782,TIME,5,2026
71840,富山第一銀行,2026-01-22,2406.0,-6.109725685785539,-6.209725685785538,TIME,5,2026
71730,東京きらぼしフィナンシャルグループ,2026-01-26,9640.0,2.385892116182564,2.285892116182564,TIME,5,2026
83380,筑波銀行,2026-01-26,493.0,0.40567951318457585,0.30567951318457587,TIME,5,2026
85220,名古屋銀行,2026-01-26,4800.0,-0.2083333333333326,-0.30833333333333257,TIME,5,2026
85500,栃木銀行,2026-01-26,867.0,-2.3068050749711633,-2.4068050749711634,TIME,5,2026
87140,池田泉州ホールディングス,2026-01-26,827.0,-2.055622732769047,-2.155622732769047,TIME,5,2026
83590,八十二長野銀行,2026-01-28,1896.5,8.489322436066438,8.389322436066438,TIME,5,2026
83660,滋賀銀行,2026-01-30,1624.0,6.896551724137923,6.796551724137923,TIME,5,2026
83770,ほくほくフィナンシャルグループ,2026-01-30,5361.0,9.979481440029847,9.879481440029847,TIME,5,2026
83860,百十四銀行,2026-01-30,2097.5,12.514898688915377,12.414898688915377,TIME,5,2026
85500,栃木銀行,2026-01-30,851.0,17.273795534665105,17.173795534665103,TIME,5,2026
58440,京都フィナンシャルグループ,2026-02-02,3752.0,4.957356076759067,4.857356076759068,TIME,5,2026
71730,東京きらぼしフィナンシャルグループ,2026-02-02,10170.0,11.406096361848572,11.306096361848573,TIME,5,2026
71820,ゆうちょ銀行,2026-02-02,2799.5,8.590819789248073,8.490819789248073,TIME,5,2026
73270,第四北越フィナンシャルグループ,2026-02-02,1811.0,9.166206515737162,9.066206515737163,TIME,5,2026
73370,ひろぎんホールディングス,2026-02-02,1774.0,8.821871476888399,8.7218714768884,TIME,5,2026
73810,ＣＣＩグループ,2026-02-02,892.0,8.295964125560529,8.19596412556053,TIME,5,2026
83770,ほくほくフィナンシャルグループ,2026-02-02,5323.0,15.87450685703551,15.77450685703551,TIME,5,2026
85500,栃木銀行,2026-02-02,877.0,14.59521094640821,14.49521094640821,TIME,5,2026
83670,南都銀行,2026-02-03,1352.0,9.763313609467449,9.66331360946745,TIME,5,2026
58440,京都フィナンシャルグループ,2026-02-04,3875.0,2.7870967741935537,2.6870967741935536,TIME,5,2026
83930,宮崎銀行,2026-02-05,1730.0,9.479768786127174,9.379768786127174,TIME,5,2026
83380,筑波銀行,2026-02-06,643.0,9.64230171073095,9.54230171073095,TIME,5,2026
58320,ちゅうぎんフィナンシャルグループ,2026-02-09,3329.0,-2.1628116551516974,-2.2628116551516975,TIME,5,2026
71800,九州フィナンシャルグループ,2026-02-09,1350.0,-4.8888888888888875,-4.988888888888887,TIME,5,2026
71840,富山第一銀行,2026-02-09,2781.0,-7.371449119021934,-7.471449119021933,TIME,5,2026
71860,横浜フィナンシャルグループ,2026-02-09,1638.5,-1.5257857796765362,-1.6257857796765363,TIME,5,2026
83080,りそなホールディングス,2026-02-09,2132.5,-11.184056271981246,-11.284056271981246,TIME,5,2026
83540,ふくおかフィナンシャルグループ,2026-02-09,7088.0,-5.685665914221216,-5.785665914221216,TIME,5,2026
83590,八十二長野銀行,2026-02-09,2150.0,-6.418604651162796,-6.5186046511627955,TIME,5,2026
83920,大分銀行,2026-02-09,1946.0,-2.877697841726623,-2.977697841726623,TIME,5,2026
84100,セブン銀行,2026-02-09,296.0,-0.20270270270270618,-0.30270270270270616,TIME,5,2026
85500,栃木銀行,2026-02-09,1025.0,-6.14634146341464,-6.246341463414639,TIME,5,2026
83310,千葉銀行,2026-02-10,2384.5,-2.600125812539311,-2.7001258125393113,TIME,5,2026
83380,筑波銀行,2026-02-10,688.0,-0.14534883720930258,-0.2453488372093026,TIME,5,2026
86000,トモニホールディングス,2026-02-10,930.0,3.2258064516129004,3.1258064516129003,TIME,5,2026
58300,いよぎんホールディングス,2026-02-13,3524.0,-0.9080590238365494,-1.0080590238365494,TIME,5,2026
71730,東京きらぼしフィナンシャルグループ,2026-02-13,11440.0,-0.43706293706293753,-0.5370629370629375,TIME,5,2026
71800,九州フィナンシャルグループ,2026-02-13,1332.0,-1.0510510510510551,-1.1510510510510552,TIME,5,2026
73800,十六フィナンシャルグループ,2026-02-13,1844.0,7.158351409978314,7.0583514099783145,TIME,5,2026
73890,あいちフィナンシャルグループ,2026-02-13,1270.0,-1.5748031496062964,-1.6748031496062965,TIME,5,2026
83360,武蔵野銀行,2026-02-13,2063.3,2.42330247661513,2.32330247661513,TIME,5,2026
83580,スルガ銀行,2026-02-13,2113.0,1.6564126833885418,1.5564126833885417,TIME,5,2026
83590,八十二長野銀行,2026-02-13,2080.0,0.5528846153846079,0.4528846153846079,TIME,5,2026
83870,四国銀行,2026-02-13,2369.0,1.646264246517526,1.5462642465175258,TIME,5,2026
83920,大分銀行,2026-02-13,1930.0,0.2072538860103723,0.1072538860103723,TIME,5,2026
84180,山口フィナンシャルグループ,2026-02-13,2767.0,-1.3371882905674037,-1.4371882905674038,TIME,5,2026
58320,ちゅうぎんフィナンシャルグループ,2026-02-16,3330.0,-3.483483483483485,-3.583483483483485,TIME,5,2026
83080,りそなホールディングス,2026-02-16,1976.5,-2.5297242600556546,-2.6297242600556547,TIME,5,2026
83580,スルガ銀行,2026-02-16,2078.0,1.8286814244465877,1.7286814244465876,TIME,5,2026
83770,ほくほくフィナンシャルグループ,2026-02-16,6007.0,-0.9488929582154193,-1.0488929582154194,TIME,5,2026
83930,宮崎銀行,2026-02-16,1870.0,-0.6417112299465288,-0.7417112299465288,TIME,5,2026
58440,京都フィナンシャルグループ,2026-02-17,3666.0,-5.319148936170215,-5.419148936170215,TIME,5,2026
83090,三井住友トラストグループ,2026-02-20,5441.0,-2.1319610365741593,-2.2319610365741593,TIME,5,2026
58300,いよぎんホールディングス,2026-02-24,3249.0,-3.447214527546938,-3.547214527546938,TIME,5,2026
58440,京都フィナンシャルグループ,2026-02-24,3540.0,10.73446327683616,10.63446327683616,TIME,5,2026
83460,東邦銀行,2026-02-24,713.0,-3.3660589060308554,-3.4660589060308555,TIME,5,2026
83590,八十二長野銀行,2026-02-24,1938.5,2.1666236781016313,2.066623678101631,TIME,5,2026
58300,いよぎんホールディングス,2026-02-25,3200.0,-9.343749999999995,-9.443749999999994,TIME,5,2026
58310,しずおかフィナンシャルグループ,2026-02-25,3007.0,-10.209511140671768,-10.309511140671768,TIME,5,2026
58440,京都フィナンシャルグループ,2026-02-25,3522.0,5.28109028960817,5.1810902896081705,TIME,5,2026
71670,めぶきフィナンシャルグループ,2026-02-25,1309.0,-9.014514896867842,-9.114514896867842,TIME,5,2026
83310,千葉銀行,2026-02-25,2250.0,-9.48888888888889,-9.58888888888889,TIME,5,2026
83580,スルガ銀行,2026-02-25,2054.0,-8.812074001947423,-8.912074001947422,TIME,5,2026
83600,山梨中央銀行,2026-02-25,5250.0,-9.809523809523812,-9.909523809523812,TIME,5,2026
84110,みずほフィナンシャルグループ,2026-02-25,6789.0,-9.854175872735304,-9.954175872735304,TIME,5,2026
58380,楽天銀行,2026-02-26,6635.0,-8.86209495101733,-8.96209495101733,TIME,5,2026
58380,楽天銀行,2026-02-27,6163.0,-2.3689761479798843,-2.4689761479798844,TIME,5,2026
71840,富山第一銀行,2026-02-27,2574.0,-6.682206682206681,-6.782206682206681,TIME,5,2026
58310,しずおかフィナンシャルグループ,2026-03-02,2948.5,-12.243513651008985,-12.343513651008985,TIME,5,2026
83060,三菱ＵＦＪフィナンシャル・グループ,2026-03-02,2808.5,-5.109489051094895,-5.209489051094895,TIME,5,2026
83860,百十四銀行,2026-03-02,2300.0,-9.45652173913043,-9.55652173913043,TIME,5,2026
58380,楽天銀行,2026-03-03,5800.0,7.913793103448286,7.813793103448286,TIME,5,2026
71840,富山第一銀行,2026-03-03,2336.0,4.152397260273966,4.052397260273966,TIME,5,2026
58300,いよぎんホールディングス,2026-03-04,3037.0,1.350016463615411,1.250016463615411,TIME,5,2026
58320,ちゅうぎんフィナンシャルグループ,2026-03-04,2930.0,0.34129692832765013,0.24129692832765012,TIME,5,2026
58380,楽天銀行,2026-03-04,5880.0,3.537414965986385,3.437414965986385,TIME,5,2026
58440,京都フィナンシャルグループ,2026-03-04,3878.0,4.461062403300664,4.361062403300664,TIME,5,2026
71730,東京きらぼしフィナンシャルグループ,2026-03-04,11040.0,2.6268115942029047,2.5268115942029046,TIME,5,2026
71840,富山第一銀行,2026-03-04,2388.0,1.5494137353433857,1.4494137353433856,TIME,5,2026
71860,横浜フィナンシャルグループ,2026-03-04,1572.0,-4.071246819338425,-4.171246819338425,TIME,5,2026
73270,第四北越フィナンシャルグループ,2026-03-04,1990.0,2.160804020100504,2.060804020100504,TIME,5,2026
73370,ひろぎんホールディングス,2026-03-04,1811.5,1.738890422301953,1.638890422301953,TIME,5,2026
83060,三菱ＵＦＪフィナンシャル・グループ,2026-03-04,2745.0,-2.2040072859744964,-2.3040072859744964,TIME,5,2026
83090,三井住友トラストグループ,2026-03-04,5219.0,-2.031040429200992,-2.131040429200992,TIME,5,2026
83160,三井住友フィナンシャルグループ,2026-03-04,5403.0,-1.8693318526744385,-1.9693318526744386,TIME,5,2026
83360,武蔵野銀行,2026-03-04,2026.7,0.4934129372872187,0.3934129372872187,TIME,5,2026
83380,筑波銀行,2026-03-04,618.0,2.1035598705501535,2.0035598705501534,TIME,5,2026
83430,秋田銀行,2026-03-04,5040.0,3.571428571428581,3.471428571428581,TIME,5,2026
83460,東邦銀行,2026-03-04,658.0,-0.455927051671734,-0.555927051671734,TIME,5,2026
83580,スルガ銀行,2026-03-04,1963.0,-0.9169638308711203,-1.0169638308711204,TIME,5,2026
83590,八十二長野銀行,2026-03-04,1937.0,0.929272070211673,0.829272070211673,TIME,5,2026
83610,大垣共立銀行,2026-03-04,6450.0,-3.4108527131782918,-3.510852713178292,TIME,5,2026
83670,南都銀行,2026-03-04,1440.0,1.2499999999999956,1.1499999999999955,TIME,5,2026
83770,ほくほくフィナンシャルグループ,2026-03-04,5852.0,0.8544087491455965,0.7544087491455965,TIME,5,2026
83810,山陰合同銀行,2026-03-04,1618.0,1.359703337453655,1.2597033374536548,TIME,5,2026
83860,百十四銀行,2026-03-04,2212.5,-0.2259887005649719,-0.32598870056497187,TIME,5,2026
83880,阿波銀行,2026-03-04,5550.0,1.08108108108107,0.9810810810810701,TIME,5,2026
83920,大分銀行,2026-03-04,1916.0,-0.31315240083507057,-0.41315240083507054,TIME,5,2026
84100,セブン銀行,2026-03-04,286.3,-2.724414949353826,-2.824414949353826,TIME,5,2026
85240,北洋銀行,2026-03-04,996.0,-1.7068273092369468,-1.806827309236947,TIME,5,2026
86000,トモニホールディングス,2026-03-04,890.0,-0.11235955056180247,-0.21235955056180247,TIME,5,2026
87140,池田泉州ホールディングス,2026-03-04,838.0,-1.3126491646778038,-1.4126491646778039,TIME,5,2026
83160,三井住友フィナンシャルグループ,2026-03-05,5292.0,-2.607709750566889,-2.707709750566889,TIME,5,2026
83810,山陰合同銀行,2026-03-05,1554.0,6.048906048906044,5.948906048906045,TIME,5,2026
83860,百十四銀行,2026-03-09,2137.5,-1.637426900584793,-1.737426900584793,TIME,5,2026
84100,セブン銀行,2026-03-13,268.0,-0.3731343283582045,-0.47313432835820446,TIME,5,2026
83410,七十七銀行,2026-03-19,2966.0,6.834120026972346,6.734120026972346,TIME,5,2026
83770,ほくほくフィナンシャルグループ,2026-03-19,5656.0,6.577086280056577,6.477086280056577,TIME,5,2026
83370,千葉興業銀行,2026-03-25,2030.0,5.763546798029551,5.663546798029551,TIME,5,2026
58310,しずおかフィナンシャルグループ,2026-03-30,2609.5,5.614102318451808,5.514102318451808,TIME,5,2026
83660,滋賀銀行,2026-03-30,1862.0,2.0408163265306145,1.9408163265306144,TIME,5,2026
83340,群馬銀行,2026-03-31,2162.5,3.5606936416185064,3.4606936416185063,TIME,5,2026
71800,九州フィナンシャルグループ,2026-04-07,1342.0,-1.4530551415797288,-1.553055141579729,TIME,5,2026
83090,三井住友トラストグループ,2026-04-08,5428.0,0.18422991893882745,0.08422991893882745,TIME,5,2026
73270,第四北越フィナンシャルグループ,2026-04-09,2038.0,-1.8645731108930308,-1.9645731108930309,TIME,5,2026
83540,ふくおかフィナンシャルグループ,2026-04-09,6565.0,0.6397562833206472,0.5397562833206472,TIME,5,2026
83680,百五銀行,2026-04-10,1803.0,4.658901830282858,4.558901830282858,TIME,5,2026
87140,池田泉州ホールディングス,2026-04-10,990.0,-5.454545454545457,-5.5545454545454565,TIME,5,2026
87140,池田泉州ホールディングス,2026-04-17,950.0,-5.4736842105263195,-5.573684210526319,TIME,5,2026
85240,北洋銀行,2026-04-20,1011.0,-7.81404549950544,-7.9140454995054395,TIME,5,2026
83310,千葉銀行,2026-04-21,2076.0,5.684007707129091,5.584007707129091,TIME,5,2026
83030,ＳＢＩ新生銀行,2026-04-22,1620.0,13.271604938271597,13.171604938271598,TIME,5,2026
83340,群馬銀行,2026-04-22,2028.0,6.484220907297833,6.384220907297833,TIME,5,2026
83410,七十七銀行,2026-04-22,2950.0,2.5084745762711913,2.408474576271191,TIME,5,2026
71890,西日本フィナンシャルホールディングス,2026-04-23,3838.0,1.8238665971860302,1.72386659718603,TIME,5,2026
83080,りそなホールディングス,2026-04-23,1834.5,5.042245843554105,4.9422458435541055,TIME,5,2026
