price_mom20,obv_mom20,divergence,fwd_1,fwd_5,fwd_10,sym,p_sign,o_sign,quad
0.01941747572815533,49664800.0,-0.2577120074066331,-0.017142857142857126,0.017142857142857126,0.1104761904761904,6857.T,P-,O+,P-O+
-0.022727272727272707,29333600.0,-0.2471787099118471,0.015503875968992276,0.04263565891472876,0.1298449612403101,6857.T,P-,O+,P-O+
-0.02420856610800748,25154400.0,-0.22472162906107984,0.03435114503816794,0.055343511450381744,0.14122137404580148,6857.T,P-,O+,P-O+
0.0037037037037037646,20925200.0,-0.13044360157490503,-0.029520295202952074,0.05904059040590415,0.1346863468634687,6857.T,P-,O+,P-O+
-0.03130755064456725,2851600.0,-0.07501007959144057,0.015209125475285079,0.10076045627376429,0.16730038022813698,6857.T,P-,O-,P-O-
-0.04982206405693945,-2927600.0,-0.08845675233075001,0.0074906367041198685,0.09176029962546806,0.16479400749063666,6857.T,P-,O-,P-O-
-0.0740103270223752,-10880000.0,-0.09092563003668472,0.027881040892193232,0.08364312267657992,0.1561338289962826,6857.T,P-,O-,P-O-
0.029795158286778367,23847600.0,-0.07459246096336003,0.03797468354430378,0.08137432188065108,0.12296564195298365,6857.T,P-,O+,P-O+
0.053211009174311874,24201200.0,-0.015741086405742233,0.008710801393728262,0.0714285714285714,0.0940766550522647,6857.T,P+,O+,P+O+
0.024778761061946986,22759600.0,-0.08057476070303282,0.006908462867012188,0.060449050086355705,0.06390328151986191,6857.T,P-,O+,P-O+
0.04856115107913661,42436400.0,-0.14248037590654095,0.0,0.06689536878216118,0.029159519725557415,6857.T,P+,O+,P+O+
0.07763401109057311,53704000.0,-0.12879266404846168,0.02572898799313883,0.06689536878216118,0.046312178387650116,6857.T,P+,O+,P+O+
0.1499999999999999,78360400.0,-0.049784470958332716,0.028428093645485042,0.03846153846153855,0.013377926421404673,6857.T,P+,O+,P+O+
0.15819209039548032,82194000.0,-0.047296927342322825,-0.001626016260162566,0.021138211382113914,0.021138211382113914,6857.T,P+,O+,P+O+
0.1717557251908397,81244800.0,-0.018367504392710843,0.013029315960912058,0.0032573289902280145,0.03420195439739415,6857.T,P+,O+,P+O+
0.14548802946592998,77209200.0,-0.05377325150198353,0.0,-0.03536977491961413,0.01768488745980701,6857.T,P+,O+,P+O+
0.14128440366972472,69894000.0,-0.03680245494049306,-0.001607717041800627,-0.019292604501607746,-0.001607717041800627,6857.T,P+,O+,P+O+
0.1607476635514018,68524800.0,0.0035990363412825577,0.011272141706924366,-0.024154589371980673,-0.012882447665056307,6857.T,P+,O+,P+O+
0.17383177570093467,76267200.0,0.003585348007227429,-0.019108280254777066,0.0,-0.027070063694267565,6857.T,P+,O+,P+O+
0.1578947368421053,74068000.0,-0.021847327788313664,-0.025974025974025983,0.030844155844155896,0.0016233766233766378,6857.T,P+,O+,P+O+
0.1428571428571428,70154800.0,-0.0338109317524552,0.016666666666666607,0.05499999999999994,0.010000000000000009,6857.T,P+,O+,P+O+
0.18217054263565902,89039200.0,-0.027357753321287537,-0.006557377049180357,0.0180327868852459,0.032786885245901676,6857.T,P+,O+,P+O+
0.1564885496183206,69154800.0,-0.007873529748483099,0.03630363036303641,0.011551155115511635,0.06600660066006592,6857.T,P+,O+,P+O+
0.15867158671586723,71934000.0,-0.011868283383357991,0.011146496815286566,-0.027070063694267565,0.006369426751592355,6857.T,P+,O+,P+O+
0.2072243346007605,95070000.0,-0.015896137898766094,-0.0031496062992125706,-0.028346456692913358,-0.04566929133858266,6857.T,P+,O+,P+O+
0.1853932584269662,78280800.0,0.012559917571341117,-0.018957345971563955,-0.042654028436018954,-0.026856240126382325,6857.T,P+,O+,P+O+
0.15427509293680308,60494800.0,0.01957307330476199,-0.012882447665056307,0.01449275362318847,-0.024154589371980673,6857.T,P+,O+,P+O+
0.10849909584086803,35881200.0,0.03758965858806085,-0.0032626427406199365,0.0538336052202284,-0.07504078303425776,6857.T,P+,O+,P+O+
0.06445993031358888,4514400.0,0.16338843509987505,0.009819967266775809,0.03436988543371533,-0.039279869067103124,6857.T,P+,O-,P+O-
0.06563039723661479,-479600.0,0.2003125917740579,-0.017828200972447306,-0.017828200972447306,-0.07455429497568877,6857.T,P+,O-,P+O-
0.039451114922812947,-18328400.0,0.2492488837785775,0.03960396039603964,0.01650165016501659,-0.04620462046204621,6857.T,P+,O-,P+O-
0.0806174957118353,-6502000.0,0.2781394816352332,0.025396825396825307,-0.03809523809523807,-0.09047619047619049,6857.T,P+,O-,P+O-
0.08026755852842804,8396800.0,0.1783395801912384,-0.021671826625387025,-0.1222910216718266,-0.10526315789473684,6857.T,P+,O-,P+O-
0.027642276422764178,-22984800.0,0.2512575845814605,-0.04113924050632911,-0.07120253164556967,-0.10601265822784811,6857.T,P-,O-,P-O-
-0.013029315960912058,-26807200.0,0.15550420356294892,0.01650165016501659,-0.05775577557755773,-0.08250825082508251,6857.T,P-,O-,P-O-
-0.009646302250803873,-19932800.0,0.12905386235011276,-0.016233766233766267,-0.06168831168831168,-0.058441558441558406,6857.T,P-,O-,P-O-
-0.025723472668810254,-32389200.0,0.16150840463710983,-0.0643564356435643,-0.054455445544554504,-0.044554455445544594,6857.T,P-,O-,P-O-
-0.08695652173913049,-46348400.0,0.06403104016406092,0.03527336860670194,0.01940035273368612,0.03880070546737224,6857.T,P-,O-,P-O-
-0.0652866242038217,-35546000.0,0.07622958571634786,-0.027257240204429323,-0.03747870528109032,-0.022146507666098825,6857.T,P-,O-,P-O-
-0.07305194805194803,-43539600.0,0.08921309500699351,0.012259194395796813,-0.02626970227670755,-0.0525394045534151,6857.T,P-,O-,P-O-
-0.036666666666666625,-21474400.0,0.06821170626328388,-0.00865051903114189,0.0034602076124568004,-0.02595155709342556,6857.T,P-,O-,P-O-
-0.060655737704918056,-45998400.0,0.12413029302990031,0.008726003490401313,0.010471204188481575,-0.020942408376963373,6857.T,P-,O-,P-O-
-0.04620462046204621,-18576000.0,0.023314219441416373,-0.02249134948096887,0.01903114186851207,-0.03806228373702425,6857.T,P-,O-,P-O-
-0.10031847133757965,-42417600.0,0.020880433646422863,-0.015929203539822967,0.015929203539823078,-0.06194690265486724,6857.T,P-,O-,P-O-
-0.1244094488188976,-67596800.0,0.0368738831563805,0.043165467625899234,-0.026978417266187105,-0.046762589928057596,6857.T,P-,O-,P-O-
-0.0837282780410743,-45866800.0,0.0727582241999791,-0.0017241379310344307,-0.02931034482758621,-0.1103448275862069,6857.T,P-,O-,P-O-
-0.06763285024154586,-47530800.0,0.11765048456702555,0.017271157167530138,-0.031088082901554404,-0.15112262521588948,6857.T,P-,O-,P-O-
-0.039151712887438794,-25580000.0,0.07619847586622266,-0.025466893039049254,-0.05602716468590829,-0.12393887945670623,6857.T,P-,O-,P-O-
-0.060556464811784005,-23569600.0,0.01684436613058171,-0.057491289198606244,-0.0766550522648084,-0.13066202090592338,6857.T,P-,O-,P-O-
-0.12317666126418148,-43402400.0,-0.02001433541893767,0.04066543438077641,-0.020332717190388205,-0.06284658040665436,6857.T,P-,O-,P-O-
-0.07095709570957098,-22559200.0,-0.00859328724097938,-0.003552397868561319,-0.08348134991119005,-0.10301953818827714,6857.T,P-,O-,P-O-
-0.10952380952380958,-46362000.0,0.02138789752166491,-0.0089126559714795,-0.12388591800356508,-0.1292335115864528,6857.T,P-,O-,P-O-
-0.13931888544891646,-78954800.0,0.03788408220964555,-0.046762589928057596,-0.07194244604316546,-0.16996402877697847,6857.T,P-,O-,P-O-
-0.1613924050632911,-80764400.0,0.01693719792335529,0.0,-0.058490566037735836,-0.0962264150943396,6857.T,P-,O-,P-O-
-0.12541254125412538,-68834400.0,0.03737338290999048,-0.026415094339622636,-0.04339622641509433,-0.14716981132075468,6857.T,P-,O-,P-O-
-0.16233766233766234,-98222800.0,0.03290600843201377,-0.04748062015503873,-0.02131782945736438,-0.16957364341085268,6857.T,P-,O-,P-O-
-0.18894389438943893,-108078400.0,0.021936177520271178,0.04984740590030512,-0.006103763987792443,-0.17192268565615465,6857.T,P-,O-,P-O-
-0.08994708994709,-63767600.0,0.10021254249605528,-0.032945736434108475,-0.10562015503875966,-0.23643410852713176,6857.T,P-,O-,P-O-
-0.14991482112436116,-101038400.0,0.047370844346220284,0.01603206412825653,-0.04008016032064132,-0.19539078156312628,6857.T,P-,O-,P-O-
-0.11208406304728546,-67419200.0,0.06230979437633462,-0.0039447731755424265,-0.10848126232741617,-0.25246548323471396,6857.T,P-,O-,P-O-
-0.12629757785467133,-92170800.0,0.07380177301257833,-0.0326732673267327,-0.1514851485148515,-0.3148514851485148,6857.T,P-,O-,P-O-
-0.14746945898778363,-93656000.0,0.04487483885097635,-0.05527123848515869,-0.16683725690890483,-0.23234390992835208,6857.T,P-,O-,P-O-
-0.20155709342560557,-128434800.0,0.022438663819493186,0.037919826652220934,-0.1462621885157096,-0.09967497291440952,6857.T,P-,O-,P-O-
-0.15221238938053094,-88421200.0,0.033899283726810725,-0.056367432150313146,-0.16179540709812112,-0.045929018789144016,6857.T,P-,O-,P-O-
-0.18705035971223016,-100904400.0,0.019440420903828252,-0.05199115044247793,-0.16150442477876104,-0.047566371681415975,6857.T,P-,O-,P-O-
-0.26120689655172413,-140386800.0,0.0014917795332029214,-0.05017502917152861,-0.1925320886814469,0.03617269544924162,6857.T,P-,O-,P-O-
-0.2970639032815199,-159726000.0,0.003988531664849851,-0.03194103194103193,-0.07862407862407861,0.055282555282555323,6857.T,P-,O-,P-O-
-0.3310696095076401,-192274000.0,0.0014957615940189447,0.019035532994923887,0.05456852791878175,0.10152284263959399,6857.T,P-,O-,P-O-
-0.3005226480836237,-149112800.0,-0.0010009905376279857,-0.05603985056039851,0.13823163138231642,-0.0062266500622665255,6857.T,P-,O-,P-O-
-0.29944547134935307,-158468400.0,0.0029907765516348846,-0.0870712401055409,0.13588390501319259,0.03298153034300788,6857.T,P-,O-,P-O-
-0.3854351687388987,-199122800.0,-2.4887880100148054e-07,0.08381502890173409,0.2832369942196531,0.12138728323699421,6857.T,P-,O-,P-O-
-0.3315508021390374,-160045600.0,-0.0004999975112119901,0.1080000000000001,0.14533333333333331,0.09866666666666668,6857.T,P-,O-,P-O-
-0.2526978417266187,-126666800.0,0.000992030900791932,0.09987966305655838,0.044524669073405576,0.1179302045728039,6857.T,P-,O-,P-O-
-0.13773584905660374,-83972000.0,0.04686462486498325,-0.057986870897155374,-0.12691466083150982,0.017505470459518557,6857.T,P-,O-,P-O-
-0.1877358490566038,-102376800.0,0.019939671778637237,0.03135888501742157,-0.09059233449477355,0.06968641114982588,6857.T,P-,O-,P-O-
-0.13953488372093026,-61971200.0,0.0014571853798637097,-0.03265765765765771,-0.12612612612612617,0.029279279279279313,6857.T,P-,O-,P-O-
-0.12614445574771105,-55705200.0,0.008432262656731429,0.010477299185098987,-0.04074505238649595,0.03143189755529696,6857.T,P-,O-,P-O-
-0.1589147286821705,-61029600.0,-0.018992190183224573,-0.08064516129032262,0.07027649769585254,0.08640552995391704,6857.T,P-,O-,P-O-
-0.2004008016032064,-56551200.0,-0.05540639419415533,-0.018796992481203034,0.16541353383458657,0.1892230576441103,6857.T,P-,O-,P-O-
-0.22781065088757402,-90410400.0,-0.010488748189406722,-0.008939974457215838,0.17624521072796928,0.1992337164750957,6857.T,P-,O-,P-O-
-0.23168316831683167,-89560000.0,-0.013980517767457602,0.061855670103092786,0.1778350515463918,0.2886597938144331,6857.T,P-,O-,P-O-
-0.15660184237461616,-59610800.0,-0.018493934823619593,0.12742718446601953,0.07524271844660202,0.220873786407767,6857.T,P-,O-,P-O-
0.00650054171180936,-13297600.0,0.12154817546950986,0.0010764262648008671,0.01506996770721214,0.060279870828848114,6857.T,P-,O-,P-O-
-0.029227557411273475,-20503600.0,0.08117505637104844,-0.009677419354838679,0.02043010752688179,0.09677419354838701,6857.T,P-,O-,P-O-
0.01880530973451333,-8210400.0,0.12901528613595747,-0.007600434310532034,0.019543973941368087,0.08251900108577637,6857.T,P-,O-,P-O-
0.06651108518086346,7830000.0,0.15240690688448544,-0.03063457330415753,0.09409190371991238,0.045951859956236296,6857.T,P+,O-,P+O-
0.08845208845208852,28869600.0,0.03611480281332591,0.06433408577878108,0.13544018058690743,0.16930022573363424,6857.T,P+,O+,P+O+
0.1967005076142132,63766000.0,0.07492794958711002,0.006362672322375307,0.044538706256627814,0.09862142099681859,6857.T,P+,O+,P+O+
0.18181818181818188,45106000.0,0.13232363203767028,-0.010537407797681753,0.07481559536354054,0.11064278187565857,6857.T,P+,O+,P+O+
0.2387862796833773,57780400.0,0.1502521142254145,0.06496272630457933,0.061767838125665664,0.059637912673056404,6857.T,P+,O+,P+O+
0.4450867052023122,101798400.0,0.09731136231278081,0.006000000000000005,-0.04400000000000004,0.028000000000000025,6857.T,P+,O+,P+O+
0.34133333333333327,85529200.0,0.12277315692803914,-0.020874751491053667,0.02982107355864816,0.06759443339960236,6857.T,P+,O+,P+O+
0.18531889290012038,49529600.0,0.1188475915998427,0.035532994923857864,0.05177664974619289,0.07614213197969533,6857.T,P+,O+,P+O+
0.11597374179431075,41108400.0,0.02510564905102508,-0.022549019607843168,0.03333333333333344,0.06274509803921569,6857.T,P+,O+,P+O+
0.15795586527293848,46287600.0,0.08693485846262594,-0.04112337011033096,-0.0020060180541624506,0.06519558676028092,6857.T,P+,O+,P+O+
0.07657657657657668,8951200.0,0.16387325100422595,0.08368200836820083,0.07531380753138084,0.07949790794979084,6857.T,P+,O-,P+O-
0.20605355064027941,42174800.0,0.18420440913683855,0.0,0.03667953667953672,0.02895752895752901,6857.T,P+,O+,P+O+
0.19354838709677424,26047600.0,0.26804321531500586,0.01737451737451745,0.02316602316602312,-0.015444015444015413,6857.T,P+,O+,P+O+
0.3208020050125313,53572400.0,0.22706880503332494,-0.055977229601518075,0.028462998102466885,-0.030360531309297945,6857.T,P+,O+,P+O+
0.2707535121328224,53069600.0,0.20063538757895671,0.03316582914572863,0.06733668341708543,0.05728643216080398,6857.T,P+,O+,P+O+
0.32474226804123707,75314400.0,0.1477267410316524,0.04474708171206232,0.0038910505836575737,0.011673151750972721,6857.T,P+,O+,P+O+
0.30339805825242716,75965600.0,0.13376040935585187,-0.013035381750465591,-0.007448789571694592,-0.020484171322160183,6857.T,P+,O+,P+O+
0.1410118406889127,40942400.0,0.08944529892832787,0.02264150943396226,-0.037735849056603765,0.0037735849056603765,6857.T,P+,O+,P+O+
0.1655913978494623,29183600.0,0.20519086515248797,-0.020295202952029467,-0.05719557195571956,0.01845018450184499,6857.T,P+,O+,P+O+
0.15309446254071668,30650400.0,0.17276768159441713,-0.02824858757062143,-0.00941619585687381,0.011299435028248483,6857.T,P+,O+,P+O+
0.12910284463894972,31675200.0,0.1129133254687632,0.032945736434108586,0.007751937984496138,0.036821705426356655,6857.T,P+,O+,P+O+
0.20316027088036126,51102000.0,0.13231019258241616,-0.04315196998123827,-0.013133208255159512,-0.0018761726078799779,6857.T,P+,O+,P+O+
0.0816542948038177,27243200.0,0.030633993857671182,0.0019607843137254832,0.04313725490196085,0.10392156862745106,6857.T,P+,O+,P+O+
0.07692307692307687,22307200.0,0.04960104728199466,0.02935420743639927,0.08023483365949113,0.1095890410958904,6857.T,P+,O+,P+O+
