combo,k,n,full_sharpe,full_t,mean_bp,h1_sharpe,h2_sharpe,h2_t
ディスコ+アドバン+三菱重工,3,497,1.5338800597772433,2.154117186295293,14.1908791670504,1.6206263391310636,1.4396511720360063,1.4310561628483551
ディスコ+三井金属+三菱マテ+三菱重工+日本郵船+三菱電機,6,1047,1.5337672187417513,3.1263134698134243,12.291979394673586,1.8036284384804633,1.3079190348511196,1.886019737756684
ディスコ+三菱商事+三菱重工+日本郵船,4,614,1.5337594175485378,2.3940937758152803,10.764229083817687,1.658745364377449,1.3958164878188342,1.5406260657599458
三井金属+三菱マテ+トヨタ+ホンダ,4,680,1.5324246290133503,2.517290340296769,11.259441709404241,0.20609131159123617,2.37932620491603,2.7637144923494503
三井金属+三菱マテ+日本郵船+トヨタ,4,702,1.530802205361047,2.5549791763981107,11.25225827273714,1.0853410354210453,1.8742717598842573,2.212003701931848
三井金属+三菱マテ+日本郵船+ホンダ,4,687,1.5307182339509164,2.527396348472143,11.185781232440506,1.034923682900636,1.9023514839788898,2.2226430016283625
三井金属+三菱マテ+アドバン+三菱重工,4,746,1.5290047012756127,2.6307402172806547,13.799167399256193,1.355941661662509,1.6861598164411933,2.0514119485364377
ディスコ+三菱マテ+アドバン,3,550,1.5277569879413737,2.257019717944576,13.258280395599323,1.2942581826380177,1.766150265352988,1.8449887715780495
ディスコ+三井金属+三菱マテ+アドバン+三菱重工+三菱電機,6,1094,1.5267057061871316,3.181000368479341,13.461589548099473,1.7016824648067592,1.3769838914809631,2.0287206624904335
ディスコ+三井金属+三菱マテ+トヨタ+ホンダ+三菱電機,6,1028,1.5264702116971494,3.083078769285705,11.759942070204852,0.9871857614424355,1.979298415703869,2.826783620293365
ディスコ+三井金属+三菱マテ+日本郵船+トヨタ+三菱電機,6,1050,1.5255412755708908,3.1139980889193852,11.744652755463976,1.562231999931516,1.4991987428781188,2.163906994423576
ディスコ+三井金属+三菱マテ+日本郵船+ホンダ+三菱電機,6,1035,1.525146482723672,3.090875143541207,11.707663567596455,1.409795259016042,1.6323637436559004,2.340353979509241
三井金属+三菱重工+三菱電機,3,544,1.5246928168139338,2.2401728718992677,13.667141080958077,2.0694017779539897,1.156492728046005,1.201509165040339
三井金属+三菱商事+三菱マテ+三菱重工+トヨタ,5,856,1.5243954550069476,2.8095337739380466,11.474693045553023,1.3077347542427564,1.7171808768126025,2.2378844442801795
三井金属+三菱商事+三菱マテ+三菱重工+ホンダ,5,841,1.5240149093784991,2.78411354506034,11.42435629752502,1.3034855682541155,1.7200110496920626,2.22316662709191
三井金属+三菱重工+トヨタ+ホンダ,4,627,1.5229408146757917,2.4022407286048804,11.829717848228556,0.8579496625238346,2.0277586850099256,2.2635016938703725
三井金属+三菱商事+三菱マテ+三菱重工+日本郵船,5,863,1.5229368798017504,2.81829877094309,11.414308912265502,1.7890599815490618,1.385082741378139,1.813499001754933
ディスコ+三井金属+三菱重工+トヨタ+ホンダ+三菱電機,6,975,1.522513018479206,2.9947670922984764,12.153880181143599,1.226337262380341,1.790764331545323,2.492000218854184
ディスコ+三菱電機,2,348,1.5222778469807636,1.7888885277475575,12.737931280964665,1.7876591941860243,1.2057502247664058,1.0019169071525664
三井金属+三菱マテ+三菱電機,3,597,1.5218555582168745,2.3423960658831375,12.854458994299453,1.6906452041227193,1.4688650536230548,1.5999898303009674
ディスコ+三井金属+三菱重工+日本郵船+トヨタ+三菱電機,6,997,1.5215934824411694,3.0265367247318977,12.129085377815043,1.6566991069841137,1.402082230438881,1.972983656151705
三井金属+三菱重工+日本郵船+トヨタ,4,649,1.5215508357183896,2.441791316291103,11.802616388144676,1.4637868770028581,1.596576036873834,1.8131386543057821
ディスコ+三井金属+三菱重工+日本郵船+ホンダ+三菱電機,6,982,1.5209778702257304,3.0024678708122643,12.095972017216651,1.626386705902351,1.4289494670778553,1.994607035049607
三井金属+三菱重工+日本郵船+ホンダ,4,634,1.5207531615528371,2.412143199282135,11.743603209985878,1.4360573618268722,1.6178629312898942,1.8145589643304814
三井金属+三菱商事+三菱マテ+トヨタ+ホンダ,5,844,1.5190760720188883,2.7800363585450727,10.746524423261222,0.8253996899188565,2.0317120016749737,2.629166567482116
三井金属+三菱商事+三菱マテ+日本郵船+トヨタ,5,866,1.5180180443452336,2.8140746216748997,10.75373159156935,1.4310300755834577,1.6180580838428638,2.120985919147973
三井金属+三菱商事+三菱マテ+日本郵船+ホンダ,5,851,1.5179553771986949,2.7894816869483074,10.691278445974401,1.3745181040339347,1.6588066374923345,2.1567524180813655
ディスコ+三井金属+アドバン+三菱重工+トヨタ+三菱電機,6,1044,1.5154756788086996,3.08460067938322,13.362044694520282,1.5214655933739776,1.5115018664209514,2.175422764719318
ディスコ+三井金属+アドバン+三菱重工+ホンダ+三菱電機,6,1029,1.514655016185566,3.0607026846345375,13.348416968225779,1.569661627624464,1.466378034644879,2.0962799991245102
ディスコ+三井金属+三菱マテ+アドバン+トヨタ+三菱電機,6,1097,1.5141932878047768,3.1592526618898513,12.934514068035325,1.3381964794919436,1.6717788898734565,2.467543052556951
ディスコ+三井金属+アドバン+三菱重工+日本郵船+三菱電機,6,1051,1.5136905870819288,3.091278959315232,13.299891536984697,1.862457221438678,1.196591682861488,1.72877542996764
ディスコ+三井金属+三菱マテ+アドバン+ホンダ+三菱電機,6,1082,1.5134038223174462,3.1359431899415458,12.915626924084942,1.298007927276971,1.7043695367167218,2.4972505953525896
三井金属+アドバン+三菱重工+トヨタ,4,696,1.5127567604803729,2.514047343475742,13.67410140129809,1.3797651658781804,1.6351554857331976,1.9215354774512232
ディスコ+三井金属+三菱マテ+アドバン+日本郵船+三菱電機,6,1104,1.512606133598114,3.165994262070083,12.878055504462406,1.6570285025948626,1.3987395126711182,2.070170482031234
ディスコ+三井金属+日本郵船+トヨタ+ホンダ+三菱電機,6,985,1.5122366433263175,2.9897687775154465,11.513124353218966,1.258628084885216,1.7475758948510276,2.444326605400024
三井金属+日本郵船+トヨタ+ホンダ,4,637,1.5114988988348084,2.403130087495116,10.843999061452083,0.9149744884291963,1.9754942100305355,2.222648732915579
三井金属+アドバン+三菱重工+ホンダ,4,681,1.5114697855358106,2.484693109241444,13.660383222508996,1.1050551179077872,1.8428543586518984,2.1437193755839186
三井金属+アドバン+三菱重工+日本郵船,4,703,1.5099771495307288,2.522015592459773,13.578073854331741,1.9144536338348523,1.2064053007806514,1.4258186730934594
三井金属+三菱マテ+アドバン+トヨタ,4,749,1.5097911005655849,2.6029000968264717,13.02585026282917,0.9344888291777135,1.9521836250001758,2.381420177558254
三井金属+三菱マテ+アドバン+ホンダ,4,734,1.5085247295726112,2.5745432597266396,12.999874994665127,0.8666350943070769,1.996048099558221,2.408816759670116
三井金属+三菱商事+三菱重工+トヨタ+ホンダ,5,791,1.5078799217791465,2.6714972394345406,11.164196386443606,1.020197266397047,1.8902948983476202,2.369610059238483
三井金属+三菱マテ+アドバン+日本郵船,4,756,1.5074478412149908,2.610976250744385,12.94255713115184,1.5713194976069718,1.5006179868849627,1.837874183355329
三井金属+アドバン+三菱電機,3,601,1.507356624415193,2.3278392118884637,14.613303824865968,1.7865619345619337,1.3154618887295217,1.4376767444010063
三井金属+三菱商事+三菱マテ+アドバン+三菱重工,5,910,1.507332525660512,2.8643725053512195,12.865741901849127,1.6730312371709566,1.4064150795398342,1.8898134787239917
三井金属+三菱商事+三菱重工+日本郵船+トヨタ,5,813,1.5071605968803132,2.70710146466157,11.160571078405264,1.6183527890639782,1.4276526655825397,1.8143434231025568
三井金属+三菱商事+三菱重工+日本郵船+ホンダ,5,798,1.5064662655990377,2.680776366974385,11.101617400963201,1.6949176718314152,1.3710470290864583,1.7251963454287664
ディスコ+アドバン+トヨタ,3,500,1.504033858441376,2.1185676911957936,13.03009982607596,1.0491005704215395,2.019205962618256,2.011177278883278
ディスコ+三菱商事+三菱マテ+アドバン,4,714,1.503570022054814,2.5308854771526286,12.192857798903665,1.3771841200591168,1.627128263670108,1.9366700065098794
三井金属+三菱商事+日本郵船+トヨタ+ホンダ,5,801,1.5020496549123132,2.6779365174259486,10.388606308342776,0.9681867519791651,1.9274786173312093,2.4314283981374754
ディスコ+三菱商事+アドバン+三菱重工,4,661,1.501963317932145,2.432538852168134,12.808643263028195,1.7089328538538133,1.2740768536988192,1.460189941224744
ディスコ+アドバン+ホンダ,3,485,1.5019281521742989,2.083625945672102,12.990920231470382,0.9674640902596603,2.105501826482833,2.0675617490840055
三井金属+三菱商事+三菱マテ+三菱電機,4,761,1.5017077652736064,2.60962127607689,11.941863693080629,1.8194508454886067,1.3452767500451477,1.6541460566483654
ディスコ+三井金属+アドバン+トヨタ+ホンダ+三菱電機,6,1032,1.5010317542202884,3.0375921239196835,12.788472894688235,1.1723270287043317,1.7945978025535376,2.5679804436281515
ディスコ+アドバン+日本郵船,3,507,1.5005592574117776,2.1284176896221556,12.905840744240084,1.613451493189279,1.3766142565882407,1.3820662155740644
ディスコ+三井金属+アドバン+日本郵船+トヨタ+三菱電機,6,1054,1.5004299510254793,3.0685680570204994,12.75177321858145,1.7162619053321235,1.2997513751801821,1.8795995086424602
ディスコ+三井金属+アドバン+日本郵船+ホンダ+三菱電機,6,1039,1.4993985013216848,3.044560270416847,12.729466190192493,1.502837400198945,1.501255982763112,2.1565332200992184
三井金属+トヨタ+三菱電機,3,547,1.4991002103272153,2.208635548062707,12.608972056773535,1.466173727911325,1.5640172320179537,1.6308594885138359
三井金属+三菱商事+三菱重工+三菱電機,4,708,1.4985999190656625,2.5118983650958278,12.497981636834435,2.083589026998521,1.0810509177263063,1.2812902176386824
三井金属+ホンダ+三菱電機,3,532,1.497063472757582,2.1751827966054518,12.561379914060677,1.2861874141545873,1.6865594404374684,1.7327751052453748
三井金属+日本郵船+三菱電機,3,554,1.496154196128314,2.2183545916302507,12.500575919398678,2.48309926421139,0.7537139641672835,0.7902166493147619
ディスコ+三菱商事+三菱電機,3,512,1.4944435769573243,2.130169847176855,11.418840501197831,1.823734079993151,1.1208330674126556,1.1296935457491735
三井金属+三菱商事+三菱マテ+アドバン+トヨタ,5,913,1.4932805960758526,2.8423433595607177,12.234400983238375,1.1290664908654515,1.787198331296583,2.406747780136936
ディスコ+三菱マテ+トヨタ+ホンダ,4,631,1.4924027199807024,2.3615679226259045,9.537305742364612,0.0512568550080075,3.0118360402527036,3.3726758025079855
三井金属+三菱商事+アドバン+三菱重工+トヨタ,5,860,1.4921188885153123,2.7564643708660403,12.710256774582627,1.4243909876358125,1.5633966937453918,2.0422229227327358
三井金属+三菱商事+三菱マテ+アドバン+ホンダ,5,898,1.4920014962847914,2.816483145257277,12.199949328420704,1.072141153103815,1.824537029354907,2.435429610579286
ディスコ+三菱マテ+日本郵船+ホンダ,4,638,1.4918637122944083,2.373773183899108,9.476882864770872,0.7602874360999301,2.269195824496247,2.553095422120193
三井金属+三菱商事+三菱マテ+アドバン+日本郵船,5,920,1.4916338371251514,2.850072251752052,12.171977654335194,1.7770605502316037,1.299241975796712,1.7553700683507876
ディスコ+三菱マテ+三菱重工+トヨタ,4,643,1.4916172310221167,2.382662928335482,10.529254365774474,1.0188836656555775,2.03773202617206,2.3034285031135613
ディスコ+三菱マテ+日本郵船+トヨタ,4,653,1.4913034159876037,2.4006139911408324,9.587603167685543,0.8772495495186284,2.1427151163178717,2.440832848681409
ディスコ+三菱マテ+三菱重工+ホンダ,4,628,1.490748651719,2.3533362072979775,10.439262669455639,1.0784076793358264,1.9655570639996813,2.1940686417232023
三井金属+三菱商事+アドバン+三菱重工+ホンダ,5,845,1.4906912799460903,2.7297055017551286,12.682091390965931,1.3841104256602363,1.5928329670658323,2.063669516607249
ディスコ+三菱マテ+三菱重工+日本郵船,4,650,1.490312968739655,2.393502517660467,10.459264463822661,1.6135289567591564,1.354267619239864,1.5379630609553618
三井金属+三菱商事+アドバン+三菱重工+日本郵船,5,867,1.4901993589721019,2.764099361240323,12.640175513763324,1.8896529825648263,1.1928660358235454,1.5654394264526421
ディスコ+三菱商事+三菱マテ+トヨタ+ホンダ,5,795,1.4898487674481022,2.6462171511213457,9.348032923609631,0.3075017267137138,2.6556339888130887,3.3374093943177465
三井金属+アドバン+トヨタ+ホンダ,4,684,1.4896378576770086,2.454191691007344,12.814187049038821,0.6349517046057755,2.1413061186153675,2.49454613648559
ディスコ+三菱商事+三菱マテ+日本郵船+ホンダ,5,802,1.4895483994526781,2.657305784626402,9.301617853567832,0.92121677600854,2.0564149664118823,2.59407585782291
三井金属+アドバン+日本郵船+トヨタ,4,706,1.4890114131193783,2.492298790504808,12.758596156670176,1.5451272742887472,1.4609424921834908,1.7291003679888586
ディスコ+三菱商事+三菱マテ+日本郵船+トヨタ,5,817,1.4888947149005527,2.680863773878745,9.393330623422578,1.0296909610855711,1.9472205307330686,2.48071300576842
三井金属+アドバン+日本郵船+ホンダ,4,691,1.4871910986069976,2.462666091706834,12.725203018573517,1.2832721890286432,1.6659311393622842,1.9520674735235526
ディスコ+三菱商事+三菱マテ+三菱重工+トヨタ,5,807,1.4863301327023708,2.659817134443294,10.141210418873078,1.0706878608702708,1.9301328482651194,2.4438672644934636
ディスコ+三菱商事+三菱マテ+三菱重工+ホンダ,5,792,1.4858369397367135,2.6341073590414847,10.062504049565312,1.0031633594068647,2.000586422318487,2.507867801392134
ディスコ+三菱商事+三菱マテ+三菱重工+日本郵船,5,814,1.4855090833675653,2.6698523462002606,10.088658663786632,1.4908450864544704,1.4804482094071307,1.881439047981444
ディスコ+三菱商事+アドバン+トヨタ,4,664,1.4828500004592517,2.4070271612381062,11.940807475716213,1.2103188924294035,1.7734449563533794,2.0355720778388613
三井金属+三菱商事+トヨタ+三菱電機,4,711,1.4820467305723162,2.489409987587472,11.688824143309015,1.7471910511090154,1.3013699820328521,1.5467691924255647
ディスコ+三菱商事+アドバン+ホンダ,4,649,1.4808566415735633,2.376485098744066,11.886352177350881,1.121207406435804,1.86399765059509,2.116833845537789
ディスコ+三菱商事+アドバン+日本郵船,4,671,1.4807558406635186,2.4162643374715427,11.858282426478853,1.700397258720043,1.2447769275193488,1.4373445883686624
三井金属+三菱商事+アドバン+三菱電機,4,765,1.4802656569743806,2.5791114561685253,13.328420718407884,1.8944384582202758,1.1871236451436955,1.463507902881974
三井金属+三菱商事+ホンダ+三菱電機,4,696,1.4802347676803738,2.459999110647213,11.632615467123369,1.6932645862440698,1.3428702617519062,1.5780596231271966
三井金属+三菱商事+日本郵船+三菱電機,4,718,1.4802126281694823,2.4985385624093572,11.614157813627376,2.0131636797992942,1.0829762556740392,1.2926051701969334
三井金属+三菱マテ+三菱重工+日本郵船+トヨタ,5,849,1.4765472091544594,2.7101973219848765,10.910282132819965,1.371700473442359,1.5875195058147236,2.061642055393045
三井金属+三菱マテ+三菱重工+トヨタ+ホンダ,5,827,1.4764166221357555,2.6746158282451042,10.907091397457751,0.7823104268225104,1.9953889991179128,2.557569674088191
三井金属+三菱マテ+三菱重工+日本郵船+ホンダ,5,834,1.4752006902742532,2.6836993553027604,10.849371618692212,1.2882213124743949,1.645462706299421,2.11668289732422
三井金属+三菱商事+アドバン+日本郵船+トヨタ,5,870,1.4751418709123885,2.7408997184676798,11.978408203961761,1.4966538448151683,1.4718332312487128,1.93376173554528
三井金属+三菱商事+アドバン+トヨタ+ホンダ,5,848,1.4751239672321137,2.705989923504959,12.003007302335073,1.0782144714069046,1.8035372266692034,2.3394176862143037
三井金属+三菱商事+アドバン+日本郵船+ホンダ,5,855,1.4734570666180504,2.714065177662688,11.937732791429106,1.4506992894678028,1.5064785616544574,1.963290521279201
ディスコ+三菱商事+日本郵船+トヨタ+ホンダ,5,752,1.4730453912239814,2.544630800007871,8.886826082473075,0.5522616283429487,2.507354905762043,3.0627352921707103
三井金属+三菱商事+三菱マテ+三菱重工+日本郵船+トヨタ,6,1013,1.472686347492519,2.952668650416254,10.53946276564831,1.4296140361175564,1.5384484338098123,2.1821603145084856
三井金属+三菱商事+三菱マテ+三菱重工+トヨタ+ホンダ,6,991,1.4725120922758437,2.9200845518998295,10.528567948067757,0.92977353148473,1.8901581136215495,2.6517873999531925
三井金属+三菱商事+三菱マテ+三菱重工+日本郵船+ホンダ,6,998,1.4716577870048237,2.928679403872332,10.482988157141174,1.3547197802893134,1.5924384469113309,2.2408493317829117
ディスコ+日本郵船+トヨタ+ホンダ,4,588,1.4703565602524615,2.2460067453106007,8.961304359153342,0.2036694026996406,3.033715642105373,3.276787404864804
三井金属+三菱マテ+日本郵船+トヨタ+ホンダ,5,837,1.469218843109461,2.677620030870665,10.167931776586899,0.6223963906427993,2.0552590333901803,2.650167396573552
三井金属+三菱商事+三菱マテ+日本郵船+トヨタ+ホンダ,6,1001,1.4686376651082609,2.9270586894173696,9.914290856983838,0.9211094769195284,1.8931039355742056,2.6692733524269903
ディスコ+三菱マテ+アドバン+三菱重工,4,697,1.4684913432302271,2.4422353288096406,12.418649126086523,1.41858862474976,1.5210225449408208,1.7899796533761698
三井金属+三菱マテ+三菱重工+三菱電機,4,744,1.4669620984912184,2.5206067249715236,12.147656240456252,1.7255669228637514,1.3153193718257483,1.5980943494839408
ディスコ+三菱商事+三菱重工+日本郵船+トヨタ,5,764,1.466552506955004,2.5535479980330678,9.731889853116058,1.20087633293081,1.7928092939017781,2.207321055289041
三井金属+三菱マテ+アドバン+三菱重工+トヨタ,5,896,1.4664348240488796,2.7651360220081713,12.410832667591217,1.2055378772273861,1.6883680609799898,2.2511574146399864
ディスコ+三菱商事+三菱重工+トヨタ+ホンダ,5,742,1.4664009100787923,2.5162535680963303,9.6933947475931,0.625680841826326,2.4816536500076336,3.011118546531611
ディスコ+三菱重工+日本郵船+トヨタ,4,600,1.4660981370522157,2.26223853920339,10.035862661571802,1.1477193433660418,1.9197849365024697,2.094657092752038
ディスコ+三菱商事+三菱重工+日本郵船+ホンダ,5,749,1.4658119844232917,2.527079511036667,9.640467619500429,1.1896834671367666,1.8125543454416213,2.2110898974245736
ディスコ+三菱重工+トヨタ+ホンダ,4,578,1.465694797553219,2.219766000532365,9.998014968644451,0.580991328491624,2.668600773668036,2.857802807759123
三井金属+三菱マテ+アドバン+三菱重工+日本郵船,5,903,1.4647153560424115,2.7726614198836903,12.345866461188784,1.6597099120263197,1.3346638144615481,1.787478525711988
ディスコ+三菱重工+日本郵船+ホンダ,4,585,1.4646815951872911,2.23162329925058,9.926605121655104,1.072825208348317,2.022556486398086,2.180892200396065
三井金属+三菱マテ+アドバン+三菱重工+ホンダ,5,881,1.4645976715468507,2.738457613256555,12.378720169565135,1.0865091355554894,1.7744907529334761,2.3474306180228686
三井金属+三菱商事+三菱マテ+三菱重工+三菱電機,5,908,1.4585721526060142,2.768666025790827,11.51046530147251,1.8458724098416308,1.2015618709009148,1.612775043652232
ディスコ+三菱商事+三菱マテ+アドバン+三菱重工,5,861,1.4582714363516827,2.695502100185405,11.695057713960388,1.550077007165778,1.3618992975104534,1.7810797278317927
三井金属+三菱商事+三菱マテ+アドバン+三菱重工+トヨタ,6,1060,1.4580815532212483,2.99043576268957,11.824294642452186,1.3141752903999073,1.5901882683538453,2.3061428718779586
三井金属+三菱商事+三菱マテ+アドバン+三菱重工+日本郵船,6,1067,1.4568101963793116,2.9976775248337493,11.773161823140635,1.6800340464493126,1.307257135495496,1.9029675348746269
三井金属+三菱商事+三菱マテ+アドバン+三菱重工+ホンダ,6,1045,1.456427529004956,2.9658334162013387,11.788802603085617,1.2755875707527242,1.616789156902657,2.3291848785642855
三井金属+アドバン+三菱重工+三菱電機,4,748,1.4560979872887303,2.508656100687785,13.564625430544282,1.7001037831322303,1.275786738717197,1.5542240117146953
三井金属+三菱重工+日本郵船+トヨタ+ホンダ,5,784,1.4551665792364907,2.566672589888214,10.550218910009765,1.00522791756137,1.8139248216463062,2.2623617359885015
三井金属+三菱商事+三菱重工+日本郵船+トヨタ+ホンダ,6,948,1.4549684935018428,2.8220031052728243,10.216263582579368,1.2841255161230858,1.60691612696377,2.203850395107245
三井金属+三菱マテ+アドバン+三菱電機,4,801,1.452817069767906,2.5901619640519544,12.96570173982859,1.5225165984245064,1.4258103736419157,1.7985962602438805
三井金属+三菱マテ+トヨタ+三菱電機,4,747,1.4500332913370024,2.496536982336064,11.378901218090204,1.2286941796690234,1.6445625481975168,2.003484221622622
三井金属+三菱マテ+アドバン+日本郵船+トヨタ,5,906,1.4495465555054505,2.748501616479661,11.711369074467331,1.1166163658219708,1.7216262342826492,2.3082758213811276
ディスコ+三菱マテ+アドバン+トヨタ,4,700,1.4491418904279194,2.4152364840465324,11.597116296994622,0.9326738863395395,1.978107936134737,2.331222559266331
ディスコ+三菱マテ+三菱電機,3,548,1.448932390945817,2.1366733343402347,11.014108723784597,1.5436523218295972,1.346132389393222,1.403662782669735
三井金属+三菱マテ+アドバン+トヨタ+ホンダ,5,884,1.4489264687594412,2.713764820387968,11.728320629412684,0.5563179996854642,2.117304206439491,2.804104049645474
三井金属+三菱マテ+日本郵船+三菱電機,4,754,1.4484562890208053,2.505479169064889,11.310677127593005,1.8733738167357805,1.2083355131860098,1.4779438830240519
ディスコ+三菱商事+三菱マテ+三菱電機,4,712,1.4476137349971294,2.4332818767681226,10.462609313864533,1.4785232213077089,1.4141349976505577,1.680798296023293
三井金属+三菱マテ+ホンダ+三菱電機,4,732,1.447557185420695,2.467124122081148,11.3191060234133,1.1192619919885922,1.7140644389457023,2.065700797448612
三井金属+三菱マテ+アドバン+日本郵船+ホンダ,5,891,1.4474491798119231,2.7217103583020488,11.66784150470545,1.1101937411599896,1.7214346516099437,2.2901171539438083
ディスコ+三菱マテ+アドバン+日本郵船,4,707,1.4473497057626385,2.4242807538634055,11.522196254862774,1.3550251541392007,1.5402111920351003,1.8254991518834414
三井金属+三菱商事+三菱マテ+トヨタ+三菱電機,5,911,1.4469288661452264,2.7510982395033516,10.882201383919831,1.5544007305229086,1.3964007422116256,1.8784179164832249
三井金属+アドバン+三菱重工+日本郵船+トヨタ,5,853,1.4466024077763668,2.6614813595297107,12.158632016309287,1.4401930599508013,1.4659491305619263,1.9082381203111545
ディスコ+三菱マテ+アドバン+ホンダ,4,685,1.4464229893048646,2.3847361279878565,11.53799679871736,0.8875236609919958,2.0165785482214775,2.3526749729250573
三井金属+アドバン+三菱重工+トヨタ+ホンダ,5,831,1.446038039563158,2.6259107383512674,12.18850561353217,0.9852260395608772,1.8276286536321453,2.348196050399465
三井金属+三菱商事+三菱マテ+日本郵船+三菱電機,5,918,1.4458422057157176,2.7595735161598722,10.82995294666962,1.9054299420245475,1.119798023258724,1.5112829017758556
三井金属+三菱商事+三菱マテ+アドバン+日本郵船+トヨタ,6,1070,1.445476265059936,2.9785341467403983,11.237520217107466,1.5260985557158433,1.4017474892136585,2.0424263626265518
ディスコ+三菱商事+三菱マテ+アドバン+トヨタ,5,864,1.4450048480348243,2.6756290651588435,11.03197645686785,1.0468571262047606,1.838301439324123,2.4069015702425895
三井金属+三菱商事+三菱マテ+ホンダ+三菱電機,5,896,1.4449731183953942,2.724667441732414,10.825035558009063,1.2620178876879786,1.6147703859787883,2.1530271813050508
ディスコ+アドバン+三菱重工+トヨタ,4,647,1.4449652500041792,2.315310667896519,12.177425249367325,1.2345280916269863,1.697639470256032,1.9249422232049542
三井金属+三菱商事+三菱マテ+アドバン+トヨタ+ホンダ,6,1048,1.4447796502641659,2.9463340641532847,11.241871838967938,0.8191501669673309,1.9257465949849004,2.7769273106975456
三井金属+三菱重工+トヨタ+三菱電機,4,694,1.4445571012048972,2.3972546978280644,11.903244867950724,1.6595152003933102,1.298060119285264,1.523208218040797
三井金属+アドバン+三菱重工+日本郵船+ホンダ,5,838,1.4442873543759172,2.633754845834081,12.12035740947133,1.3994192959270768,1.495527423698662,1.928417758821451
ディスコ+三菱商事+三菱マテ+アドバン+日本郵船,5,871,1.4437920570052467,2.6841912440086677,10.975704940327859,1.4359142747956164,1.4499608587377322,1.9072132400649893
三井金属+三菱商事+三菱マテ+アドバン+日本郵船+ホンダ,6,1055,1.4436993517752437,2.953947149694642,11.19402183083426,1.3741041666839113,1.5191364192454646,2.1989404402188684
ディスコ+三菱商事+三菱マテ+アドバン+ホンダ,5,849,1.4428434111952455,2.648334116796816,10.974292176630128,0.959025199029521,1.9188739918883662,2.4919576144966684
ディスコ+アドバン+三菱重工+日本郵船,4,654,1.442733657764401,2.3242067996151214,12.090222447450154,1.7385691976306712,1.10474989142136,1.258454660642086
三井金属+三菱重工+日本郵船+三菱電機,4,701,1.4426022781203207,2.406053900951372,11.824626651425886,2.12711877840396,0.9313393959934283,1.0991608771929928
三井金属+三菱商事+三菱マテ+アドバン+三菱電機,5,965,1.4425422490907944,2.8228768222438516,12.227122636725689,1.6318639067241436,1.328155463873478,1.838747978312743
ディスコ+三菱商事+三菱マテ+日本郵船+トヨタ+ホンダ,6,952,1.442234113286009,2.803199245225195,8.70359738327522,0.6033705735912317,2.2740970141386883,3.1254473973985166
三井金属+三菱商事+アドバン+三菱重工+三菱電機,5,912,1.4422103330493232,2.743631318086811,12.67542332553148,1.8586841897888406,1.1141888717465556,1.4987906234711654
ディスコ+アドバン+三菱重工+ホンダ,4,632,1.4418539876951284,2.283387144480657,12.127121100578817,1.2767487980452592,1.640676827663517,1.8372417895404527
三井金属+三菱重工+ホンダ+三菱電機,4,679,1.4416578733514642,2.3664472322463914,11.850365740181083,1.629923556752704,1.3187437546410596,1.5317913192678214
三井金属+三菱商事+アドバン+三菱重工+日本郵船+トヨタ,6,1017,1.4407524973399481,2.894340269763046,11.587963973204925,1.6350181747969712,1.2852914690078712,1.826670628683296
三井金属+三菱商事+アドバン+三菱重工+トヨタ+ホンダ,6,995,1.440007894034651,2.8613839899820848,11.600295895158613,1.0312905822305873,1.7791842361435284,2.5011245724471496
三井金属+三菱商事+三菱重工+トヨタ+三菱電機,5,858,1.4394044202236345,2.6559885934080993,11.275638915146143,1.6467614094767422,1.2990599496728055,1.6949526459766735
ディスコ+三菱重工+三菱電機,3,495,1.438804188626739,2.0165269128463503,11.710190523390667,2.1069600840801264,0.6024680865209684,0.597667467493776
三井金属+三菱商事+アドバン+三菱重工+日本郵船+ホンダ,6,1002,1.438742423508052,2.8689081219860846,11.547410938098368,1.635886826511012,1.2824784674293745,1.808292473456986
ディスコ+三菱商事+三菱マテ+三菱重工+日本郵船+トヨタ,6,964,1.4386266054264663,2.8137553533381174,9.375617575351583,1.124107864176907,1.775911939151333,2.4560922552674525
ディスコ+三菱商事+アドバン+三菱重工+トヨタ,5,811,1.4381300587383645,2.5799323629944344,11.458002943499686,1.296933098686603,1.5963752987883775,2.0262720112296644
三井金属+三菱商事+三菱重工+日本郵船+三菱電機,5,865,1.4380773277811016,2.664342317806472,11.217005241025586,2.0986214353700325,0.8969286256033784,1.1757136560063421
ディスコ+三菱商事+三菱マテ+三菱重工+トヨタ+ホンダ,6,942,1.4378404599977426,2.7799429361213583,9.336974944344306,0.732468638347174,2.1886955355219233,2.9922338746935395
ディスコ+三菱商事+三菱マテ+三菱重工+日本郵船+ホンダ,6,949,1.4375666680705308,2.789721376942827,9.297831129466891,1.071441370631743,1.8294644297604299,2.5117158393971275
三井金属+三菱商事+三菱重工+ホンダ+三菱電機,5,843,1.43703524012568,2.6283363130618955,11.22187970156648,1.5315688337635582,1.387652407331278,1.7957118497275701
ディスコ+三菱商事+アドバン+三菱重工+日本郵船,5,818,1.4366461789065126,2.5883690819243093,11.394439769523213,1.624046383854524,1.230762385418037,1.567962235570547
ディスコ+三菱商事+アドバン+三菱重工+ホンダ,5,796,1.435558485094701,2.5513917915501927,11.404506013069598,1.2833041121174764,1.6059049264735978,2.018185567202182
