symbol,sector,signal_time,threshold,strategy,N,mean_bps,WR,Sharpe,t_stat
5711.T,非鉄金属,09:30,30,Trend,124,7.042,50.81,0.71,0.498
5711.T,非鉄金属,09:30,30,Reversion,124,-15.042,43.55,-1.517,-1.064
5711.T,非鉄金属,09:30,50,Trend,80,5.832,48.75,0.54,0.304
5711.T,非鉄金属,09:30,50,Reversion,80,-13.832,45.0,-1.282,-0.722
5711.T,非鉄金属,10:00,20,Trend,181,0.131,51.93,0.016,0.013
5711.T,非鉄金属,10:00,20,Reversion,181,-8.131,44.75,-0.987,-0.836
5711.T,非鉄金属,10:00,30,Trend,142,-5.06,49.3,-0.654,-0.491
5711.T,非鉄金属,10:00,30,Reversion,142,-2.94,47.18,-0.38,-0.285
5711.T,非鉄金属,10:00,50,Trend,85,5.602,54.12,0.695,0.404
5711.T,非鉄金属,10:00,50,Reversion,85,-13.602,42.35,-1.689,-0.981
5711.T,非鉄金属,11:00,20,Trend,184,-6.299,48.37,-0.868,-0.742
5711.T,非鉄金属,11:00,20,Reversion,184,-1.701,48.91,-0.235,-0.2
5711.T,非鉄金属,11:00,30,Trend,158,-4.095,49.37,-0.545,-0.431
5711.T,非鉄金属,11:00,30,Reversion,158,-3.905,47.47,-0.519,-0.411
5711.T,非鉄金属,11:00,50,Trend,100,-11.564,46.0,-1.442,-0.909
5711.T,非鉄金属,11:00,50,Reversion,100,3.564,52.0,0.445,0.28
5713.T,非鉄金属,09:30,20,Trend,193,7.985,51.3,0.59,0.516
5713.T,非鉄金属,09:30,20,Reversion,193,-15.985,45.08,-1.18,-1.033
5713.T,非鉄金属,09:30,30,Trend,157,15.074,52.23,1.068,0.843
5713.T,非鉄金属,09:30,30,Reversion,157,-23.074,43.31,-1.635,-1.291
5713.T,非鉄金属,09:30,50,Trend,97,-1.362,49.48,-0.089,-0.055
5713.T,非鉄金属,09:30,50,Reversion,97,-6.638,48.45,-0.433,-0.268
5713.T,非鉄金属,10:00,20,Trend,186,-2.424,52.15,-0.203,-0.175
5713.T,非鉄金属,10:00,20,Reversion,186,-5.576,45.7,-0.468,-0.402
5713.T,非鉄金属,10:00,30,Trend,162,3.096,54.32,0.248,0.199
5713.T,非鉄金属,10:00,30,Reversion,162,-11.096,43.21,-0.889,-0.713
5713.T,非鉄金属,10:00,50,Trend,116,17.791,57.76,1.311,0.889
5713.T,非鉄金属,10:00,50,Reversion,116,-25.791,40.52,-1.9,-1.289
5713.T,非鉄金属,11:00,20,Trend,206,5.159,52.91,0.545,0.493
5713.T,非鉄金属,11:00,20,Reversion,206,-13.159,44.17,-1.39,-1.256
5713.T,非鉄金属,11:00,30,Trend,172,10.918,55.23,1.144,0.945
5713.T,非鉄金属,11:00,30,Reversion,172,-18.918,41.28,-1.982,-1.637
5713.T,非鉄金属,11:00,50,Trend,118,4.627,55.93,0.441,0.302
5713.T,非鉄金属,11:00,50,Reversion,118,-12.627,40.68,-1.204,-0.824
5714.T,非鉄金属,09:30,20,Trend,146,15.283,52.74,1.58,1.203
5714.T,非鉄金属,09:30,20,Reversion,146,-23.283,41.78,-2.407,-1.832
5714.T,非鉄金属,09:30,30,Trend,123,18.266,53.66,1.792,1.252
5714.T,非鉄金属,09:30,30,Reversion,123,-26.266,40.65,-2.577,-1.801
5714.T,非鉄金属,09:30,50,Trend,81,-1.767,50.62,-0.173,-0.098
5714.T,非鉄金属,09:30,50,Reversion,81,-6.233,43.21,-0.612,-0.347
5714.T,非鉄金属,10:00,20,Trend,153,9.37,57.52,1.137,0.886
5714.T,非鉄金属,10:00,20,Reversion,153,-17.37,40.52,-2.108,-1.642
5714.T,非鉄金属,10:00,30,Trend,124,12.8,58.87,1.45,1.017
5714.T,非鉄金属,10:00,30,Reversion,124,-20.8,39.52,-2.357,-1.653
5714.T,非鉄金属,10:00,50,Trend,81,4.108,56.79,0.431,0.244
5714.T,非鉄金属,10:00,50,Reversion,81,-12.108,40.74,-1.27,-0.72
5714.T,非鉄金属,11:00,20,Trend,139,-8.811,46.04,-1.154,-0.857
5714.T,非鉄金属,11:00,20,Reversion,139,0.811,49.64,0.106,0.079
5714.T,非鉄金属,11:00,30,Trend,119,-8.913,43.7,-1.15,-0.79
5714.T,非鉄金属,11:00,30,Reversion,119,0.913,51.26,0.118,0.081
5714.T,非鉄金属,11:00,50,Trend,79,-6.585,44.3,-0.773,-0.433
5714.T,非鉄金属,11:00,50,Reversion,79,-1.415,49.37,-0.166,-0.093
5801.T,非鉄金属,09:30,20,Trend,205,-8.726,50.24,-0.468,-0.422
5801.T,非鉄金属,09:30,20,Reversion,205,0.726,48.78,0.039,0.035
5801.T,非鉄金属,09:30,30,Trend,184,-7.439,51.09,-0.399,-0.341
5801.T,非鉄金属,09:30,30,Reversion,184,-0.561,47.83,-0.03,-0.026
5801.T,非鉄金属,09:30,50,Trend,143,-4.676,52.45,-0.234,-0.176
5801.T,非鉄金属,09:30,50,Reversion,143,-3.324,46.85,-0.166,-0.125
5801.T,非鉄金属,10:00,20,Trend,222,-16.266,52.25,-0.963,-0.904
5801.T,非鉄金属,10:00,20,Reversion,222,8.266,45.5,0.489,0.459
5801.T,非鉄金属,10:00,30,Trend,197,-15.439,51.78,-0.878,-0.777
5801.T,非鉄金属,10:00,30,Reversion,197,7.439,46.19,0.423,0.374
5801.T,非鉄金属,10:00,50,Trend,161,-12.126,53.42,-0.667,-0.533
5801.T,非鉄金属,10:00,50,Reversion,161,4.126,44.1,0.227,0.181
5801.T,非鉄金属,11:00,20,Trend,217,-9.067,47.0,-0.576,-0.535
5801.T,非鉄金属,11:00,20,Reversion,217,1.067,49.77,0.068,0.063
5801.T,非鉄金属,11:00,30,Trend,197,-8.849,47.72,-0.566,-0.501
5801.T,非鉄金属,11:00,30,Reversion,197,0.849,49.24,0.054,0.048
5801.T,非鉄金属,11:00,50,Trend,157,2.918,49.04,0.187,0.148
5801.T,非鉄金属,11:00,50,Reversion,157,-10.918,48.41,-0.701,-0.554
5802.T,非鉄金属,09:30,20,Trend,197,15.02,50.76,1.182,1.046
5802.T,非鉄金属,09:30,20,Reversion,197,-23.02,47.72,-1.812,-1.602
5802.T,非鉄金属,09:30,30,Trend,165,9.346,50.3,0.737,0.596
5802.T,非鉄金属,09:30,30,Reversion,165,-17.346,48.48,-1.367,-1.106
5802.T,非鉄金属,09:30,50,Trend,118,16.264,53.39,1.301,0.89
5802.T,非鉄金属,09:30,50,Reversion,118,-24.264,44.92,-1.94,-1.328
5802.T,非鉄金属,10:00,20,Trend,186,3.11,51.08,0.259,0.223
5802.T,非鉄金属,10:00,20,Reversion,186,-11.11,45.7,-0.926,-0.796
5802.T,非鉄金属,10:00,30,Trend,162,2.758,51.23,0.222,0.178
5802.T,非鉄金属,10:00,30,Reversion,162,-10.758,45.68,-0.865,-0.694
5802.T,非鉄金属,10:00,50,Trend,127,8.902,53.54,0.687,0.488
5802.T,非鉄金属,10:00,50,Reversion,127,-16.902,44.09,-1.305,-0.927
5802.T,非鉄金属,11:00,20,Trend,220,-8.337,47.27,-0.863,-0.806
5802.T,非鉄金属,11:00,20,Reversion,220,0.337,49.09,0.035,0.033
5802.T,非鉄金属,11:00,30,Trend,195,-13.437,46.15,-1.368,-1.203
5802.T,非鉄金属,11:00,30,Reversion,195,5.437,49.74,0.553,0.487
5802.T,非鉄金属,11:00,50,Trend,143,-16.39,44.76,-1.626,-1.225
5802.T,非鉄金属,11:00,50,Reversion,143,8.39,50.35,0.832,0.627
5803.T,非鉄金属,09:30,20,Trend,200,38.402,53.5,0.946,0.843
5803.T,非鉄金属,09:30,20,Reversion,200,-46.402,45.0,-1.143,-1.018
5803.T,非鉄金属,09:30,30,Trend,182,46.128,52.75,1.094,0.929
5803.T,非鉄金属,09:30,30,Reversion,182,-54.128,46.15,-1.283,-1.091
5803.T,非鉄金属,09:30,50,Trend,130,58.962,51.54,1.194,0.858
5803.T,非鉄金属,09:30,50,Reversion,130,-66.962,47.69,-1.356,-0.974
5803.T,非鉄金属,10:00,20,Trend,211,40.427,51.18,1.022,0.935
5803.T,非鉄金属,10:00,20,Reversion,211,-48.427,45.97,-1.224,-1.12
5803.T,非鉄金属,10:00,30,Trend,193,41.797,51.81,1.018,0.891
5803.T,非鉄金属,10:00,30,Reversion,193,-49.797,45.08,-1.213,-1.061
5803.T,非鉄金属,10:00,50,Trend,147,1.311,53.06,0.09,0.068
5803.T,非鉄金属,10:00,50,Reversion,147,-9.311,44.9,-0.636,-0.486
5803.T,非鉄金属,11:00,20,Trend,217,35.564,53.0,0.936,0.868
5803.T,非鉄金属,11:00,20,Reversion,217,-43.564,43.32,-1.146,-1.064
5803.T,非鉄金属,11:00,30,Trend,186,36.684,50.0,0.898,0.771
5803.T,非鉄金属,11:00,30,Reversion,186,-44.684,45.7,-1.094,-0.94
5803.T,非鉄金属,11:00,50,Trend,154,39.654,48.05,0.891,0.696
5803.T,非鉄金属,11:00,50,Reversion,154,-47.654,46.75,-1.071,-0.837
6098.T,電機・精密,09:30,20,Trend,188,7.503,53.72,0.76,0.656
6098.T,電機・精密,09:30,20,Reversion,188,-15.503,44.68,-1.57,-1.356
6098.T,電機・精密,09:30,30,Trend,156,12.377,55.13,1.274,1.002
6098.T,電機・精密,09:30,30,Reversion,156,-20.377,43.59,-2.097,-1.65
6098.T,電機・精密,09:30,50,Trend,107,10.249,57.94,1.025,0.668
6098.T,電機・精密,09:30,50,Reversion,107,-18.249,41.12,-1.825,-1.189
6098.T,電機・精密,10:00,20,Trend,198,13.986,57.58,1.588,1.408
6098.T,電機・精密,10:00,20,Reversion,198,-21.986,40.91,-2.496,-2.213
6098.T,電機・精密,10:00,30,Trend,172,21.682,59.88,2.453,2.027
6098.T,電機・精密,10:00,30,Reversion,172,-29.682,38.37,-3.358,-2.774
6098.T,電機・精密,10:00,50,Trend,113,28.681,63.72,3.188,2.135
6098.T,電機・精密,10:00,50,Reversion,113,-36.681,35.4,-4.078,-2.731
6098.T,電機・精密,11:00,20,Trend,198,10.697,56.57,1.516,1.344
6098.T,電機・精密,11:00,20,Reversion,198,-18.697,39.39,-2.65,-2.349
6098.T,電機・精密,11:00,30,Trend,173,13.222,57.8,1.836,1.521
6098.T,電機・精密,11:00,30,Reversion,173,-21.222,38.15,-2.947,-2.442
6098.T,電機・精密,11:00,50,Trend,134,18.413,59.7,2.411,1.758
6098.T,電機・精密,11:00,50,Reversion,134,-26.413,36.57,-3.459,-2.522
6103.T,自動車,09:30,20,Trend,79,-2.279,51.9,-0.242,-0.136
6103.T,自動車,09:30,20,Reversion,79,-5.721,44.3,-0.608,-0.341
6103.T,自動車,09:30,30,Trend,64,-9.09,48.44,-0.959,-0.483
6103.T,自動車,09:30,30,Reversion,64,1.09,46.88,0.115,0.058
6103.T,自動車,09:30,50,Trend,32,-34.347,43.75,-3.992,-1.423
6103.T,自動車,09:30,50,Reversion,32,26.347,53.12,3.062,1.091
6103.T,自動車,10:00,20,Trend,69,-0.442,52.17,-0.052,-0.027
6103.T,自動車,10:00,20,Reversion,69,-7.558,40.58,-0.897,-0.469
6103.T,自動車,10:00,30,Trend,51,15.817,54.9,2.049,0.922
6103.T,自動車,10:00,30,Reversion,51,-23.817,37.25,-3.086,-1.388
6103.T,自動車,10:00,50,Trend,30,1.405,56.67,0.191,0.066
6103.T,自動車,10:00,50,Reversion,30,-9.405,40.0,-1.28,-0.442
6103.T,自動車,11:00,20,Trend,65,-0.056,52.31,-0.008,-0.004
6103.T,自動車,11:00,20,Reversion,65,-7.944,43.08,-1.158,-0.588
6103.T,自動車,11:00,30,Trend,55,-4.239,52.73,-0.612,-0.286
6103.T,自動車,11:00,30,Reversion,55,-3.761,41.82,-0.543,-0.254
6103.T,自動車,11:00,50,Trend,32,1.597,56.25,0.213,0.076
6103.T,自動車,11:00,50,Reversion,32,-9.597,37.5,-1.282,-0.457
6146.T,半導体・電子部品,09:30,20,Trend,192,14.011,52.6,1.181,1.031
6146.T,半導体・電子部品,09:30,20,Reversion,192,-22.011,44.79,-1.855,-1.619
6146.T,半導体・電子部品,09:30,30,Trend,162,10.263,51.23,0.843,0.676
6146.T,半導体・電子部品,09:30,30,Reversion,162,-18.263,46.3,-1.501,-1.203
6146.T,半導体・電子部品,09:30,50,Trend,101,-10.029,45.54,-0.808,-0.512
6146.T,半導体・電子部品,09:30,50,Reversion,101,2.029,52.48,0.164,0.104
6146.T,半導体・電子部品,10:00,20,Trend,197,8.968,54.31,0.855,0.756
6146.T,半導体・電子部品,10:00,20,Reversion,197,-16.968,43.65,-1.617,-1.43
6146.T,半導体・電子部品,10:00,30,Trend,171,4.163,53.22,0.384,0.316
6146.T,半導体・電子部品,10:00,30,Reversion,171,-12.163,45.03,-1.12,-0.923
6146.T,半導体・電子部品,10:00,50,Trend,115,3.14,53.04,0.276,0.187
6146.T,半導体・電子部品,10:00,50,Reversion,115,-11.14,46.09,-0.98,-0.662
6146.T,半導体・電子部品,11:00,20,Trend,202,0.113,53.47,0.012,0.011
6146.T,半導体・電子部品,11:00,20,Reversion,202,-8.113,45.54,-0.895,-0.801
6146.T,半導体・電子部品,11:00,30,Trend,184,3.224,54.35,0.355,0.303
6146.T,半導体・電子部品,11:00,30,Reversion,184,-11.224,44.57,-1.235,-1.055
6146.T,半導体・電子部品,11:00,50,Trend,132,8.826,56.06,0.929,0.672
6146.T,半導体・電子部品,11:00,50,Reversion,132,-16.826,43.18,-1.771,-1.282
6273.T,機械・重工,09:30,20,Trend,183,-3.487,48.63,-0.342,-0.292
6273.T,機械・重工,09:30,20,Reversion,183,-4.513,50.27,-0.443,-0.377
6273.T,機械・重工,09:30,30,Trend,146,-12.555,47.26,-1.308,-0.996
6273.T,機械・重工,09:30,30,Reversion,146,4.555,52.05,0.475,0.361
6273.T,機械・重工,09:30,50,Trend,89,-8.845,48.31,-0.885,-0.526
6273.T,機械・重工,09:30,50,Reversion,89,0.845,50.56,0.085,0.05
6273.T,機械・重工,10:00,20,Trend,171,4.183,53.22,0.435,0.359
6273.T,機械・重工,10:00,20,Reversion,171,-12.183,45.03,-1.268,-1.044
6273.T,機械・重工,10:00,30,Trend,149,6.528,53.69,0.689,0.529
6273.T,機械・重工,10:00,30,Reversion,149,-14.528,44.97,-1.532,-1.178
6273.T,機械・重工,10:00,50,Trend,92,19.137,59.78,1.847,1.116
6273.T,機械・重工,10:00,50,Reversion,92,-27.137,40.22,-2.619,-1.582
6273.T,機械・重工,11:00,20,Trend,164,-12.38,47.56,-1.48,-1.194
6273.T,機械・重工,11:00,20,Reversion,164,4.38,47.56,0.524,0.422
6273.T,機械・重工,11:00,30,Trend,144,-4.925,49.31,-0.689,-0.521
6273.T,機械・重工,11:00,30,Reversion,144,-3.075,45.83,-0.43,-0.325
6273.T,機械・重工,11:00,50,Trend,110,-5.076,50.91,-0.677,-0.447
6273.T,機械・重工,11:00,50,Reversion,110,-2.924,44.55,-0.39,-0.258
6301.T,機械・重工,09:30,20,Trend,166,2.203,46.39,0.297,0.241
6301.T,機械・重工,09:30,20,Reversion,166,-10.203,46.99,-1.374,-1.115
6301.T,機械・重工,09:30,30,Trend,122,0.502,43.44,0.063,0.044
6301.T,機械・重工,09:30,30,Reversion,122,-8.502,51.64,-1.073,-0.746
6301.T,機械・重工,09:30,50,Trend,64,5.608,42.19,0.593,0.299
6301.T,機械・重工,09:30,50,Reversion,64,-13.608,54.69,-1.438,-0.725
6301.T,機械・重工,10:00,20,Trend,168,-1.259,42.26,-0.169,-0.138
6301.T,機械・重工,10:00,20,Reversion,168,-6.741,54.17,-0.907,-0.741
6301.T,機械・重工,10:00,30,Trend,131,-1.624,41.98,-0.207,-0.149
6301.T,機械・重工,10:00,30,Reversion,131,-6.376,53.44,-0.811,-0.585
6301.T,機械・重工,10:00,50,Trend,72,13.001,45.83,1.392,0.744
6301.T,機械・重工,10:00,50,Reversion,72,-21.001,50.0,-2.249,-1.202
6301.T,機械・重工,11:00,20,Trend,177,-0.073,42.94,-0.011,-0.009
6301.T,機械・重工,11:00,20,Reversion,177,-7.927,50.28,-1.179,-0.988
6301.T,機械・重工,11:00,30,Trend,140,0.647,41.43,0.088,0.066
6301.T,機械・重工,11:00,30,Reversion,140,-8.647,51.43,-1.178,-0.878
6301.T,機械・重工,11:00,50,Trend,73,-6.469,45.21,-0.902,-0.485
6301.T,機械・重工,11:00,50,Reversion,73,-1.531,46.58,-0.213,-0.115
6305.T,機械・重工,09:30,20,Trend,157,16.642,52.23,2.494,1.968
6305.T,機械・重工,09:30,20,Reversion,157,-24.642,40.76,-3.692,-2.914
6305.T,機械・重工,09:30,30,Trend,114,11.934,50.0,1.844,1.24
6305.T,機械・重工,09:30,30,Reversion,114,-19.934,42.98,-3.08,-2.071
6305.T,機械・重工,09:30,50,Trend,67,13.504,47.76,2.074,1.069
6305.T,機械・重工,09:30,50,Reversion,67,-21.504,44.78,-3.303,-1.703
6305.T,機械・重工,10:00,20,Trend,168,8.102,52.38,1.318,1.076
6305.T,機械・重工,10:00,20,Reversion,168,-16.102,44.64,-2.62,-2.139
6305.T,機械・重工,10:00,30,Trend,121,12.233,52.07,1.993,1.381
6305.T,機械・重工,10:00,30,Reversion,121,-20.233,45.45,-3.296,-2.284
6305.T,機械・重工,10:00,50,Trend,72,-0.11,44.44,-0.018,-0.01
6305.T,機械・重工,10:00,50,Reversion,72,-7.89,52.78,-1.301,-0.695
6305.T,機械・重工,11:00,20,Trend,160,0.261,49.38,0.051,0.041
6305.T,機械・重工,11:00,20,Reversion,160,-8.261,48.12,-1.617,-1.289
6305.T,機械・重工,11:00,30,Trend,126,3.348,51.59,0.63,0.445
6305.T,機械・重工,11:00,30,Reversion,126,-11.348,45.24,-2.134,-1.509
6305.T,機械・重工,11:00,50,Trend,76,9.169,53.95,1.534,0.842
6305.T,機械・重工,11:00,50,Reversion,76,-17.169,43.42,-2.872,-1.577
6323.T,機械・重工,09:30,20,Trend,196,-4.351,48.98,-0.312,-0.275
6323.T,機械・重工,09:30,20,Reversion,196,-3.649,47.96,-0.262,-0.231
6323.T,機械・重工,09:30,30,Trend,172,-6.76,48.84,-0.47,-0.388
6323.T,機械・重工,09:30,30,Reversion,172,-1.24,48.26,-0.086,-0.071
6323.T,機械・重工,09:30,50,Trend,120,15.664,52.5,1.051,0.725
6323.T,機械・重工,09:30,50,Reversion,120,-23.664,45.83,-1.588,-1.096
6323.T,機械・重工,10:00,20,Trend,202,-12.781,47.03,-1.002,-0.897
6323.T,機械・重工,10:00,20,Reversion,202,4.781,50.0,0.375,0.336
6323.T,機械・重工,10:00,30,Trend,175,-14.172,47.43,-1.061,-0.884
6323.T,機械・重工,10:00,30,Reversion,175,6.172,49.71,0.462,0.385
6323.T,機械・重工,10:00,50,Trend,126,-12.813,47.62,-0.932,-0.659
6323.T,機械・重工,10:00,50,Reversion,126,4.813,49.21,0.35,0.248
6323.T,機械・重工,11:00,20,Trend,212,-17.255,48.11,-1.636,-1.5
6323.T,機械・重工,11:00,20,Reversion,212,9.255,48.11,0.877,0.805
6323.T,機械・重工,11:00,30,Trend,187,-19.6,46.52,-1.899,-1.636
6323.T,機械・重工,11:00,30,Reversion,187,11.6,49.2,1.124,0.968
6323.T,機械・重工,11:00,50,Trend,146,-22.61,46.58,-2.161,-1.645
6323.T,機械・重工,11:00,50,Reversion,146,14.61,48.63,1.396,1.063
6367.T,機械・重工,09:30,20,Trend,152,7.64,52.63,1.125,0.873
6367.T,機械・重工,09:30,20,Reversion,152,-15.64,45.39,-2.302,-1.788
6367.T,機械・重工,09:30,30,Trend,102,9.125,52.94,1.29,0.821
6367.T,機械・重工,09:30,30,Reversion,102,-17.125,45.1,-2.421,-1.54
6367.T,機械・重工,09:30,50,Trend,53,8.187,50.94,1.207,0.553
6367.T,機械・重工,09:30,50,Reversion,53,-16.187,47.17,-2.386,-1.094
6367.T,機械・重工,10:00,20,Trend,160,15.136,55.62,2.351,1.873
6367.T,機械・重工,10:00,20,Reversion,160,-23.136,41.25,-3.594,-2.864
6367.T,機械・重工,10:00,30,Trend,128,19.32,58.59,2.832,2.018
6367.T,機械・重工,10:00,30,Reversion,128,-27.32,39.06,-4.005,-2.854
6367.T,機械・重工,10:00,50,Trend,70,15.266,51.43,1.895,0.999
6367.T,機械・重工,10:00,50,Reversion,70,-23.266,45.71,-2.887,-1.522
6367.T,機械・重工,11:00,20,Trend,169,-6.864,48.52,-1.222,-1.001
6367.T,機械・重工,11:00,20,Reversion,169,-1.136,47.34,-0.202,-0.166
6367.T,機械・重工,11:00,30,Trend,136,-9.239,50.74,-1.619,-1.189
6367.T,機械・重工,11:00,30,Reversion,136,1.239,45.59,0.217,0.159
6367.T,機械・重工,11:00,50,Trend,89,-3.115,52.81,-0.549,-0.327
6367.T,機械・重工,11:00,50,Reversion,89,-4.885,43.82,-0.862,-0.512
6501.T,電機・精密,09:30,20,Trend,173,-1.926,47.98,-0.228,-0.189
6501.T,電機・精密,09:30,20,Reversion,173,-6.074,49.13,-0.719,-0.596
6501.T,電機・精密,09:30,30,Trend,141,-1.657,48.23,-0.185,-0.138
6501.T,電機・精密,09:30,30,Reversion,141,-6.343,50.35,-0.709,-0.53
6501.T,電機・精密,09:30,50,Trend,80,-4.14,50.0,-0.467,-0.263
6501.T,電機・精密,09:30,50,Reversion,80,-3.86,48.75,-0.436,-0.245
6501.T,電機・精密,10:00,20,Trend,196,-5.647,45.92,-0.722,-0.637
6501.T,電機・精密,10:00,20,Reversion,196,-2.353,50.0,-0.301,-0.266
6501.T,電機・精密,10:00,30,Trend,158,-20.284,43.04,-2.636,-2.087
6501.T,電機・精密,10:00,30,Reversion,158,12.284,52.53,1.596,1.264
6501.T,電機・精密,10:00,50,Trend,98,-28.737,38.78,-3.556,-2.217
6501.T,電機・精密,10:00,50,Reversion,98,20.737,58.16,2.566,1.6
6501.T,電機・精密,11:00,20,Trend,194,-17.153,42.27,-2.42,-2.124
6501.T,電機・精密,11:00,20,Reversion,194,9.153,55.67,1.291,1.133
6501.T,電機・精密,11:00,30,Trend,158,-16.433,43.67,-2.263,-1.792
6501.T,電機・精密,11:00,30,Reversion,158,8.433,53.8,1.161,0.92
6501.T,電機・精密,11:00,50,Trend,110,-14.785,43.64,-1.905,-1.259
6501.T,電機・精密,11:00,50,Reversion,110,6.785,53.64,0.874,0.578
6503.T,電機・精密,09:30,20,Trend,168,6.874,51.19,0.814,0.665
6503.T,電機・精密,09:30,20,Reversion,168,-14.874,46.43,-1.762,-1.439
6503.T,電機・精密,09:30,30,Trend,131,9.043,51.15,1.048,0.755
6503.T,電機・精密,09:30,30,Reversion,131,-17.043,45.8,-1.975,-1.424
6503.T,電機・精密,09:30,50,Trend,74,9.822,54.05,1.027,0.557
6503.T,電機・精密,09:30,50,Reversion,74,-17.822,43.24,-1.864,-1.01
6503.T,電機・精密,10:00,20,Trend,190,-5.482,45.79,-0.726,-0.631
6503.T,電機・精密,10:00,20,Reversion,190,-2.518,49.47,-0.334,-0.29
6503.T,電機・精密,10:00,30,Trend,162,-4.703,46.3,-0.627,-0.503
6503.T,電機・精密,10:00,30,Reversion,162,-3.297,48.77,-0.439,-0.352
6503.T,電機・精密,10:00,50,Trend,90,-4.049,46.67,-0.545,-0.325
6503.T,電機・精密,10:00,50,Reversion,90,-3.951,48.89,-0.531,-0.317
6503.T,電機・精密,11:00,20,Trend,179,-0.834,47.49,-0.132,-0.111
6503.T,電機・精密,11:00,20,Reversion,179,-7.166,49.16,-1.132,-0.954
6503.T,電機・精密,11:00,30,Trend,152,2.768,49.34,0.421,0.327
6503.T,電機・精密,11:00,30,Reversion,152,-10.768,47.37,-1.636,-1.271
6503.T,電機・精密,11:00,50,Trend,98,5.817,51.02,0.792,0.494
6503.T,電機・精密,11:00,50,Reversion,98,-13.817,47.96,-1.881,-1.173
6506.T,電機・精密,09:30,20,Trend,198,0.851,46.97,0.075,0.067
6506.T,電機・精密,09:30,20,Reversion,198,-8.851,52.02,-0.781,-0.693
6506.T,電機・精密,09:30,30,Trend,174,-0.798,45.98,-0.068,-0.057
6506.T,電機・精密,09:30,30,Reversion,174,-7.202,52.87,-0.616,-0.512
6506.T,電機・精密,09:30,50,Trend,110,2.73,46.36,0.236,0.156
6506.T,電機・精密,09:30,50,Reversion,110,-10.73,53.64,-0.929,-0.614
6506.T,電機・精密,10:00,20,Trend,202,-14.334,44.06,-1.385,-1.24
6506.T,電機・精密,10:00,20,Reversion,202,6.334,52.97,0.612,0.548
6506.T,電機・精密,10:00,30,Trend,176,-12.01,45.45,-1.131,-0.946
6506.T,電機・精密,10:00,30,Reversion,176,4.01,51.7,0.378,0.316
6506.T,電機・精密,10:00,50,Trend,120,-14.035,44.17,-1.287,-0.888
6506.T,電機・精密,10:00,50,Reversion,120,6.035,52.5,0.554,0.382
6506.T,電機・精密,11:00,20,Trend,196,-17.09,47.96,-1.92,-1.693
6506.T,電機・精密,11:00,20,Reversion,196,9.09,48.47,1.021,0.901
6506.T,電機・精密,11:00,30,Trend,170,-14.463,50.0,-1.611,-1.323
6506.T,電機・精密,11:00,30,Reversion,170,6.463,47.06,0.72,0.591
6506.T,電機・精密,11:00,50,Trend,137,-15.244,48.91,-1.613,-1.189
6506.T,電機・精密,11:00,50,Reversion,137,7.244,48.18,0.766,0.565
6525.T,半導体・電子部品,09:30,20,Trend,206,-20.09,47.57,-1.174,-1.062
6525.T,半導体・電子部品,09:30,20,Reversion,206,12.09,51.94,0.707,0.639
6525.T,半導体・電子部品,09:30,30,Trend,178,-26.476,44.94,-1.505,-1.265
6525.T,半導体・電子部品,09:30,30,Reversion,178,18.476,54.49,1.05,0.883
6525.T,半導体・電子部品,09:30,50,Trend,136,-25.115,43.38,-1.419,-1.043
6525.T,半導体・電子部品,09:30,50,Reversion,136,17.115,55.88,0.967,0.71
6525.T,半導体・電子部品,10:00,20,Trend,210,-10.042,47.14,-0.656,-0.599
6525.T,半導体・電子部品,10:00,20,Reversion,210,2.042,50.0,0.133,0.122
6525.T,半導体・電子部品,10:00,30,Trend,194,-17.676,46.39,-1.143,-1.003
6525.T,半導体・電子部品,10:00,30,Reversion,194,9.676,50.52,0.625,0.549
6525.T,半導体・電子部品,10:00,50,Trend,147,-12.985,44.9,-0.828,-0.633
6525.T,半導体・電子部品,10:00,50,Reversion,147,4.985,53.06,0.318,0.243
6525.T,半導体・電子部品,11:00,20,Trend,217,5.895,46.54,0.433,0.402
6525.T,半導体・電子部品,11:00,20,Reversion,217,-13.895,50.23,-1.021,-0.948
6525.T,半導体・電子部品,11:00,30,Trend,189,14.324,47.62,1.017,0.881
6525.T,半導体・電子部品,11:00,30,Reversion,189,-22.324,49.21,-1.585,-1.372
6525.T,半導体・電子部品,11:00,50,Trend,149,8.068,47.65,0.56,0.431
6525.T,半導体・電子部品,11:00,50,Reversion,149,-16.068,48.32,-1.116,-0.858
6526.T,半導体・電子部品,09:30,20,Trend,194,-16.217,45.36,-1.268,-1.113
6526.T,半導体・電子部品,09:30,20,Reversion,194,8.217,51.03,0.643,0.564
6526.T,半導体・電子部品,09:30,30,Trend,168,-17.866,47.62,-1.451,-1.185
6526.T,半導体・電子部品,09:30,30,Reversion,168,9.866,48.21,0.801,0.654
6526.T,半導体・電子部品,09:30,50,Trend,121,-21.383,47.11,-1.599,-1.108
6526.T,半導体・電子部品,09:30,50,Reversion,121,13.383,49.59,1.001,0.693
6526.T,半導体・電子部品,10:00,20,Trend,209,-8.291,47.85,-0.702,-0.639
6526.T,半導体・電子部品,10:00,20,Reversion,209,0.291,50.72,0.025,0.022
6526.T,半導体・電子部品,10:00,30,Trend,181,-6.825,48.07,-0.575,-0.487
6526.T,半導体・電子部品,10:00,30,Reversion,181,-1.175,50.28,-0.099,-0.084
