date,Q1,Q2,Q3,Q4,Q5,無配,市場EW,N
2024-04-30,-0.07471212533650269,-0.025171657339236413,-0.00965141349124174,-0.03575509143724067,-0.004632150571484773,,-0.029972809527319285,314
2024-05-31,-0.012977847687935973,0.007408485637027499,-2.4260592383474876e-05,-0.03176403681314588,-0.016245489943050827,,-0.010626783726051579,260
2024-09-30,-0.0020516067033212156,0.01920037031474014,0.002486379908587956,-0.006864000345863418,-0.01077203646676327,,0.0006563249987003925,348
2024-10-31,-0.006411760522380063,-0.014531870375306111,-0.006492299632825245,0.014660084837933332,0.008719825673085442,,-0.0007307127267846878,347
2024-11-29,-0.0017691684850675582,0.01415600108902656,0.012659214422782627,-0.014086255034180288,0.004003058662165974,,0.0030607892571960877,332
2024-12-30,0.018485202887113215,0.018468116045359535,0.03637834766104605,0.028182738263956217,0.050869792837941144,,0.03063158162419818,338
2025-01-31,0.009524870939575209,-0.00946269325022218,0.0029234119514030448,-0.008900904483542357,-0.0031007670578058247,,-0.0017091484986665963,332
2025-02-28,-0.06535029950467594,-0.04967881778848212,-0.051471342076399515,-0.03269911669959482,-0.008309451520173837,,-0.04139533906250247,347
2025-03-31,0.003645623087455248,0.006586363265840934,-0.011495103259039659,0.010574397164341632,0.005908218553505531,,0.003165222874582598,322
2025-04-30,0.0481919198356908,0.021925978254121497,0.019034406227915305,0.013173597279762733,0.005895665195607888,,0.02172903607564207,328
2025-05-30,0.0492435598871912,0.05744015077192371,0.042676491015597055,0.03617151548478802,0.04019229330589568,,0.045236438456715496,275
2025-08-29,0.009455186134644484,0.035671011263335016,0.06530756937648179,0.06754444406724172,0.07459425388979779,,0.05081449294630016,220
2025-09-30,-0.0005571347835360497,0.021318573597795102,0.022493140468977133,0.01663731573866124,0.01569032231505524,,0.015338994330467341,409
2025-10-31,0.015180263903178495,0.03955194690677981,0.027383382376099177,0.006991640827480756,-0.003649886786179382,,0.01717335179841295,425
2025-11-28,-0.008975179778248228,0.014207411942382144,0.04138095115998843,0.06652828782185295,0.0764103728745474,,0.037998040288369256,423
2025-12-30,-0.020671607643028205,0.004321704637823709,0.012121253915625,0.01438396567688276,0.027622886250578182,,0.007597401990146952,416
2026-01-30,0.03969665751556801,0.03220674751653922,0.03222564785738524,0.03266921172819798,0.03760563636793995,,0.0349539509288334,410
2026-02-27,0.15285608384604982,0.1499686362433672,0.10223240370324364,0.10734787745551304,0.09943680561206679,,0.12255448278630632,426
2026-03-31,-0.14109716487400656,-0.10149758767212756,-0.10649461131019917,-0.11138295042236236,-0.09457105818577313,,-0.11091061473597902,387
2026-04-30,0.10733190928755389,0.08566843365229654,0.06191494937767968,0.031158636970219495,0.028375875867871724,,0.06302501844680197,398
2026-05-29,0.04919751763898388,0.025014026702050874,0.05825855548475983,0.0069813535952633005,0.014638854280238485,,0.031009649170695864,328
