date,ew_ret,ew_gap,ew_o2c,turnover_tril,n,tv_ratio,dd20,dd20_prev,prev_ret,fwd1,fwd2,fwd3,fwd5,fwd10,fwd20,nx_gap,nx_o2c
2016-06-09,-0.32076040283676205,-0.1947543448445194,-0.12617899880616346,2.286386522194,1312,0.9388034120761187,-1.6184984978497408,-1.3019141199888562,0.6433705165614706,-0.32364249043334015,-3.7486834868858065,-6.429312472373949,-9.292443873588919,-6.115836540312214,-8.787163836044131,0.2420365644133521,-0.5635076108863326
2016-06-10,-0.32364249043335264,0.2420365644133521,-0.5635076108863326,2.879215878456,1305,1.1914713165101807,-1.9369028394370158,-1.6184984978497408,-0.32076040283676205,-3.4361618763243174,-6.125494685492083,-5.357791460585459,-8.4107856709298,-12.563322373391816,-9.93399161637656,-1.6699100959133724,-1.7996439529107344
2016-06-13,-3.4361618763243187,-1.6699100959133724,-1.7996439529107344,2.344131014132,1298,0.9731695823355943,-5.30650959881116,-1.9369028394370158,-0.32364249043335264,-2.7850309820156127,-1.990009533175341,-5.759672269986849,-2.5505425591907716,-6.95397798135936,-3.5459059342073274,-0.6166675858588103,-2.1920695298796153
2016-06-14,-2.7850309820156145,-0.6166675858588103,-2.1920695298796153,2.614978481935,1300,1.0888092516944015,-7.943752644436253,-5.30650959881116,-3.4361618763243187,0.817797358648753,-3.05985931798316,-2.4344106824119027,0.9431667170414437,-3.637177586324669,1.254615870934317,-0.5998341338092678,1.4404033020537146
2016-06-15,0.8177973586487494,-0.5998341338092678,1.4404033020537146,2.435314487858,1308,1.0089703795581222,-7.190919085091285,-7.943752644436253,-2.7850309820156145,-3.8462025339013883,-3.225827310520646,-0.5719141725711863,-1.1952245207892287,-2.6598183609221393,1.1736934937294663,-0.25968253477592335,-3.5988937692179297
2016-06-16,-3.8462025339013852,-0.25968253477592335,-3.5988937692179297,2.734067009481,1307,1.1471238934141563,-10.760544306931097,-7.190919085091285,0.8177973586487494,0.6451905590098672,3.405261620046396,4.129379230173957,3.502031659688587,1.4403299063900032,5.934617989512936,1.5048863243043773,-0.8392294526846928
2016-06-17,0.6451905590098616,1.5048863243043773,-0.8392294526846928,2.937422630763,1312,1.224320461506273,-10.184779763887619,-10.760544306931097,-3.8462025339013852,2.7423775003120987,3.4618531216563664,2.0982900016588424,-4.533870863377432,2.2419879301578627,4.469411566377346,1.5113144481022143,1.2112838574632045
2016-06-20,2.742377500312098,1.5113144481022143,1.2112838574632045,2.291395060841,1318,0.9433264910558683,-7.721707372276709,-10.184779763887619,0.6451905590098616,0.7002715323986664,-0.6268956533065473,0.09358328398971771,-4.518686443014053,0.45575754437174876,2.788022316277039,-0.584407559135238,1.2984384207477129
2016-06-21,0.7002715323986579,-0.584407559135238,1.2984384207477129,2.25697111806,1318,0.928070579702844,-7.075508758421223,-7.721707372276709,2.742377500312098,-1.3179380407909003,-0.6024693272190129,-7.72818555224597,-4.537547664029096,-0.849860884112863,2.2671957263264764,-0.29587834235630545,-1.0213386326577996
2016-06-22,-1.3179380407909014,-0.29587834235630545,-1.0213386326577996,2.070136278787,1321,0.8479405743563355,-8.300195977705393,-7.075508758421223,0.7002715323986579,0.7250240817501696,-6.49585890706742,-3.91634216853064,-1.4823107820745696,-1.117008864659641,4.281884299646244,-0.12774517005371802,0.853843701131662
2016-06-23,0.7250240817501713,-0.12774517005371802,0.853843701131662,1.975930224538,1322,0.8122613681115367,-7.635350315626055,-8.300195977705393,-1.3179380407909014,-7.168906688924681,-4.607957449098043,-3.9589296737807866,-1.9919432693624728,-2.8453438762107597,2.8015578328198565,1.1130393114808472,-8.16411024997521
2016-06-24,-7.1689066889246815,1.1130393114808472,-8.16411024997521,4.5653972172,1317,1.888571149045522,-14.256885865050982,-7.635350315626055,0.7250240817501713,2.758719248565722,3.4578683721706582,5.3618460812446145,7.097657415059011,3.0071256461088547,10.668598206751634,1.3874907083305923,1.3481417664651396
2016-06-27,2.758719248565713,1.3874907083305923,1.3481417664651396,2.745128646599,1327,1.0781843651890635,-11.89147407109048,-14.256885865050982,-7.1689066889246815,0.680379367043038,2.533241803434838,2.74238197419836,5.209861282874906,3.6627810337440003,6.21901426608098,-1.4699869925204412,2.1860981003191102
2016-06-28,0.6803793670430277,-1.4699869925204412,2.1860981003191102,2.922555911017,1334,1.130331427041323,-10.460043747350756,-11.89147407109048,2.758719248565713,1.8403411350258692,2.048067975228851,3.5181365131116804,3.8629709269753176,5.0764323156279545,6.328050402432894,1.3651751343431628,0.4760472315857154
2016-06-29,1.8403411350258694,1.3651751343431628,0.4760472315857154,2.642396133553,1332,1.0308260565677132,-8.467801442512958,-10.460043747350756,0.6803793670430277,0.20397304043549003,1.6474761959617723,2.610489468938648,0.37079830060453567,3.9382624832833057,3.3205701909648777,1.3476459543355783,-1.1199457795635515
2016-06-30,0.2039730404354927,1.3476459543355783,-1.1199457795635515,2.721273604643,1336,1.0617579865993074,-8.281100434137812,-8.467801442512958,1.8403411350258694,1.4405647917211661,2.4016177757064217,1.7784785030785955,-0.8707453604490434,4.430474632003167,4.185403600428672,0.8610307365876382,0.5796565976228119
2016-07-01,1.4405647917211677,0.8610307365876382,0.5796565976228119,2.229433750372,1335,0.8691649759311256,-6.959830259637901,-8.281100434137812,0.2039730404354927,0.9474050011043511,0.33311497432140236,-1.2559858278192504,-3.819440936132912,2.1785801325978182,2.3446772669069027,-0.23011912668202122,1.1786800775557
2016-07-04,0.9474050011043458,-0.23011912668202122,1.1786800775557,1.989419603839,1330,0.7748226387221022,-6.078363038481738,-6.959830259637901,1.4405647917211677,-0.6085248320907621,-2.1827117090325365,-3.1956166389119245,-1.4704707622143154,2.321683524087814,0.4909698031913212,-0.1329136940038349,-0.47766634888702086
2016-07-05,-0.6085248320907584,-0.1329136940038349,-0.47766634888702086,1.930404014629,1323,0.7551340334035956,-6.649899522098712,-6.078363038481738,0.9474050011043458,-1.5838248444168812,-2.6029312900835877,-4.138769050992874,1.1683291723917577,3.143774318658421,-1.2184872965366966,-1.7060298960888287,0.12627717861425206
2016-07-06,-1.583824844416874,-1.7060298960888287,0.12627717861425206,2.786647468104,1319,1.0957264013488617,-7.832765613454051,-6.649899522098712,-0.6085248320907584,-1.0355070638090047,-2.596061269945682,0.7281340131813918,3.5542849544689448,5.459880513643101,0.8858448810385999,-0.017300111369323003,-1.0077330393976
2016-07-07,-1.0355070638090076,-0.017300111369323003,-1.0077330393976,2.294691281259,1313,0.8935956413583305,-8.491001835413659,-7.832765613454051,-1.583824844416874,-1.5768829403722262,1.782094794470912,3.8720471903600284,5.347785587340725,5.812281093183658,1.1926643472113252,0.16831839526649967,-1.739893451534633
2016-07-08,-1.576882940372224,0.16831839526649967,-1.739893451534633,2.502912955299,1301,0.9745234682255172,-6.729050818930837,-8.491001835413659,-1.0355070638090076,3.4127934932279835,5.5362299970962425,6.314268503514753,6.236209403553006,7.437808319168648,3.693693464304193,2.1365400086137014,1.249963102325728
2016-07-11,3.4127934932279818,2.1365400086137014,1.249963102325728,2.55793211391,1299,1.0032954184217482,-1.7097138920066146,-6.729050818930837,-1.576882940372224,2.053359581672365,2.8057215285232306,3.5032593896500597,3.848749015282893,2.4659122655650956,1.2758429125593773,1.790230222903552,0.25813826971593085
2016-07-12,2.053359581672372,1.790230222903552,0.25813826971593085,3.229671062097,1292,1.2614816531257467,0.0,-1.7097138920066146,3.4127934932279818,0.7372240854538026,1.4207271704929525,0.6632598174826088,1.9526319772470213,1.191150155389109,-0.8341991297242779,1.9197041191954374,-1.157342121279376
2016-07-13,0.737224085453797,1.9197041191954374,-1.157342121279376,3.383813041863,1293,1.3060099478592548,0.0,0.0,2.053359581672372,0.678501012157473,-0.07342297610707371,1.0145617104299731,1.8401899641449226,-0.5942876834387767,-0.5608121676488609,0.00711004690699265,0.6708340080459374
2016-07-14,0.6785010121574764,0.00711004690699265,0.6708340080459374,2.911916353758,1290,1.1036758927605235,0.0,0.0,0.737224085453797,-0.7468565589527021,0.3337958897817739,0.52445374983352,0.4409162501644026,-0.2346738654957603,-1.5404002649924031,0.35992372210355794,-1.1099754959803394
2016-07-15,-0.7468565589526938,0.35992372210355794,-1.1099754959803394,3.518919363918,1286,1.3292622748626726,-0.7468565589527021,0.0,0.6785010121574764,1.0887841042297453,1.2808766198335375,1.915019004197882,1.1310634315379264,0.16255572752483793,-1.891965137635121,0.4849329974304563,0.5975570531038688
2016-07-19,1.0887841042297344,0.4849329974304563,0.5975570531038688,3.379388209828,1281,1.2626867447527739,0.0,-0.7468565589527021,-0.7468565589526938,0.1900235691881802,0.8173358768627015,0.10676398658364672,-1.331587296746628,-1.7891747456105223,-2.844600825801158,-0.3932245865859109,0.5847250420598442
2016-07-20,0.19002356918817748,-0.3932245865859109,0.5847250420598442,3.054051432921,1289,1.1183941701686364,0.0,0.0,1.0887841042297344,0.6261225273006543,-0.08310166984544232,-0.14791853437242652,-0.7468976593246301,-4.229301907954309,-4.291187236343275,0.9798712597477152,-0.3548323621939685
2016-07-21,0.6261225273006479,0.9798712597477152,-0.3548323621939685,2.977675349981,1290,1.0747398927349971,0.0,0.0,0.19002356918817748,-0.7048112153518304,-0.7692247720894496,-2.131501645941125,-2.3904881250131127,-4.3372281575956855,-4.613169768971803,-1.1262196633655748,0.4315835087392574
2016-07-22,-0.704811215351829,-1.1262196633655748,0.4315835087392574,2.781131378404,1290,0.9876254324568082,-0.7048112153518304,0.0,0.6261225273006479,-0.06487077322278045,-1.4368172799222978,-0.6643480738221186,-0.6726244053543828,-4.36586065270067,-3.1180956255479675,0.2543962290918561,-0.3227733340670705
2016-07-25,-0.06487077322278516,0.2543962290918561,-0.3227733340670705,2.288022793952,1290,0.8010616896361558,-0.7692247720894496,-0.7048112153518304,-0.704811215351829,-1.3728370767262854,-0.5998664385963637,-1.6338311871493483,-0.9576757834339866,-3.4849136569704675,-3.379760180940772,-0.5236394216945975,-0.848087082765803
2016-07-26,-1.3728370767262907,-0.5236394216945975,-0.848087082765803,2.651195485861,1280,0.9667536607196796,-2.131501645941125,-0.7692247720894496,-0.06487077322278516,0.7837299737915471,-0.2646270081053559,0.7753329929881092,-0.4637628561433349,-1.1614295200157554,-1.4977915134993247,0.6981750687681081,0.0788189471150679
2016-07-27,0.7837299737915565,0.6981750687681081,0.0788189471150679,2.94581483626,1282,1.0760289135470795,-1.36447688944068,-2.131501645941125,-1.3728370767262907,-1.040204586761706,-0.008331682907170013,-0.35996867611508554,-3.5086099744033317,-2.001508315700795,-2.4497554999612925,-0.47077515050933033,-0.5729689696671447
2016-07-28,-1.0402045867617071,-0.47077515050933033,-0.5729689696671447,2.645744460783,1284,0.9660107185914929,-2.3904881250131127,-1.36447688944068,0.7837299737915565,1.0427193180277072,0.6873861327280073,-0.1996642134723392,-1.9944163178234664,0.03367564600644801,-2.4423126695597763,-0.16319203402973612,1.217122718131833
2016-07-29,1.042719318027715,-0.16319203402973612,1.217122718131833,3.944246599436,1286,1.4400300777316166,-1.3726948884600798,-2.3904881250131127,-1.0402045867617071,-0.35166629292834317,-1.2295626442808794,-3.500569947884158,-3.7182460779174975,-1.3087978058992755,-2.1091426179353556,-1.057198727203768,0.7216829400595552
2016-08-01,-0.3516662929283412,-1.057198727203768,0.7216829400595552,2.856447838516,1292,1.0201047190224086,-1.7195338761609502,-1.3726948884600798,1.042719318027715,-0.8809945120941243,-3.160016367370888,-2.663493962407837,-2.5516746436709425,-2.051186543950545,-1.6979827198527642,-0.6918265846130844,-0.19153165320067253
2016-08-02,-0.880994512094127,-0.6918265846130844,-0.19153165320067253,2.39521818872,1297,0.8459178026276716,-2.585379389172504,-1.7195338761609502,-0.3516662929283412,-2.2992783715478637,-1.7983427512609729,-2.5196642844393713,-0.7009172577662426,-1.0746535093833276,0.06441484859731617,-1.399884093558942,-0.912956781266625
2016-08-03,-2.2992783715478637,-1.399884093558942,-0.912956781266625,2.862409022118,1297,1.0037228556135087,-4.825212691602665,-2.585379389172504,-0.880994512094127,0.5127245857936558,-0.22557245148056015,0.6281927163554135,1.5619027338115377,-0.06461822835360786,2.9373428772541565,0.3664991518744818,0.1418906482365648
2016-08-04,0.5127245857936662,0.3664991518744818,0.1418906482365648,2.86922644561,1298,0.9899371749604987,-4.3372281575956855,-4.825212691602665,-2.2992783715478637,-0.7345309166741809,0.11487911708452092,1.1175223761397568,2.069363690957471,-0.28845245236119865,2.37615045889803,0.08346202759111117,-0.8143951327057021
2016-08-05,-0.7345309166741789,0.08346202759111117,-0.8143951327057021,2.472653941082,1299,0.8518986051043907,-5.039900792525631,-4.3372281575956855,0.5127245857936662,0.8556953808838363,1.865757861134254,1.7915163526474265,2.502497278942495,1.3047276167994726,3.737596674040611,1.0352785135393172,-0.18632652905984912
2016-08-08,0.8556953808838306,1.0352785135393172,-0.18632652905984912,2.519597243065,1297,0.8654188121060813,-4.227331609924567,-5.039900792525631,-0.7345309166741789,1.0014927530229034,0.9278811357449346,1.952241855665826,0.5135933305065121,0.1089502999105818,4.065025588568338,-0.05836312017818835,1.0610819254339026
2016-08-09,1.0014927530229052,-0.05836312017818835,1.0610819254339026,2.474373639245,1296,0.8496421825740194,-3.268175276621299,-4.227331609924567,0.8556953808838306,-0.07288171221189188,0.9413218327057438,0.6250769946425594,-0.3763743242092721,-0.3403145066243951,3.4056228591085036,-0.3692937546401401,0.2931920149073589
2016-08-10,-0.07288171221189743,-0.3692937546401401,0.2931920149073589,2.352371949712,1294,0.8089101122842228,-3.3386750867335,-3.268175276621299,1.0014927530229052,1.0149432529383606,0.6984677621187263,-0.41047904758964027,-1.6015069808490767,-0.45740212584548523,3.2986534098873532,0.6606896737672788,0.3566054510941581
2016-08-12,1.0149432529383584,0.6606896737672788,0.3566054510941581,2.44884826866,1292,0.8549818335049815,-2.357617491325481,-3.3386750867335,-0.07288171221189743,-0.3132957170774109,-1.4111004319022236,-1.3054080657858735,-2.310013561422408,-2.475154791200629,2.3275830763375804,-0.1800730377052722,-0.1311746164346053
2016-08-15,-0.31329571707741527,-0.1800730377052722,-0.1311746164346053,1.771509650724,1279,0.6287606534745279,-2.6635268937774903,-2.357617491325481,1.0149432529383584,-1.1012548992583082,-0.9952303628102066,-2.2840215884923576,-1.1685272982993822,-0.8109586206701658,1.172466289305052,0.1687242373965999,-1.2635487865484858
2016-08-16,-1.1012548992583047,0.1687242373965999,-1.2635487865484858,2.291452772599,1269,0.8301034832347174,-3.735449572625016,-2.6635268937774903,-0.31329571707741527,0.10720513828572642,-1.1959370040835693,-0.9117792504614419,-0.4025754300369999,0.3606004112099548,2.710705506143962,-0.21650745118780546,0.3265244498849755
2016-08-17,0.10720513828571844,-0.21650745118780546,0.3265244498849755,2.327661412274,1261,0.8623941935205987,-3.6322490282192144,-3.735449572625016,-1.1012548992583047,-1.3017466031232772,-1.017893154982763,-0.1750389765303617,0.03619605022429084,1.1514423738598456,1.4281796735411856,-0.6290090598043245,-0.6765531108482865
2016-08-18,-1.3017466031232812,-0.6290090598043245,-0.6765531108482865,2.487134482329,1262,0.939788702548099,-4.886712953000671,-3.6322490282192144,0.10720513828571844,0.28759723538278603,1.1415679485859753,0.8029645239177485,1.1627259929487987,3.0039021739740823,1.9072326103240833,0.33050691305576774,-0.04364054053606691
2016-08-19,0.2875972353827871,0.33050691305576774,-0.04364054053606691,2.250529504051,1266,0.859592025288693,-3.9361006323241354,-4.886712953000671,-1.3017466031232812,0.8515217601622771,0.5138893569514469,1.0649290450621685,-0.16904622039439765,2.672311258619442,2.3865116481495585,0.385450629098439,0.4709805959735171
2016-08-22,0.8515217601622751,0.385450629098439,0.4709805959735171,1.846478305112,1258,0.715195975569859,-3.0552067885925127,-3.9361006323241354,0.2875972353827871,-0.3347816644886814,0.21160541871385607,0.02091923705749288,0.36179636694118056,2.401535559568191,1.6835058211294607,-0.2773241575906087,-0.05760982710968738
2016-08-23,-0.33478166448868146,-0.2773241575906087,-0.05760982710968738,2.089695359532,1253,0.8243221880187677,-2.79667002723607,-3.0552067885925127,0.8515217601622751,0.5482224313834161,0.35689572298807093,-0.6794439870101532,0.7662606182259779,3.9517698235831844,4.029167248383092,0.319202267469035,0.23005593372471173
2016-08-24,0.5482224313834098,0.319202267469035,0.23005593372471173,1.814036125928,1250,0.7183930285089994,-2.2637795682737383,-2.79667002723607,-0.33478166448868146,-0.19028353139302068,-1.2209727717776064,0.14987380713020748,1.1148427945777195,3.7587288653262885,4.283640554294776,0.04776721917813351,-0.2395067299680939
2016-08-25,-0.19028353139301474,0.04776721917813351,-0.2395067299680939,1.921887959885,1247,0.7739335727812371,-2.4416272456940113,-2.2637795682737383,0.5482224313834098,-1.0326542112849002,0.34080583590296865,0.4079090851592859,1.8200144005150687,3.773314757649171,3.8313778117986974,-0.22499812239398592,-0.8068988404405049
2016-08-26,-1.032654211284904,-0.22499812239398592,-0.8068988404405049,2.366328205965,1236,0.9729663266197068,-3.4490678904023686,-2.4416272456940113,-0.19028353139301474,1.3877911307433433,1.455594554914752,2.364687760042994,2.8461688198298196,4.9246300850369185,5.969112519518638,1.5001180490635633,-0.11439208340252864
2016-08-29,1.387791130743339,1.5001180490635633,-0.11439208340252864,2.037943741625,1228,0.8427853423446802,-1.7636785881170125,-3.4490678904023686,-1.032654211284904,0.0668753342145223,0.9635249159732906,1.474184457947425,2.032386093578231,1.999641172445621,4.130425130006565,-0.1427374000783761,0.2079736254032055
2016-08-30,0.06687533421453334,-0.1427374000783761,0.2079736254032055,1.883347654768,1221,0.8108126392419076,-1.055588454652301,-1.7636785881170125,1.387791130743339,0.8960503450957447,1.4063686100246553,1.370623543251126,3.1612855193924316,2.341661055538613,4.771926503891799,0.5877755309878634,0.30228941836273493
2016-08-31,0.8960503450957396,0.5877755309878634,0.30228941836273493,2.463253592281,1215,1.083160578649349,-0.16899671354726475,-1.055588454652301,0.06687533421453334,0.5057861662408625,0.47035854875605576,1.0586607178131757,2.6147358762351303,0.2735871018610947,2.5675715743271432,0.08214864647946458,0.4229842034031072
2016-09-01,0.5057861662408707,0.08214864647946458,0.4229842034031072,2.17726345415,1217,0.9559728288625874,0.0,-0.16899671354726475,0.8960503450957396,-0.03524933124368079,0.5500922610145453,1.7305785952326014,1.9183854654063248,-1.0646873958208958,2.7246060317124288,-0.20670927125842364,0.17233719988347881
2016-09-02,-0.03524933124368305,-0.20670927125842364,0.17233719988347881,2.119799057414,1209,0.9449553130544269,-0.03524933124368079,0.0,0.5057861662408707,0.5855479940102271,1.766450588495494,2.1343382848966863,2.020941848449631,-0.2783609397376874,3.4037284209018415,0.9918505595563697,-0.40296148174088375
2016-09-05,0.5855479940102291,0.9918505595563697,-0.40296148174088375,2.060008385925,1206,0.9339018132100809,0.0,-0.03524933124368079,-0.03524933124368305,1.174028096516988,1.539774174097741,1.360807507605144,-0.03209267408739169,-0.7011904016039461,3.3532414050733594,0.06164180338288258,1.123698709734807
2016-09-06,1.1740280965169791,0.06164180338288258,1.123698709734807,1.892604767833,1205,0.8661108920717104,0.0,0.0,0.5855479940102291,0.3615019431981503,0.18461201417221407,0.25007382932438205,-0.7945078037048581,0.07445512946173682,2.361049766427925,-0.7926870374494993,1.1649108911512018
2016-09-07,0.3615019431981401,-0.7926870374494993,1.1649108911512018,2.392668082999,1195,1.110891790949541,0.0,0.0,1.1740280965169791,-0.17625277183082044,-0.11102675001500861,-1.5480306716952552,-2.281493739064655,0.5058964144113443,1.813265166941358,0.08291823357254736,-0.24870144926850873
2016-09-08,-0.17625277183082044,0.08291823357254736,-0.24870144926850873,2.421556994321,1196,1.1264412040100025,-0.17625277183082044,0.0,0.3615019431981401,0.0653411874698806,-1.3741999653939407,-0.977315575907578,-2.9269231921258743,0.05595181601851795,2.297019895513941,-0.06651403943214851,0.13583139585830795
2016-09-09,0.06534118746988297,-0.06651403943214851,0.13583139585830795,2.413500642378,1198,1.1208899342573322,-0.11102675001500861,-0.17625277183082044,-0.17625277183082044,-1.438601153786978,-1.0419759239356008,-2.1728794665030526,-2.2537556961617633,0.9954597253621245,1.2005734774331422,-1.369190946802971,-0.07130454670396572
2016-09-12,-1.438601153786978,-1.369190946802971,-0.07130454670396572,2.132736882202,1203,0.9913099197899422,-1.5480306716952552,-0.11102675001500861,0.06534118746988297,0.40241436758647886,-0.7449958313414218,-1.574358054573055,-0.6693125278047218,2.0890112289302376,2.887475355581981,0.5517604694576763,-0.15062798660192311
2016-09-13,0.4024143675864834,0.5517604694576763,-0.15062798660192311,1.947201357169,1212,0.8975369490847224,-1.1518458019463274,-1.5480306716952552,-1.438601153786978,-1.142811361813545,-1.9688494889398833,-1.2245391756152246,0.8759222034272041,2.3746589837293497,2.6561874082279724,-0.6727893061119048,-0.4687993231855913
2016-09-14,-1.1428113618135454,-0.6727893061119048,-0.4687993231855913,2.04084955718,1216,0.9482259984219894,-2.281493739064655,-1.1518458019463274,0.4024143675864834,-0.8355873138873204,-0.08267260573311397,0.07625137308753249,2.8524690564066812,2.287725550434083,4.444143962460223,-0.5412022330897376,-0.29445283612631123
2016-09-15,-0.8355873138873197,-0.5412022330897376,-0.29445283612631123,2.168567377187,1219,1.0143250765987764,-3.098017180701207,-2.281493739064655,-1.1428113618135454,0.7592589798695482,0.919522096965486,2.901905850881681,3.072813911161032,3.8300717183697097,5.928762004725141,0.35817194410996706,0.4032006863108876
2016-09-16,0.7592589798695392,0.35817194410996706,0.4032006863108876,2.335321824609,1218,1.1005219992772517,-2.3622801744740407,-3.098017180701207,-0.8355873138873197,0.1590554741256689,2.1265012195456956,2.937570227992503,3.32413326431642,3.6923674694259834,5.7208137217082955,-0.48729082180846417,0.6488106738858299
2016-09-20,0.15905547412567522,-0.48729082180846417,0.6488106738858299,2.29713936539,1222,1.0803699944693406,-2.2069820362800585,-2.3622801744740407,0.7592589798695392,1.964321384728196,2.7741023921542762,2.1336722265951957,2.7769099630032157,4.083061844421931,6.279313143236087,-0.05761326397674848,2.027928210988949
