code,date,upper_limit,adv20,ret,nx_gap,nx_o2c,d1,d2,d3,d5,d10,mkt_ret,broad_rally
218A0,2026-06-30,False,523724600.0,11.13467656415695,-2.5763358778625953,-1.4691478942213516,-4.00763358778626,-5.7251908396946565,-1.717557251908397,16.98473282442748,14.50381679389313,-0.0285228243806483,False
218A0,2026-07-06,False,510269580.0,10.0,0.0,8.20829655781112,8.20829655781112,-4.677846425419241,14.12180052956752,13.50397175639894,-7.3256840247131505,0.7567485808619706,False
218A0,2026-07-07,False,516653060.0,8.20829655781112,-6.933115823817292,-5.346187554776511,-11.908646003262643,5.46492659053834,-0.4078303425774878,-2.1207177814029365,-15.579119086460032,-0.9006249132676366,False
218A0,2026-07-09,False,751373895.0,19.72222222222222,-4.640371229698376,-0.9732360097323601,-5.568445475638051,-0.5413766434648105,-7.192575406032483,-15.467904098994586,-20.959010054137664,-0.0856494206349201,False
21910,2018-09-19,False,678207065.0,9.50226244343891,-0.4132231404958678,2.0746887966805,1.65289256198347,-1.6528925619834711,7.85123966942149,17.35537190082645,39.66942148760331,1.2882849466167166,False
21910,2018-09-25,False,719443780.0,9.66386554621849,0.38314176245211,8.01526717557252,8.42911877394636,8.81226053639847,6.13026819923372,47.89272030651341,18.77394636015326,1.1804206666116794,False
21910,2018-09-26,False,819417520.0,8.42911877394636,6.00706713780919,-5.333333333333333,0.35335689045936,-2.1201413427561837,26.14840989399293,38.86925795053004,2.12014134275618,0.6901569877017331,False
21910,2018-10-01,True,759904615.0,28.88086642599278,12.04481792717087,-3.5,8.12324929971989,10.08403361344538,-5.322128851540616,-13.445378151260504,-7.282913165266106,0.3346325667368915,False
21910,2018-10-02,False,962675845.0,8.12324929971989,7.7720207253886,-5.528846153846154,1.81347150259067,-12.435233160621761,-15.544041450777202,-19.689119170984455,-14.507772020725389,-0.296848542145446,False
21910,2020-05-15,True,1600982790.0,20.88772845953003,12.74298056155508,4.02298850574713,17.27861771058315,38.8768898488121,60.47516198704104,92.65658747300216,141.46868250539956,0.6512583065039044,False
21910,2020-05-18,True,1764559355.0,17.27861771058315,18.41620626151013,0.0,18.41620626151013,36.83241252302026,64.45672191528546,49.35543278084715,96.86924493554328,0.9859179318197908,False
21910,2020-05-19,True,1846009635.0,18.41620626151013,-4.354587869362364,20.8130081300813,15.55209953343701,38.88024883359253,38.72472783825816,36.39191290824261,57.54276827371695,1.6889623635202582,False
21910,2020-05-20,True,2539285815.0,15.55209953343701,10.09421265141319,9.16870415647922,20.18842530282638,20.05383580080754,9.15208613728129,24.22611036339166,63.39165545087483,1.3483367361183043,False
21910,2020-05-21,True,3453015965.0,20.18842530282638,-5.039193729003359,5.18867924528302,-0.11198208286674131,-9.182530795072788,-1.7917133258678613,20.15677491601344,37.73796192609183,0.3531026947325119,False
21910,2020-05-26,False,5716097820.0,8.13810110974106,5.70125427594071,-0.43149946062567424,5.24515393386545,22.34891676168757,27.48004561003421,15.50741163055872,99.42987457240594,1.249999257832939,False
21910,2020-05-28,True,6439249920.0,16.25135427952329,9.50605778191985,-4.851063829787234,4.19384902143523,-0.3727865796831314,-5.591798695246971,14.63187325256291,60.95060577819199,0.4585290444870609,False
21910,2020-06-03,False,9478030170.0,19.84205330700888,-0.08237232289950576,1.40148392415499,1.31795716639209,26.02965403624382,50.57660626029654,47.1993410214168,-7.742998352553542,0.1594642059556275,False
21910,2020-06-05,True,11867936300.0,24.39024390243902,11.11111111111111,7.52941176470588,19.47712418300654,14.31372549019608,16.79738562091503,-13.267973856209151,-7.124183006535947,0.6030642680340053,False
21910,2020-06-08,True,13531133520.0,19.47712418300654,17.06783369803063,-18.27102803738318,-4.321663019693654,-2.2428884026258205,-5.525164113785558,-43.818380743982495,-5.853391684901532,1.527546241240714,False
21910,2020-06-16,False,19543172645.0,12.1713729308666,1.47569444444444,-4.191616766467066,-2.7777777777777777,-2.6909722222222223,23.35069444444444,35.76388888888889,20.48611111111111,4.704855168084305,True
21910,2020-06-19,True,17921716430.0,26.76181980374665,18.78958479943702,1.95497630331754,21.1118930330753,10.06333567909923,5.5594651653765,3.5890218156228,-3.800140745953554,0.5610996591482864,False
21910,2020-06-22,True,18019119050.0,21.1118930330753,2.32423009877978,-11.186825667234526,-9.122603137710634,-12.84137129575828,-14.52643811737362,-18.30331202789076,-26.147588611272514,0.2346912368328894,False
21910,2020-07-03,True,16068608470.0,28.11621368322399,-5.632772494513533,-1.4728682170542635,-7.022677395757133,-3.4381858083394294,-4.901243599122165,-3.8771031455742504,11.41185076810534,1.2060389255275277,False
21910,2020-07-17,False,10435587285.0,9.88455988455988,1.70715692711753,7.8760490639122,9.71766250820749,1.51017728168089,-1.4445173998686802,-14.970453053184505,-20.81418253447144,-0.8384584222508017,False
21910,2020-07-20,False,10141380215.0,9.71766250820749,4.48833034111311,-11.45475372279496,-7.480550568521843,-10.173548773189706,1.43626570915619,-28.785158587672054,-28.12687013764213,0.3043782292750919,False
21910,2020-07-27,False,8256352735.0,12.92471685542971,-9.43952802359882,-15.635179153094462,-23.59882005899705,-29.793510324483776,-23.36283185840708,-30.32448377581121,-27.669616519174042,0.0705871567710264,False
21910,2020-07-30,False,9933781225.0,9.15966386554622,1.23171670515781,-5.6273764258555135,-4.464973056197075,-9.083910700538876,-7.159353348729792,-9.468822170900692,-7.390300230946882,-0.4171355244572433,False
21910,2020-09-08,False,1471473465.0,11.28205128205128,-4.608294930875576,-3.7037037037037037,-8.141321044546851,-12.442396313364055,-10.906298003072196,-13.90168970814132,-32.642089093702,1.1084714091680632,False
21910,2020-09-28,True,2106468425.0,18.27284105131414,-3.068783068783069,0.0,-3.068783068783069,1.16402116402116,,-8.359788359788359,-11.534391534391535,1.00879211473019,False
21910,2020-10-19,False,1664518921.0526316,9.17293233082707,-3.3057851239669422,-0.7122507122507122,-3.994490358126722,-4.40771349862259,-8.402203856749312,-5.096418732782369,11.5702479338843,1.3857031524912755,False
21910,2020-10-29,False,1070286805.2631578,9.61538461538462,-0.8097165991902834,-2.0408163265306123,-2.834008097165992,9.31174089068826,28.87989203778677,14.5748987854251,-4.8582995951417,-0.1659457821937184,False
21910,2020-11-02,False,1114436830.0,12.5,3.20987654320988,14.23444976076555,17.90123456790123,13.20987654320988,4.81481481481481,-9.135802469135802,-14.814814814814815,0.7158454214502135,False
21910,2020-11-04,True,1226540925.0,17.90123456790123,-3.0366492146596857,-0.9719222462203023,-3.979057591623037,-11.099476439790577,-7.225130890052356,-26.282722513089006,-28.48167539267016,1.9991976557593645,False
21910,2020-11-25,False,1946834685.0,8.55457227138643,2.03804347826087,-5.858854860186418,-3.9402173913043477,-5.0271739130434785,-15.76086956521739,-29.891304347826086,-44.83695652173913,-0.4901247758777081,False
21910,2020-12-04,True,1553139790.0,19.23076923076923,-1.6129032258064515,-8.811475409836065,-10.28225806451613,-11.693548387096774,-18.14516129032258,-16.733870967741936,-31.25,-0.0904298126678921,False
21910,2021-01-04,False,839342560.0,17.48878923766816,-4.198473282442748,2.39043824701195,-1.9083969465648856,28.62595419847328,39.31297709923664,23.66412213740458,16.79389312977099,-0.340526123503273,False
21910,2021-01-06,True,755714375.0,31.1284046692607,10.38575667655786,-1.881720430107527,8.30860534124629,8.90207715133531,-3.857566765578635,-6.231454005934718,-8.6053412462908,0.565065318536661,False
21910,2021-01-07,False,821198225.0,8.30860534124629,8.76712328767123,-7.5566750629722925,0.54794520547945,-11.232876712328768,-16.438356164383563,-13.150684931506849,-15.89041095890411,0.9613147685985984,False
21930,2018-02-09,False,693018065.0,9.95024875621891,-3.0165912518853695,-9.020217729393469,-11.764705882352942,-13.273001508295627,-14.479638009049774,-9.95475113122172,-9.200603318250376,-1.894718717647314,False
21950,2021-12-16,True,858536050.0,25.9302476338649,20.59096056831051,0.0,20.59096056831051,-6.8567898692474,13.73417069906311,7.35097292288685,-41.69669515082879,0.9156816061957512,False
21950,2021-12-17,True,1146096350.0,20.59096056831051,6.83001792879706,-27.699192839446976,-22.761034747716213,-5.685989925723555,-11.892768718517885,-14.565013233159737,-54.691368564842485,-1.5173048117258292,False
21950,2021-12-21,True,1450576575.0,22.10677572676025,8.62677650040735,-14.0,-6.580972209649679,-5.612383452521047,-9.414320630035304,-22.08744455508283,-56.6398117135874,1.2801591844436904,False
21950,2022-01-19,True,1084439120.0,23.56823002592505,25.44344840740034,0.0,25.44344840740034,20.78962426091932,-0.11443829868395956,6.2368872782758,95.49876025176427,-3.176833658513079,False
21950,2022-01-20,True,1124099675.0,25.44344840740034,7.0852972479854,-10.080931421269346,-3.7098981298464344,-20.374030713091074,-30.51543256804014,4.95666717348335,30.65227307282956,0.9571754415295796,False
21950,2022-02-01,True,990584750.0,24.11398813829018,14.72027972027972,4.13491821599106,19.46386946386946,0.15151515151515,19.66200466200466,23.34498834498834,4.74358974358974,0.2579996517644111,False
21950,2022-02-02,True,1129231870.0,19.46386946386946,-2.8585365853658535,-13.698905292758862,-16.165853658536584,0.16585365853659,-1.2975609756097561,-0.16585365853658537,-20.165853658536584,2.713069344129033,True
21950,2022-02-04,True,1587806210.0,19.48097288490632,13.63592091165871,-13.285334704722722,-1.4609915262491477,3.07782214863154,-0.33115807928314017,-8.08415311191195,-15.749488652965812,0.684689480956593,False
21950,2022-02-24,False,2520339270.0,12.25353816378372,4.17025862068966,-6.454949829316231,-2.5538793103448274,-10.377155172413794,-18.426724137931036,-23.782327586206897,-11.670258620689655,-1.3713570579477594,False
21950,2022-03-07,True,1817353770.0,24.14892075909025,8.90315052508751,-7.778849244615879,0.43173862310385,2.53208868144691,-4.352392065344224,-18.66977829638273,-17.117852975495914,-2.6966752176769417,False
21950,2022-09-15,True,867485270.0,17.13761093542793,-0.28738134633806495,-10.62882096069869,-10.885657058260037,-9.718714621614561,-13.202124880257772,-15.527301227902116,-33.989375598711135,0.0826361053533492,False
21950,2022-11-25,False,558641640.0,12.90893015030946,11.74628034455756,10.51156271899089,23.49256068911511,9.94518402505873,4.22866092404072,-3.6805011746280343,-6.029757243539546,0.4170647217784546,False
21950,2022-11-28,True,973422330.0,23.49256068911511,-2.5364616360177554,-8.653220559531555,-10.970196575776791,-15.599239061509195,-20.798985415345594,-21.686746987951807,-21.43310082435003,-0.5933552715874193,False
21950,2026-04-02,True,542805435.0,19.84126984126984,0.0,-7.28476821192053,-7.28476821192053,-7.119205298013245,-18.874172185430464,-19.370860927152318,-14.735099337748345,-1.1907638323062606,False
21950,2026-04-15,True,1155626350.0,12.13389121338912,-1.1194029850746268,-2.830188679245283,-3.917910447761194,-8.582089552238806,-13.059701492537313,3.91791044776119,5.78358208955224,0.323325662298888,False
21950,2026-04-21,True,1159715875.0,17.16738197424893,18.31501831501832,-13.777089783281733,2.01465201465201,4.3956043956044,0.18315018315018,0.18315018315018,-17.032967032967033,-0.1991967159318554,False
219A0,2024-08-06,False,3311987380.0,14.54183266932271,-2.608695652173913,5.53571428571429,2.78260869565217,11.1304347826087,8.17391304347826,42.26086956521739,40.8695652173913,8.69411367780768,True
219A0,2024-08-08,False,2424101128.571429,8.12182741116751,2.34741784037559,-4.892966360856269,-2.6604068857589986,4.53834115805947,28.01251956181534,21.20500782472613,26.83881064162754,-0.2546017364328358,False
219A0,2024-08-14,True,1749560310.0,22.45508982035928,2.44498777506112,-7.5178997613365155,-5.256723716381418,-5.3178484107579465,3.36185819070905,-0.9779951100244498,6.2958435207824,1.0925297929936573,False
219A0,2024-08-19,False,1487718823.0769231,9.1672046481601,1.71496156120639,-7.558139534883721,-5.972797161442934,-4.198698994677706,-1.1827321111768185,0.65050266114725,-8.101714961561207,-1.0727264106346246,False
219A0,2024-09-19,False,756245410.0,8.53046594982079,1.98150594451783,-2.0725388601036268,-0.13210039630118892,6.40686922060766,6.47291941875826,14.86129458388375,9.64332892998679,1.5231038062942956,False
219A0,2024-10-03,False,852774865.0,8.11808118081181,6.20022753128555,-11.087305838243172,-5.5745164960182025,-8.13424345847554,-9.897610921501707,-16.040955631399317,-15.813424345847555,0.97687285942809,False
219A0,2024-11-11,False,760949790.0,8.66454689984102,-1.9751280175566934,-0.22388059701492538,-2.194586686174104,-4.828090709583028,-4.389173372348208,-4.828090709583028,6.3643013899049,-0.0213778401280998,False
219A0,2024-12-16,True,643391475.0,20.60793405461103,6.40751815463477,11.52147731834605,18.66723622383597,13.88295600170867,-1.7086715079026058,8.62879111490816,22.51174711661683,-0.2448925467011112,False
219A0,2024-12-17,False,849344085.0,18.66723622383597,-3.599712023038157,-0.4480955937266617,-4.031677465802736,-17.170626349892007,-11.879049676025918,-12.023038156947445,7.05543556515479,-0.2815702475570795,False
219A0,2024-12-25,False,2565581740.0,8.26513911620295,2.11640211640212,2.25758697261288,4.42176870748299,3.89266817838246,8.39002267573696,31.33030990173847,35.10959939531368,0.0368921717857463,False
219A0,2025-01-07,True,3769262340.0,16.84599865501009,0.71942446043165,-3.4285714285714284,-2.7338129496402876,8.05755395683453,-5.323741007194244,2.87769784172662,-13.66906474820144,0.3876030916305417,False
219A0,2025-01-09,False,4271213035.0,11.09467455621302,-5.59254327563249,-7.193229901269394,-12.383488681757656,-12.649800266311585,-4.793608521970706,-8.5219707057257,-26.498002663115845,-0.8878606695192481,False
219A0,2025-01-15,False,4929670400.0,8.99390243902439,0.83916083916084,-3.3287101248266295,-2.5174825174825175,-3.9160839160839163,-10.34965034965035,-16.083916083916083,-42.99300699300699,0.018840219544695,False
219A0,2025-02-06,False,3153998975.0,9.84204131227217,-0.11061946902654868,-9.856035437430787,-9.955752212389381,-10.45353982300885,-12.776548672566372,-2.3230088495575223,-0.497787610619469,0.7582753789687291,False
219A0,2025-03-14,False,1233503755.0,14.47293447293447,4.43006470881035,10.67683508102955,15.57989049278248,11.0502737680438,7.21752115480338,16.97361871577899,9.00945744151319,0.7038874894087428,False
219A0,2025-03-17,False,1566598050.0,15.57989049278248,-0.9043927648578811,-3.042155584528466,-3.9190353143841516,-7.235142118863049,0.94745908699397,-0.301464254952627,-13.652024117140396,0.9175070449762972,False
219A0,2025-03-21,False,2079482290.0,8.82079851439183,6.61262798634812,-5.9623849539815925,0.25597269624573,-1.2372013651877134,-7.465870307167235,-5.07679180887372,-18.9419795221843,0.050063060213291,False
219A0,2025-04-08,False,2827752560.0,15.58038485412787,16.64876476906552,-8.37937384898711,6.87432867883996,15.14500537056928,26.5843179377014,18.68958109559613,14.71535982814178,6.826761838010285,True
219A0,2025-04-11,False,3057804865.0,9.93470149253731,-0.8909630886720408,-7.063356164383562,-7.891387356809504,-6.236741620704285,-10.733983877810777,-3.6911327959270257,-9.885447602885023,-0.4049320665072017,False
219A0,2025-04-30,False,1753164100.0,16.89497716894977,-0.546875,3.57423409269442,3.0078125,-1.4453125,-7.421875,-6.71875,-5.5078125,0.4938512356848799,False
219A0,2025-05-26,False,2334238695.0,8.79648140743703,1.21278941565601,0.9440813362382,2.16832047041529,0.18375597206909,0.07350238882764,-3.1606027195883866,8.41602352076442,0.7776963198580553,False
219A0,2025-06-03,False,2116010180.0,9.22201138519924,0.79916608756081,-1.206480523957256,-0.41695621959694235,-1.389854065323141,-1.841556636553162,4.58651841556637,27.3453787352328,0.075375003514274,False
219A0,2025-06-13,True,2392496440.0,22.95081967213115,1.86666666666667,12.95811518324607,15.06666666666667,-2.2666666666666666,-7.733333333333333,-13.733333333333333,-30.266666666666666,-1.0150679440845063,False
219A0,2025-06-16,False,2613844030.0,15.06666666666667,-3.1286210892236386,-12.320574162679426,-15.063731170336037,-19.81460023174971,-23.522595596755504,-27.46234067207416,-38.12282734646582,0.8519636932443962,False
219A0,2025-07-08,False,4479052415.0,11.26420943851188,-1.3931888544891642,-1.8838304552590266,-3.2507739938080493,2.78637770897833,7.73993808049536,-1.8575851393188854,4.95356037151703,0.915858755017756,False
219A0,2025-10-03,False,4536664555.0,9.45558739255014,5.23560209424084,19.90049751243781,26.17801047120419,26.96335078534031,21.79319371727749,13.41623036649215,18.78272251308901,0.8885935793733315,False
219A0,2025-10-06,True,5046846660.0,26.17801047120419,5.13485477178423,-4.292057227429699,0.62240663900415,-3.475103734439834,-10.529045643153527,-9.854771784232366,-6.7946058091286305,1.9424049591994288,False
219A0,2025-11-05,False,3334879945.0,11.01549053356282,-1.8087855297157622,-4.368421052631579,-6.098191214470284,-8.682170542635658,-9.560723514211887,-6.2015503875969,-11.369509043927648,-0.7367515063182735,False
219A0,2025-12-05,False,879097065.0,20.09222661396574,5.32089961601755,4.89583333333333,10.47723532638508,21.996708721887,12.78113000548546,5.43060888645091,2.57816785518376,-0.6825928937902711,False
219A0,2025-12-08,False,1172133080.0,10.47723532638508,4.1708043694141,6.00571973307912,10.42701092353525,2.08540218470705,-0.4468718967229394,5.90863952333664,-10.327706057596822,1.0482682829139784,False
219A0,2025-12-09,False,1982716890.0,10.42701092353525,-4.676258992805756,-3.018867924528302,-7.553956834532374,-9.847122302158274,-13.579136690647482,-9.307553956834532,-19.739208633093526,-0.3640682499866632,False
219A0,2025-12-15,False,2963850005.0,10.97814776274714,-3.3755274261603376,-2.1348859776807374,-5.438349742147211,-5.625879043600563,-12.376933895921237,-15.330520393811533,-12.189404594467886,0.7681686937996288,False
22010,2016-08-12,True,1410025250.0,15.67398119122257,0.0,4.8780487804878,4.8780487804878,7.99457994579946,5.69105691056911,7.72357723577236,15.04065040650407,1.0149432529383584,False
22010,2017-08-10,False,1754198700.0,8.10810810810811,0.88235294117647,-1.6034985422740524,-0.7352941176470589,-0.4411764705882353,-2.7941176470588234,-7.9411764705882355,-7.9411764705882355,-0.4460758562483318,False
22010,2018-12-27,False,1144646325.0,8.3710407239819,-0.9394572025052192,-0.31612223393045313,-1.2526096033402923,-1.5657620041753653,-0.6263048016701461,-0.6263048016701461,-2.4008350730688934,5.543824206456683,True
22010,2019-02-12,False,742239775.0,8.00889877641824,-1.132852729145211,-0.9375,-2.059732234809475,-1.8537590113285274,-1.132852729145211,1.33882595262616,1.64778578784758,2.033903396277589,True
22060,2020-03-17,False,1038185100.0,8.67279894875164,1.20918984280532,5.61529271206691,6.89238210399033,11.24546553808948,7.01330108827086,4.47400241837969,6.77146311970979,3.770998770840586,True
22060,2024-02-14,False,597839225.0,10.41420118343195,0.62165058949625,0.68172134639966,1.30760986066452,0.96463022508039,0.68595927116827,-0.6002143622722401,-4.222936763129689,-0.9405141093008504,False
22060,2026-01-27,False,894984265.0,8.76934414148858,-1.2872628726287263,-2.985586822237474,-4.234417344173441,-6.7073170731707314,-6.283875338753387,-3.3028455284552845,-0.948509485094851,0.1496546956719316,False
220A0,2024-08-21,True,1176620650.0,13.57702349869452,-1.1494252873563218,0.58139534883721,-0.5747126436781609,4.71264367816092,3.33333333333333,-2.0689655172413794,-10.689655172413794,-0.5245038722079592,False
22120,2018-06-04,False,1227886355.0,13.64985163204748,-0.22379709063782172,-0.18691588785046728,-0.4102946661693398,-0.11189854531891086,-2.237970906378217,-0.5967922417008579,4.55054084296904,1.033631243250884,False
22120,2019-08-02,False,830545985.0,10.74481074481074,-0.4961411245865491,0.88642659279778,0.38588754134509,3.41786108048512,1.92943770672547,1.65380374862183,6.39470782800441,-2.249828199133024,False
22120,2020-03-17,False,1374932545.0,9.90453460620525,2.11726384364821,2.5518341307815,4.72312703583062,13.62649294245385,19.05537459283388,7.43756786102063,23.9413680781759,3.770998770840586,True
22120,2020-03-19,False,1517442720.0,8.50181441161223,-0.716674629718108,5.53416746871992,4.77783086478739,-2.6755852842809364,-5.446727185857621,8.55231724796942,10.46344959388438,-1.4654089140402533,False
22120,2020-03-26,False,2020378415.0,8.94391106619505,-0.9276437847866419,6.36704119850187,5.38033395176252,9.41558441558442,4.68460111317254,6.44712430426716,2.04081632653061,-1.9376803316935876,False
22120,2021-08-19,False,1048651355.0,8.06845965770171,-0.7918552036199095,1.53933865450399,0.73529411764706,-0.16968325791855204,-0.5090497737556561,0.67873303167421,2.37556561085973,-1.420001378052605,False
22120,2023-04-28,False,634638250.0,13.70716510903427,0.05479452054795,4.60021905805038,4.65753424657534,3.83561643835616,8.76712328767123,7.50684931506849,10.3013698630137,1.2390577362226969,False
22120,2023-08-02,False,1589718767.5,11.8000480653689,0.45141874462597,-1.0271774020971538,-0.5803955288048152,7.3731728288908,7.93207222699914,7.33018056749785,17.5408426483233,-0.9866623207651994,False
22120,2023-08-04,False,2194804370.0,8.0,0.2002002002002,0.31968031968032,0.52052052052052,0.3003003003003,-0.04004004004004004,3.9039039039039,8.72872872872873,0.2339593933082011,False
22120,2024-02-15,False,2133448330.0,15.46742209631728,-0.6378802747791953,0.09876543209877,-0.5397448478900884,-4.146221786064769,-6.256133464180569,-8.145240431795878,-10.132482826300295,-0.5738168924385469,False
22120,2024-10-30,False,2156851342.5,15.30859593511095,0.25873221216041,0.38709677419355,0.64683053040103,-3.153298835705045,-3.60608020698577,-4.139715394566624,-5.514230271668823,0.4484046611616657,False
22220,2016-06-29,False,542967520.0,8.03858520900322,1.78571428571429,-0.8771929824561403,0.89285714285714,4.61309523809524,4.01785714285714,4.61309523809524,-2.6785714285714284,1.8403411350258692,False
22220,2020-03-24,False,1645302825.0,9.58230958230958,12.55605381165919,-1.3944223107569722,10.98654708520179,7.62331838565022,12.33183856502242,9.08071748878924,1.00896860986547,4.995309917817357,True
22220,2020-03-25,False,1635426050.0,10.98654708520179,-2.8282828282828283,-0.2079002079002079,-3.0303030303030303,1.21212121212121,-1.7171717171717171,-10.303030303030303,-2.6262626262626263,6.519716509041607,True
22220,2020-05-11,False,1345054825.0,10.19036954087346,-0.4065040650406504,0.40816326530612,0.0,-0.9146341463414634,-2.845528455284553,-2.1341463414634148,6.30081300813008,2.3885540412313078,True
22220,2020-05-26,False,1689288925.0,9.56022944550669,0.17452006980803,-4.529616724738676,-4.363001745200698,-5.7591623036649215,-8.37696335078534,-5.93368237347295,-7.853403141361256,1.249999257832939,False
22220,2020-11-10,True,853044925.0,19.88071570576541,0.0,2.1558872305141,2.1558872305141,0.16583747927032,-5.804311774461028,-2.3217247097844114,-5.472636815920398,-0.4518737511477437,False
22220,2021-02-02,False,539398725.0,8.82352941176471,0.79491255961844,5.20504731861199,6.04133545310016,1.90779014308426,6.99523052464229,6.35930047694754,11.12877583465819,1.623609176082431,False
22220,2022-02-04,False,816468000.0,10.33057851239669,-1.8726591760299625,4.58015267175573,2.62172284644195,5.99250936329588,6.55430711610487,9.17602996254682,16.47940074906367,0.684689480956593,False
22220,2022-07-20,False,822566950.0,8.22368421052632,-0.303951367781155,-0.6097560975609756,-0.9118541033434651,-2.2796352583586628,0.0,3.64741641337386,18.08510638297872,1.7197596577533338,False
22220,2023-01-13,False,932802300.0,10.09174311926606,-1.1904761904761905,-3.7349397590361444,-4.880952380952381,-3.8095238095238093,-2.857142857142857,0.11904761904762,-3.3333333333333335,-0.3146444988068476,False
22220,2023-07-13,False,1211545300.0,8.52329038652131,1.18721461187215,-0.7220216606498195,0.45662100456621,2.64840182648402,2.64840182648402,0.09132420091324,1.0958904109589,0.7499580806131747,False
22220,2024-08-06,False,1895014440.0,16.18517229376958,-1.1384062312762133,-0.24242424242424243,-1.378070701018574,-3.385260635110845,-0.08987417615338526,-0.8388256440982624,1.73756740563212,8.69411367780768,True
22220,2025-02-04,False,1423522692.5,8.90980735551664,-0.3015075376884422,-1.7741935483870968,-2.07035175879397,-1.6080402010050252,-1.4472361809045227,-1.1658291457286432,-2.050251256281407,0.2813457657149355,False
22220,2025-04-10,False,1453062675.0,10.22415370539799,-3.714463581655945,2.60775862068966,-1.2035692052293008,-12.886490973230961,-15.148371031334301,-14.85785432662378,-14.027806598879435,6.355123062876405,True
22220,2026-04-13,False,1013488340.0,10.45059717698154,0.17203244040305,-0.956820412168793,-0.786434013271074,-0.7372818874416318,-1.4991398377979848,-0.14745637748832638,1.8677807815188,-0.1544204803452279,False
22290,2020-07-31,False,1025318880.0,9.81996726677578,0.89418777943368,-0.4431314623338257,0.44709388971684,-0.29806259314456035,0.44709388971684,-1.3412816691505216,-0.7451564828614009,-3.1174988537048285,False
22290,2022-05-11,False,1180642785.0,8.55431993156544,-1.9700551615445232,1.52733118971061,-0.4728132387706856,0.4334121355398,-0.8668242710795903,-3.5460992907801416,-3.9401103230890464,-0.1991225334070477,False
22290,2025-09-17,False,666812187.5,8.44765342960289,0.86551264980027,-0.19801980198019803,0.66577896138482,0.43275632490013,-1.5978695073235685,-1.5645805592543276,-6.724367509986684,-0.8008135501038125,False
22370,2025-04-10,True,529436013.5,17.4246384387524,-4.06588514616412,3.95978344934261,-0.26710194390859177,2.01810357619825,2.47811247959638,-0.43033090963050896,0.65291586288767,6.355123062876405,True
22430,2024-08-06,False,1953706699.9,12.6643598615917,-3.746928746928747,4.14805360561583,0.24570024570025,-4.914004914004914,2.64127764127764,7.43243243243243,11.60933660933661,8.69411367780768,True
22430,2026-05-07,False,1286206578.75,8.54657113613101,-1.933050447901933,1.12980769230769,-0.8250825082508251,3.72465818010372,4.92692126355493,6.81282413955681,5.58698727015559,1.900509541541279,False
22440,2024-08-06,False,2221760169.95,9.10662824207493,-2.3771790808240887,3.35497835497835,0.89804543053354,-2.165874273639725,2.69413629160063,6.86740623349181,10.19545694664554,8.69411367780768,True
22440,2025-04-08,False,645460882.9,9.85422740524781,-5.679405520169851,-0.28137310073157007,-5.944798301486199,8.70488322717622,3.87473460721868,3.39702760084926,-3.9278131634819533,6.826761838010285,True
22440,2025-04-10,False,661546713.75,15.57562076749436,-7.51953125,3.32629355860612,-4.443359375,-3.662109375,-4.8828125,-6.396484375,-5.419921875,6.355123062876405,True
22470,2025-04-10,False,525177891.7,11.98501872659176,-4.013377926421405,0.34843205574913,-3.678929765886288,-3.1438127090301005,-3.0100334448160537,-4.481605351170568,-3.745819397993311,6.355123062876405,True
22640,2017-02-24,False,1977700000.0,13.38582677165354,-1.6203703703703705,3.29411764705882,1.62037037037037,0.46296296296296,1.96759259259259,6.13425925925926,8.68055555555556,-0.1365887206561468,False
22640,2019-02-06,False,544694575.0,10.09615384615385,-3.493449781659389,-4.97737556561086,-8.296943231441048,-3.930131004366812,0.43668122270742,0.87336244541485,0.43668122270742,0.0275404149878769,False
22640,2019-06-17,False,998828225.0,13.47150259067358,-1.1415525114155252,0.0,-1.1415525114155252,-0.1141552511415525,-1.7123287671232876,-3.310502283105023,-0.5707762557077626,-0.6199370089141496,False
22640,2023-08-09,False,847573250.0,10.78333665537174,0.39582583663188,1.97132616487455,2.37495501979129,1.47535084562792,1.38539042821159,3.74235336451961,6.27923713566031,-0.0122354586141539,False
22640,2024-05-14,False,731354925.0,9.17751667195935,1.62885398487493,-3.692043503148254,-2.123327515997673,-1.6579406631762652,-2.094240837696335,-5.148342059336824,-7.9115764979639325,0.0664187678850127,False
22640,2026-05-14,False,2150071665.0,9.52157598499062,-2.78372591006424,-0.3964757709251101,-3.1691648822269807,-2.526766595289079,1.71306209850107,0.29978586723769,2.1627408993576,-0.5485814605849021,False
22670,2020-03-17,False,4473021925.0,8.71212121212121,1.74216027874564,1.71232876712329,3.48432055749129,10.801393728223,2.09059233449477,8.01393728222997,11.67247386759582,3.770998770840586,True
22670,2025-11-13,False,4581930285.0,9.50463149416029,-2.1699154100772344,0.56390977443609,-1.6182420007355645,-5.038617138653917,-4.358219933799191,-4.946671570430305,-10.114012504597278,0.213089177198668,False
22670,2026-05-01,False,4343310972.5,12.97346752058554,-1.004211208292841,-3.092277486910995,-4.065435698088759,-5.264010366051182,-5.863297700032394,-9.280855199222547,-10.187884677680596,-0.0696449557512278,False
22690,2016-05-12,False,4108462000.0,10.93573844419391,0.60975609756098,-0.9090909090909091,-0.3048780487804878,-0.4065040650406504,1.21951219512195,-0.508130081300813,-0.6097560975609756,0.0640416489472612,False
