code,date,close_jump,overnight,next_intraday,period
13060,2025-03-10,-0.0007043493572812531,-0.015330396475770947,0.004652827487473088,IS
13060,2025-03-11,0.0007130124777183777,-0.0019593872461702855,0.010530073175084809,IS
13060,2025-03-12,-0.0003531073446327859,0.006358177322500991,-0.0038610038610038533,IS
13060,2025-03-13,0.001941747572815622,-0.005990133897110672,0.012406947890818865,IS
13060,2025-03-14,-0.00017503938386131956,0.008228291316526581,0.0020836950859524084,IS
13060,2025-03-17,-0.00034644032565389615,0.01299601455553634,0.0005131713992474474,IS
13060,2025-03-18,0.00017099863201086585,0.0005129081894341692,0.0032467532467532756,IS
13060,2025-03-19,-0.0006808510638297571,-0.004258218361437582,0.0070133424563805224,IS
13060,2025-03-21,-0.001187648456057011,0.0011890606420927874,-0.004580929759076979,IS
13060,2025-03-24,-0.0005110732538330387,0.006476904721322674,-0.004572396274343804,IS
13060,2025-03-25,-0.0010197144799456437,0.007825791085403155,-0.002025658338960179,IS
13060,2025-03-26,0.0011854360711260892,-0.008626522327469521,0.007166012625831719,IS
13060,2025-03-27,0.0008477449983044227,-0.002710486193460926,-0.04059792763716663,IS
13060,2025-03-31,0.00017708517797054846,0.011508498583569393,-0.012077717486434492,IS
13060,2025-04-01,-0.00106194690265482,0.003189227498228142,-0.08901448251501232,IS
13060,2025-04-08,0.00019391118867551072,-0.019387359441644048,0.034796362198497466,IS
13060,2025-04-11,-0.0011450381679389832,0.010890332441727102,-0.0020790020790020236,IS
13060,2025-04-14,-0.001701644923425949,0.012499999999999956,-0.002057613168724326,IS
13060,2025-04-15,-0.000936329588014928,0.0011246485473288548,-0.008612619359670504,IS
13060,2025-04-16,-0.0005662514156284937,0.002266288951841444,0.012059543998492517,IS
13060,2025-04-17,0.0005588673621459428,0.005213181902811392,0.005556584552695032,IS
13060,2025-04-18,0.0,-0.005894271504881199,-0.005743931813970704,IS
13060,2025-04-21,-0.0005587632706276491,-0.002981736861721984,0.024112149532710347,IS
13060,2025-04-23,-0.0010938924339106704,0.010220843219565623,-0.007046070460704601,IS
13060,2025-04-24,0.0007283321194464509,0.01055312954876264,0.004681310767014724,IS
13060,2025-04-25,0.001615508885298933,0.008243727598566286,0.0003554923569142332,IS
13060,2025-04-28,-0.0010649627263046302,0.005685856432125158,0.0015901060070671047,IS
13060,2025-04-30,0.001413177883766048,-0.000176397953783769,0.003881439661256092,IS
13060,2025-05-01,0.0019369607325232518,0.002284710017574687,0.0,IS
13060,2025-05-02,0.0,0.0061371208136069555,-0.0017427675148135036,IS
13060,2025-05-07,-0.0012205754141237923,0.0006983240223463749,-0.00034891835310535413,IS
13060,2025-05-08,-0.0005232862375719183,0.011518324607329822,0.0012077294685990392,IS
13060,2025-05-09,0.000517241379310418,0.004652765810787551,-0.0003430531732419029,IS
13060,2025-05-12,0.0001716148961730113,0.01715854495538771,-0.0064102564102563875,IS
13060,2025-05-13,0.00033967391304345895,-0.0015280135823430019,-0.002890664852916225,IS
13060,2025-05-14,-0.00034094783498128667,-0.007503410641200525,-0.001546391752577314,IS
13060,2025-05-15,-0.00017205781142459742,0.0030975735673721694,-0.0015440041173443442,IS
13060,2025-05-16,0.00034376074252318034,-0.0013745704467353903,0.0008602890571232091,IS
13060,2025-05-19,0.00034393809114363627,0.005501117414474788,-0.007009745255599276,IS
13060,2025-05-20,0.0,0.004648760330578483,-0.005484147386460969,IS
13060,2025-05-21,0.0006897740989826318,-0.007237635705669487,0.0006943239021002245,IS
13060,2025-05-22,-0.0008665511265164572,0.005030355594102254,0.003106662064204402,IS
13060,2025-05-23,0.0010334137099552443,0.00240880935994503,0.003089598352214118,IS
13060,2025-05-26,0.0,0.0,0.007700205338809107,IS
13060,2025-05-27,0.0,0.008150789607743292,-0.007916456122620819,IS
13060,2025-05-28,0.00033967391304345895,0.006451612903225712,0.006916329284750278,IS
13060,2025-05-29,-0.0006696802276913161,-0.012899983246774993,0.008995247793618377,IS
13060,2025-05-30,-0.003185781354795414,-0.006728343145500415,-0.0015241320914479717,IS
13060,2025-06-02,0.0,0.002035278154681075,-0.003723764387271511,IS
13060,2025-06-03,-0.00033967391304345895,0.004926945293917795,-0.0005071851225697532,IS
13060,2025-06-04,-0.0001691188905801333,-0.005412719891745632,-0.005102040816326481,IS
13060,2025-06-05,-0.0001709109553922339,0.003076923076922977,0.0027266530334015826,IS
13060,2025-06-06,0.0008504847763224355,0.006968048946295102,-0.0018565400843881807,IS
13060,2025-06-09,0.0,0.002536354413256614,-0.0033732501264969184,IS
13060,2025-06-10,-0.0003383522246658277,0.004907767811812569,-0.002694509936005396,IS
13060,2025-06-11,-0.0003376097231599928,-0.0006754474839580915,-0.0015207840486650692,IS
13060,2025-06-12,0.00033858134416786534,-0.004400067693349108,-0.005779364269930309,IS
13060,2025-06-13,-0.0003418219107844678,0.00735168404855524,0.0013577732518670338,IS
13060,2025-06-16,0.0005087332541970913,0.0005084745762711229,0.0010164323225478888,IS
13060,2025-06-17,-0.0010143702451395065,-0.002200033846674554,0.012042062415196675,IS
13060,2025-06-18,-0.00016756032171583168,-0.0015082956259426794,-0.0052030882846593185,IS
13060,2025-06-19,-0.0001686909581646301,-0.0011810359372363965,-0.00540540540540535,IS
13060,2025-06-20,-0.0022030164378918915,-0.003226902173913082,-0.0010223206679161878,IS
13060,2025-06-23,0.00017059024223819996,0.010745352208766823,-0.003881201484981389,IS
13060,2025-06-24,0.0013570822731128196,0.0037269185160087037,-0.0030379746835442756,IS
13060,2025-06-25,0.000847170450694712,0.001015744032503818,0.0074412311855234226,IS
13060,2025-06-26,0.001513113651647524,0.0072183985227463054,0.006999999999999895,IS
13060,2025-06-27,0.0013258203513424327,0.00860642171466397,-0.0055792582868394724,IS
13060,2025-06-30,-0.0006596306068601399,-0.000990099009900991,-0.00594648166501488,IS
13060,2025-07-01,-0.0006642311524410749,-0.005317381189763992,0.0023387905111926788,IS
13060,2025-07-02,-0.001996007984031989,0.0,0.0013333333333334085,IS
13060,2025-07-03,0.0006662225183211579,0.006324900133155786,-0.004961958319550153,IS
13060,2025-07-04,0.0006653359946773296,-0.0006648936170212671,-0.006986027944111739,IS
13060,2025-07-07,0.0008382229673093988,-0.0005025125628140836,0.004022121669180478,IS
13060,2025-07-08,-0.0005005005005005447,-0.017860123518611215,-0.00152957171991841,IS
13060,2025-07-09,0.0008517887563883608,-0.0015319148936170368,-0.006137061029662494,IS
13060,2025-07-10,-0.0008568980291345785,0.006689536878216051,-0.0006815471119441252,IS
13060,2025-07-11,-0.00017047391749058782,-0.0023870417732310134,0.0025636643308835083,IS
13060,2025-07-14,0.0003410641200545239,0.0025571087623592614,-0.00221050841693593,IS
13060,2025-07-15,0.0006821282401090478,0.0006816632583503957,-0.002895095367847378,IS
13060,2025-07-16,-0.00017076502732238374,-0.002561912894961549,0.010273972602739656,IS
13060,2025-07-17,0.0,0.0028813559322034,-0.004901132330572877,IS
13060,2025-07-18,0.0003397893306149591,0.0005095108695651884,-0.0006790018672551135,IS
13060,2025-07-22,-0.0003396162336559705,0.015627654153218984,0.016892456932597444,IS
13060,2025-07-23,-0.0003288391976323801,0.010855263157894646,0.006508298080052155,IS
13060,2025-07-24,-0.0006462035541195954,-0.00355641771742643,-0.0064892926670993,IS
13060,2025-07-25,0.0006535947712418277,0.0016329196603526164,-0.007825236387349221,IS
13060,2025-07-28,-0.000984898227183173,-0.005586592178770999,-0.0023132848645075477,IS
13060,2025-07-29,-0.00033112582781458233,0.00033123550844660343,0.004304635761589459,IS
13060,2025-07-30,0.00032981530343012544,0.0029673590504450953,0.00460223537146609,IS
13060,2025-07-31,-0.0003271180896303738,-0.0013089005235602524,0.003931847968545288,IS
13060,2025-08-01,-0.00032626427406201586,-0.021703655352480422,0.010175145954962383,IS
13060,2025-08-04,0.00033036009250086984,0.0056142668428005305,0.0019704433497536034,IS
13060,2025-08-05,0.0,0.00032776138970835866,0.01081258191349943,IS
13060,2025-08-06,0.0009733939000649006,-0.0032414910858995505,0.009430894308943172,OOS
13060,2025-08-07,0.00032226877215602023,0.0038659793814432852,0.007702182284980763,OOS
13060,2025-08-08,0.0009563277016257921,0.0066878980891720285,0.007276178424549196,OOS
13060,2025-08-12,0.0006285355122563896,0.006595477386934778,0.0018720748829952338,OOS
13060,2025-08-13,0.00031152647975085657,-0.004982871379632492,-0.005633802816901401,OOS
13060,2025-08-14,0.0006299212598426251,0.005036197670758469,0.011274663326025669,OOS
13060,2025-08-15,0.0003097893432466581,0.0003096934035304866,0.003095975232198178,OOS
13060,2025-08-18,0.0,0.002777777777777768,-0.003693444136657398,OOS
13060,2025-08-19,0.0003090234857849872,-0.0033982082174853767,-0.0018598884066955979,OOS
13060,2025-08-20,0.0006215040397763438,-0.0006211180124223725,-0.004661280298321913,OOS
13060,2025-08-21,0.0,0.0015610365282547889,0.0037406483790523026,OOS
13060,2025-08-22,0.0006215040397763438,0.009006211180124124,-0.00800246229609114,OOS
13060,2025-08-25,0.0003103662321539691,-0.002171889543903238,-0.007773631840796047,OOS
13060,2025-08-26,-0.0009392611145898622,0.0009401441554370837,-0.0018785222291797243,OOS
13060,2025-08-27,-0.0006269592476488839,-0.0025094102885822034,0.009433962264151052,OOS
13060,2025-08-28,0.0006234413965087171,-0.002803738317757043,-0.0015620118712902364,OOS
13060,2025-08-29,-0.0018738288569644101,-0.005944931163954892,0.0012590494176896172,OOS
13060,2025-09-01,0.0006291286568103072,0.002829298962590432,0.004388714733542409,OOS
13060,2025-09-02,0.0009372071227742307,-0.0034332084893882175,-0.007829627309740017,OOS
13060,2025-09-03,0.0009478672985780978,0.0022095959595960224,0.0075590551181101695,OOS
13060,2025-09-04,-0.00031250000000004885,0.008127539856205068,0.0015503875968991832,OOS
13060,2025-09-05,0.001239925604463732,0.00588235294117645,0.004001231148045514,OOS
13060,2025-09-08,0.0012277470841006721,0.0042918454935623185,-0.00946275946275943,OOS
13060,2025-09-09,-0.000615953187557694,-0.00030816640986131016,0.005240443896424196,OOS
13060,2025-09-10,-0.0003065603923972926,-0.0009199632014719183,0.0036832412523020164,OOS
13060,2025-09-11,0.0003059039461608126,0.007339449541284404,-0.0030358227079538835,OOS
13060,2025-09-12,0.0009143553794574988,0.0021315468940317217,0.0009115770282588365,OOS
13060,2025-09-16,0.0006075334143378353,-0.004857316332726125,-0.003050640634533197,OOS
13060,2025-09-17,-0.0009171507184346783,0.003059975520195879,0.0024405125076265577,OOS
13060,2025-09-18,0.0012187690432663434,0.004564820450395635,-0.010602847621932754,OOS
13060,2025-09-19,-0.0009177118384827709,0.0027556644213104775,0.0033587786259541286,OOS
13060,2025-09-22,-0.00030422878004254805,-0.000608642726719455,0.0027405602923264993,OOS
13060,2025-09-24,-0.0012132241431604962,0.003036744609778319,0.0027247956403269047,OOS
13060,2025-09-25,0.0,-0.0012077294685990392,-0.0006045949214026347,OOS
13060,2025-09-26,-0.002414001207000638,0.0015124016938898865,-0.007852612503775336,OOS
13060,2025-09-29,0.0015243902439023849,0.0003044140030441511,-0.0009129640900791269,OOS
13060,2025-09-30,-0.0018242626938279605,-0.0045689917758148235,-0.007037943696450388,OOS
13060,2025-10-01,0.0009253547193091016,0.0003081664098614212,-0.0030807147258163914,OOS
13060,2025-10-02,-0.001542733724159251,0.002163164400494466,0.04378661732963307,OOS
13060,2025-10-06,0.0002955082742317483,0.0038404726735599137,-0.004414361389052379,OOS
13060,2025-10-07,0.0005915409642118785,0.0038427431274017376,-0.0005889281507656108,OOS
13060,2025-10-08,0.0011799410029498247,0.004419563936358228,0.001760046934584869,OOS
13060,2025-10-09,0.0008792497069167737,-0.0032210834553441092,-0.015863689776733247,OOS
13060,2025-10-10,-0.0011926058437686793,-0.016119402985074638,-0.0027305825242718296,OOS
13060,2025-10-14,0.0024397682220189676,0.006693033160936945,0.00997280145058932,OOS
13060,2025-10-15,0.0008984725965857088,0.006283662477558405,-0.0023788284269996574,OOS
13060,2025-10-16,-0.0008933889219773228,-0.0071535022354694,-0.002101471029720803,OOS
13060,2025-10-17,0.0003009328919651999,0.01534296028880866,0.007407407407407307,OOS
13060,2025-10-20,0.0,0.006470588235294228,-0.004091174751607252,OOS
13060,2025-10-21,0.00029351335485761076,-0.0017605633802817433,0.00558495002939452,OOS
13060,2025-10-22,-0.0014594279042615677,-0.0061385559777842325,0.0020588235294116686,OOS
13060,2025-10-23,-0.0002934272300469942,0.005870267097152881,-0.0005836008170411189,OOS
13060,2025-10-24,-0.0011665208515602155,0.013430656934306562,0.004033419763756818,OOS
13060,2025-10-27,-0.0002868617326449163,-0.0022955523672884004,-0.008052919183203944,OOS
13060,2025-10-28,0.0002900232018561155,0.0031893302406493795,-0.0063583815028901425,OOS
13060,2025-10-29,0.0008733624454149158,0.0017452006980802626,0.004065040650406582,OOS
13060,2025-10-30,-0.0008668015024558828,0.008964719491035389,0.0008598452278589797,OOS
13060,2025-10-31,-0.0002862868594331047,-0.002290950744558984,-0.0031572904707233285,OOS
13060,2025-11-04,0.0002880184331797153,-0.009789807083213309,-0.003780168653678362,OOS
13060,2025-11-05,0.00029197080291964994,0.009632224168126147,0.003758311650766011,OOS
13060,2025-11-06,-0.00028793550244743393,-0.006624423963133674,0.0017396346767177828,OOS
13060,2025-11-07,0.0,0.007525325615050704,-0.0005745475438092562,OOS
13060,2025-11-10,-0.0002873563218390718,0.006036217303822866,-0.005428571428571449,OOS
13060,2025-11-11,-0.0005742176284811995,0.0040218328066647935,0.007725321888411907,OOS
13060,2025-11-12,0.00028401022436796985,0.0031232254400908044,0.004528729125389264,OOS
13060,2025-11-13,0.0014108352144468483,-0.016624401239785813,0.009169054441260815,OOS
13060,2025-11-14,0.0019914651493599944,-0.0031232254400908044,-0.0011392765593848386,OOS
13060,2025-11-17,0.0,-0.006273167949814695,-0.02123385939741751,OOS
13060,2025-11-18,-0.0002930832356389246,0.0029316915860451154,0.011107863197895362,OOS
13060,2025-11-20,-0.0005778676683039219,-0.012720439433362207,0.012298682284040963,OOS
13060,2025-11-21,-0.0023088023088022602,0.00954584900202482,-0.011174785100286577,OOS
13060,2025-11-25,-0.0002896871378911259,0.008113590263691739,0.011784995688416178,OOS
13060,2025-11-26,0.000852999715666769,0.004829545454545503,-0.0016963528413910245,OOS
13060,2025-11-27,-0.0005660911406736302,-0.0011328235627301453,0.004252906152537594,OOS
13060,2025-11-28,0.0002824060999717659,0.0,-0.011575381140598529,OOS
13060,2025-12-01,0.0,0.0022850614110254686,-0.002279851809632416,OOS
13060,2025-12-02,-0.0002855511136493627,0.00142816338189089,-0.0028522532800913103,OOS
13060,2025-12-03,-0.0011428571428571122,0.0014302059496567043,0.01856612396458157,OOS
13060,2025-12-04,0.0005611672278338364,-0.010656197420078506,-0.00170068027210879,OOS
13060,2025-12-05,0.00028401022436796985,0.003975014196479165,0.0039592760180995334,OOS
13060,2025-12-08,0.00028176951253877647,0.0011267605633802358,-0.0016882386043893804,OOS
13060,2025-12-09,-0.00028176951253877647,0.00366403607666288,-0.002527379949452402,OOS
13060,2025-12-10,-0.0005627462014631268,0.006193693693693714,-0.013710128707330682,OOS
13060,2025-12-11,0.0005676979846720442,0.0099290780141843,0.009269662921348232,OOS
13060,2025-12-12,-0.00027824151363387006,-0.004731422209852454,0.008389261744966348,OOS
13060,2025-12-15,0.0005549389567147678,-0.002218524681087075,-0.016675931072818284,OOS
13060,2025-12-16,-0.001974612129760245,-0.0022611644997173608,0.001983002832861125,OOS
13060,2025-12-17,0.0005657708628006297,-0.007068136839129213,0.0025626423690205957,OOS
13060,2025-12-18,0.00028409090909087276,0.004544163589889294,0.004523607577042732,OOS
13060,2025-12-19,-0.0011245431543435158,0.011539544047284078,-0.006121313299944364,OOS
13060,2025-12-22,0.0005602240896358524,0.0013997760358341882,0.0030752026838132274,OOS
13060,2025-12-23,0.00027878449958174123,0.0005574136008918984,-0.004735376044568196,OOS
13060,2025-12-24,0.00027995520716683764,0.003918275958578299,-0.00027878449958185225,OOS
13060,2025-12-25,0.0008372871895059308,0.001115448968209698,-0.0005571030640668662,OOS
13060,2025-12-26,0.0013954786491767734,0.001393534002229746,0.0016699137211244608,OOS
13060,2025-12-29,0.0013912075681692393,-0.0019449847179772162,-0.003619153674833009,OOS
13060,2025-12-30,0.0,0.012014529198099977,0.007730535615682044,OOS
13060,2026-01-05,-0.0005476451259583959,0.009589041095890316,0.007869742198100438,OOS
13060,2026-01-06,0.0,-0.008077544426494332,0.0,OOS
13060,2026-01-07,0.0,-0.0021715526601520097,-0.0057127312295973676,OOS
13060,2026-01-08,-0.0008201202843083344,0.004924760601915157,0.02777021508303834,OOS
13060,2026-01-13,0.0007953340402968578,0.005298013245033095,0.00764163372859028,OOS
13060,2026-01-14,0.0005232862375719183,-0.0023535564853556235,0.01022280471821757,OOS
13060,2026-01-15,-0.00025940337224383825,-0.004411001556824057,0.0028668230388324556,OOS
13060,2026-01-16,0.0007802340702209865,-0.007276507276507305,0.005235602094240788,OOS
13060,2026-01-19,0.0002604845011722201,-0.004687499999999956,-0.004709576138147598,OOS
13060,2026-01-20,0.0002629503023927615,-0.01393270241850686,0.004798720341242291,OOS
13060,2026-01-21,-0.0002652519893898697,0.012735473600424596,-0.0041917736442231845,OOS
13060,2026-01-22,0.0007898894154818592,0.0036832412523020164,-0.022542595019659273,OOS
13060,2026-01-26,-0.0005360493165371683,-0.0002681684097612935,0.0032188841201716833,OOS
13060,2026-01-27,0.0,-0.008021390374331583,-0.0005390835579515141,OOS
13060,2026-01-28,-0.0010775862068965747,0.0016181229773462036,0.0013462574044156295,OOS
13060,2026-01-29,-0.0010744023636851674,0.0048400107555794936,0.0018731602890018628,OOS
13060,2026-01-30,-0.0016000000000000458,0.011485042735042805,-0.019540533403749616,OOS
13060,2026-02-02,0.0,0.017506059789927253,0.01402858655373218,OOS
13060,2026-02-03,0.0007836990595611049,-0.003393369877316643,0.005238344683080154,OOS
13060,2026-02-04,0.001304461257500611,0.004429390307451708,-0.004928664072632927,OOS
13060,2026-02-05,-0.0007814535035165493,-0.0057351407716371705,0.04168851599370749,OOS
13060,2026-02-09,0.0002517623363544885,0.008557764913163846,0.009982530571499781,OOS
13060,2026-02-10,-0.0007407407407407085,0.0009883864591055946,0.006418168353492959,OOS
13060,2026-02-12,0.0014738393515105752,-0.010056414029923966,-0.00594648166501488,OOS
13060,2026-02-13,-0.0007471980074720275,0.0032402791625125715,-0.010931677018633512,OOS
13060,2026-02-16,-0.0010037641154329036,-0.0010047726701833959,-0.006286145335680171,OOS
13060,2026-02-17,0.0005063291139240089,0.005819838056680071,0.005534591194968463,OOS
13060,2026-02-18,-0.0002501250625313034,0.00475356517388037,0.007470119521912455,OOS
13060,2026-02-19,0.0007420232500618962,-0.007909045971329687,-0.0032386646736422,OOS
13060,2026-02-20,-0.0004996252810391955,-0.00024993751562107924,0.00275000000000003,OOS
13060,2026-02-24,0.0012481278082876468,0.005983545250560995,0.0024783147459728205,OOS
13060,2026-02-25,0.0007422068283027272,0.010135970333745359,-0.0019579050416055344,OOS
13060,2026-02-26,0.0004906771344455052,-0.0004904364884746881,0.004416094210009769,OOS
13060,2026-03-02,0.00171274773672625,-0.009770395701025891,-0.04168722249629997,OOS
13060,2026-03-05,-0.0010285420416559221,-0.011068211068211098,-0.022904737116085427,OOS
13060,2026-03-09,-0.0031864046733934837,0.018646776771443774,0.006014644351464371,OOS
13060,2026-03-10,0.003390714658320304,0.01325708344164278,-0.0038481272447409287,OOS
13060,2026-03-11,-0.0007720020586721166,-0.0126191089363894,-0.0013041210224308264,OOS
13060,2026-03-12,0.0013075313807531241,-0.013058239749281775,0.007938608097380229,OOS
13060,2026-03-13,-0.0013109596224436526,-0.0018377526909950648,-0.0031562335612835835,OOS
13060,2026-03-16,-0.0002637826431021173,0.01266490765171513,-0.007556018759770744,OOS
13060,2026-03-17,0.0018411362440819978,0.0081386190601207,-0.0010416666666667185,OOS
13060,2026-03-25,0.0010438413361169019,0.0018248175182482562,-0.0044236273744470145,OOS
13060,2026-03-26,0.005254860746190193,-0.007056978567694716,-0.9009212950776521,OOS
13060,2026-03-30,0.00400106695118696,-0.013549415515409002,0.04820899542149193,OOS
13060,2026-04-01,0.0015440041173442332,0.009249743062692772,-0.024949083503055025,OOS
13060,2026-04-02,0.001045478306325176,0.00992167101827679,-0.0005170630816959676,OOS
13060,2026-04-03,-0.0015495867768594573,0.0015519917227106994,-0.0010330578512396382,OOS
13060,2026-04-06,-0.0012909888974954598,0.003877973112719646,0.031161473087818692,OOS
13060,2026-04-08,0.0,0.0007492507492508071,-0.009982530571499892,OOS
13060,2026-04-09,0.0005044136191676429,0.005545752457776665,-0.006016545500125314,OOS
13060,2026-04-10,0.0,-0.0050441361916772065,0.0007604562737641984,OOS
13060,2026-04-13,-0.0007593014426727773,0.01317122593718345,-0.0045000000000000595,OOS
