date,year,month,dow,sym,name,sector,direction,open_price,entry_price,exit_price,signal_ret,gross_ret,net_ret,pnl_gross,pnl_net,mae_ret,win
2025-08-08,2025,8,4,6146.T,ディスコ,半導体,LONG,40200.0,40990.0,40540.0,1.965,-1.098,-1.138,-109783.0,-113783.0,-1.098,False
2025-08-12,2025,8,1,6146.T,ディスコ,半導体,LONG,41260.0,41750.0,42130.0,1.188,0.91,0.87,91018.0,87018.0,-0.575,True
2025-08-13,2025,8,2,6146.T,ディスコ,半導体,SHORT,42700.0,42180.0,42620.0,-1.218,-1.032,-1.072,-103238.0,-107238.0,-1.032,False
2025-08-15,2025,8,4,6146.T,ディスコ,半導体,LONG,41800.0,41970.0,42220.0,0.407,0.596,0.556,59566.0,55566.0,-0.357,True
2025-08-18,2025,8,0,6146.T,ディスコ,半導体,SHORT,42050.0,41680.0,41270.0,-0.88,0.993,0.953,99346.0,95346.0,-0.239,True
2025-08-19,2025,8,1,6146.T,ディスコ,半導体,LONG,41600.0,41830.0,41870.0,0.553,0.096,0.056,9563.0,5563.0,-0.98,True
2025-08-20,2025,8,2,6146.T,ディスコ,半導体,SHORT,40500.0,40240.0,39630.0,-0.642,1.539,1.499,153924.0,149924.0,-0.05,True
2025-08-21,2025,8,3,6146.T,ディスコ,半導体,LONG,39010.0,39260.0,38870.0,0.641,-0.993,-1.033,-99338.0,-103338.0,-1.146,False
2025-08-28,2025,8,3,6146.T,ディスコ,半導体,LONG,40270.0,40790.0,40870.0,1.291,0.196,0.156,19613.0,15613.0,-0.466,True
2025-08-29,2025,8,4,6146.T,ディスコ,半導体,SHORT,41590.0,41420.0,40720.0,-0.409,1.719,1.679,171906.0,167906.0,-0.169,True
2025-09-01,2025,9,0,6146.T,ディスコ,半導体,SHORT,39700.0,38550.0,37850.0,-2.897,1.849,1.809,184941.0,180941.0,-0.155,True
2025-09-03,2025,9,2,6146.T,ディスコ,半導体,LONG,37260.0,37750.0,37910.0,1.315,0.424,0.384,42384.0,38384.0,-0.371,True
2025-09-04,2025,9,3,6146.T,ディスコ,半導体,LONG,37560.0,37770.0,37990.0,0.559,0.582,0.542,58247.0,54247.0,-0.106,True
2025-09-05,2025,9,4,6146.T,ディスコ,半導体,SHORT,38460.0,38280.0,38350.0,-0.468,-0.183,-0.223,-18253.0,-22253.0,-0.364,False
2025-09-08,2025,9,0,6146.T,ディスコ,半導体,SHORT,38500.0,38310.0,37980.0,-0.494,0.869,0.829,86888.0,82888.0,-0.312,True
2025-09-09,2025,9,1,6146.T,ディスコ,半導体,LONG,38110.0,38500.0,37860.0,1.023,-1.662,-1.702,-166234.0,-170234.0,-2.026,False
2025-09-10,2025,9,2,6146.T,ディスコ,半導体,LONG,38020.0,38280.0,38340.0,0.684,0.157,0.117,15674.0,11674.0,-0.34,True
2025-09-11,2025,9,3,6146.T,ディスコ,半導体,LONG,39620.0,39860.0,40490.0,0.606,1.581,1.541,158053.0,154053.0,-0.151,True
2025-09-12,2025,9,4,6146.T,ディスコ,半導体,SHORT,41910.0,41780.0,41240.0,-0.31,1.309,1.269,130941.0,126941.0,-0.191,True
2025-09-16,2025,9,1,6146.T,ディスコ,半導体,LONG,42520.0,43130.0,43930.0,1.435,1.855,1.815,185486.0,181486.0,-0.719,True
2025-09-17,2025,9,2,6146.T,ディスコ,半導体,LONG,44450.0,45830.0,45590.0,3.105,-0.524,-0.564,-52367.0,-56367.0,-0.807,False
2025-09-18,2025,9,3,6146.T,ディスコ,半導体,LONG,45450.0,46710.0,47100.0,2.772,0.835,0.795,83494.0,79494.0,-0.15,True
2025-09-19,2025,9,4,6146.T,ディスコ,半導体,SHORT,49590.0,47580.0,48150.0,-4.053,-1.184,-1.224,-118380.0,-122380.0,-1.735,False
2025-09-22,2025,9,0,6146.T,ディスコ,半導体,SHORT,48050.0,47630.0,48370.0,-0.874,-1.53,-1.57,-152987.0,-156987.0,-1.632,False
2025-09-24,2025,9,2,6146.T,ディスコ,半導体,LONG,48000.0,48760.0,48400.0,1.583,-0.738,-0.778,-73831.0,-77831.0,-1.62,False
2025-09-26,2025,9,4,6146.T,ディスコ,半導体,SHORT,49170.0,47770.0,47350.0,-2.847,0.887,0.847,88701.0,84701.0,-0.583,True
2025-09-29,2025,9,0,6146.T,ディスコ,半導体,SHORT,46930.0,46650.0,46620.0,-0.597,0.064,0.024,6435.0,2435.0,-0.448,True
2025-09-30,2025,9,1,6146.T,ディスコ,半導体,SHORT,47380.0,47120.0,46720.0,-0.549,0.856,0.816,85616.0,81616.0,-0.191,True
2025-10-01,2025,10,2,6146.T,ディスコ,半導体,SHORT,46810.0,46210.0,46160.0,-1.282,0.108,0.068,10832.0,6832.0,-0.901,True
2025-10-02,2025,10,3,6146.T,ディスコ,半導体,LONG,47790.0,48890.0,49430.0,2.302,1.105,1.065,110452.0,106452.0,-0.225,True
2025-10-03,2025,10,4,6146.T,ディスコ,半導体,SHORT,51500.0,51300.0,51020.0,-0.388,0.549,0.509,54880.0,50880.0,-0.908,True
2025-10-06,2025,10,0,6146.T,ディスコ,半導体,LONG,53000.0,53760.0,53550.0,1.434,-0.391,-0.431,-39062.0,-43062.0,-1.302,False
2025-10-10,2025,10,4,6146.T,ディスコ,半導体,LONG,53280.0,54030.0,53050.0,1.408,-1.814,-1.854,-181381.0,-185381.0,-1.814,False
2025-10-15,2025,10,2,6146.T,ディスコ,半導体,LONG,51390.0,51680.0,51630.0,0.564,-0.097,-0.137,-9675.0,-13675.0,-0.929,False
2025-10-17,2025,10,4,6146.T,ディスコ,半導体,SHORT,52360.0,51870.0,52300.0,-0.936,-0.822,-0.862,-82218.0,-86218.0,-2.298,False
2025-10-20,2025,10,0,6146.T,ディスコ,半導体,SHORT,52710.0,52400.0,53340.0,-0.588,-1.762,-1.802,-176228.0,-180228.0,-1.818,False
2025-10-21,2025,10,1,6146.T,ディスコ,半導体,SHORT,54160.0,53700.0,53560.0,-0.849,0.261,0.221,26139.0,22139.0,-0.093,True
2025-10-22,2025,10,2,6146.T,ディスコ,半導体,LONG,52100.0,52310.0,52360.0,0.403,0.096,0.056,9558.0,5558.0,-0.822,True
2025-10-23,2025,10,3,6146.T,ディスコ,半導体,SHORT,50880.0,50500.0,50520.0,-0.747,-0.04,-0.08,-3959.0,-7959.0,-0.394,False
2025-10-24,2025,10,4,6146.T,ディスコ,半導体,LONG,52300.0,52920.0,53060.0,1.185,0.265,0.225,26455.0,22455.0,-0.094,True
2025-10-28,2025,10,1,6146.T,ディスコ,半導体,LONG,54070.0,54710.0,54470.0,1.184,-0.439,-0.479,-43868.0,-47868.0,-1.115,False
2025-10-30,2025,10,3,6146.T,ディスコ,半導体,SHORT,53850.0,53470.0,53070.0,-0.706,0.754,0.714,75372.0,71372.0,-1.51,True
2025-10-31,2025,10,4,6146.T,ディスコ,半導体,LONG,51000.0,51970.0,51740.0,1.902,-0.443,-0.483,-44256.0,-48256.0,-2.925,False
2025-11-05,2025,11,2,6146.T,ディスコ,半導体,SHORT,48860.0,47750.0,46150.0,-2.272,3.467,3.427,346696.0,342696.0,-0.396,True
2025-11-06,2025,11,3,6146.T,ディスコ,半導体,LONG,48990.0,49420.0,49730.0,0.878,0.627,0.587,62728.0,58728.0,-0.587,True
2025-11-07,2025,11,4,6146.T,ディスコ,半導体,SHORT,48800.0,47910.0,48230.0,-1.824,-0.663,-0.703,-66349.0,-70349.0,-1.763,False
2025-11-10,2025,11,0,6146.T,ディスコ,半導体,SHORT,49490.0,49300.0,50060.0,-0.384,-1.518,-1.558,-151818.0,-155818.0,-1.636,False
2025-11-11,2025,11,1,6146.T,ディスコ,半導体,SHORT,50550.0,49770.0,49110.0,-1.543,1.344,1.304,134392.0,130392.0,-0.181,True
2025-11-12,2025,11,2,6146.T,ディスコ,半導体,SHORT,47580.0,46650.0,47280.0,-1.955,-1.332,-1.372,-133249.0,-137249.0,-1.748,False
2025-11-14,2025,11,4,6146.T,ディスコ,半導体,LONG,45920.0,47140.0,47180.0,2.657,0.085,0.045,8485.0,4485.0,-0.276,True
2025-11-17,2025,11,0,6146.T,ディスコ,半導体,LONG,47010.0,47910.0,47810.0,1.914,-0.209,-0.249,-20872.0,-24872.0,-0.814,False
2025-11-18,2025,11,1,6146.T,ディスコ,半導体,SHORT,47250.0,46900.0,46780.0,-0.741,0.257,0.217,25652.0,21652.0,-0.085,True
2025-11-19,2025,11,2,6146.T,ディスコ,半導体,SHORT,45500.0,44540.0,44920.0,-2.11,-0.846,-0.886,-84595.0,-88595.0,-2.474,False
2025-11-20,2025,11,3,6146.T,ディスコ,半導体,LONG,47730.0,48190.0,47350.0,0.964,-1.743,-1.783,-174310.0,-178310.0,-2.054,False
2025-11-21,2025,11,4,6146.T,ディスコ,半導体,SHORT,44430.0,43950.0,43810.0,-1.08,0.32,0.28,31956.0,27956.0,-1.125,True
2025-11-25,2025,11,1,6146.T,ディスコ,半導体,SHORT,44630.0,43440.0,43310.0,-2.666,0.3,0.26,30016.0,26016.0,-0.958,True
2025-11-26,2025,11,2,6146.T,ディスコ,半導体,LONG,43340.0,43710.0,44060.0,0.854,0.801,0.761,80073.0,76073.0,-0.092,True
2025-11-27,2025,11,3,6146.T,ディスコ,半導体,SHORT,44410.0,43990.0,43760.0,-0.946,0.526,0.486,52559.0,48559.0,-0.453,True
2025-11-28,2025,11,4,6146.T,ディスコ,半導体,SHORT,43900.0,43460.0,43440.0,-1.002,0.046,0.006,4604.0,604.0,-0.412,True
2025-12-01,2025,12,0,6146.T,ディスコ,半導体,SHORT,44220.0,43510.0,43020.0,-1.606,1.139,1.099,113901.0,109901.0,-0.092,True
2025-12-02,2025,12,1,6146.T,ディスコ,半導体,LONG,43110.0,43260.0,43040.0,0.348,-0.509,-0.549,-50855.0,-54855.0,-0.948,False
2025-12-04,2025,12,3,6146.T,ディスコ,半導体,LONG,45130.0,45610.0,45700.0,1.064,0.197,0.157,19733.0,15733.0,-0.285,True
2025-12-05,2025,12,4,6146.T,ディスコ,半導体,SHORT,45600.0,45260.0,45930.0,-0.746,-1.459,-1.499,-145874.0,-149874.0,-2.119,False
2025-12-08,2025,12,0,6146.T,ディスコ,半導体,LONG,46050.0,46550.0,47240.0,1.086,1.482,1.442,148228.0,144228.0,-0.172,True
2025-12-09,2025,12,1,6146.T,ディスコ,半導体,LONG,48160.0,49370.0,50030.0,2.512,1.337,1.297,133684.0,129684.0,-0.203,True
2025-12-10,2025,12,2,6146.T,ディスコ,半導体,LONG,49740.0,51230.0,48900.0,2.996,-4.548,-4.588,-454812.0,-458812.0,-4.685,False
2025-12-12,2025,12,4,6146.T,ディスコ,半導体,SHORT,49900.0,48610.0,47920.0,-2.585,1.44,1.4,143990.0,139990.0,-0.389,True
2025-12-15,2025,12,0,6146.T,ディスコ,半導体,LONG,47410.0,48010.0,47730.0,1.266,-0.583,-0.623,-58321.0,-62321.0,-0.916,False
2025-12-16,2025,12,1,6146.T,ディスコ,半導体,SHORT,47820.0,47160.0,46560.0,-1.38,1.289,1.249,128866.0,124866.0,-0.422,True
2025-12-17,2025,12,2,6146.T,ディスコ,半導体,LONG,45620.0,45830.0,46020.0,0.46,0.415,0.375,41458.0,37458.0,-0.589,True
2025-12-19,2025,12,4,6146.T,ディスコ,半導体,LONG,44740.0,45010.0,44680.0,0.603,-0.733,-0.773,-73317.0,-77317.0,-1.311,False
2025-12-22,2025,12,0,6146.T,ディスコ,半導体,LONG,46390.0,46530.0,47290.0,0.302,1.633,1.593,163335.0,159335.0,-0.387,True
2025-12-23,2025,12,1,6146.T,ディスコ,半導体,SHORT,47330.0,46860.0,46870.0,-0.993,-0.021,-0.061,-2134.0,-6134.0,-0.404,False
2025-12-24,2025,12,2,6146.T,ディスコ,半導体,SHORT,47290.0,47060.0,47060.0,-0.486,0.0,-0.04,0.0,-4000.0,-0.57,False
2025-12-25,2025,12,3,6146.T,ディスコ,半導体,LONG,47400.0,47990.0,47630.0,1.245,-0.75,-0.79,-75016.0,-79016.0,-0.854,False
2025-12-29,2025,12,0,6146.T,ディスコ,半導体,SHORT,49170.0,48340.0,47640.0,-1.688,1.469,1.429,146935.0,142935.0,-0.206,True
2026-01-06,2026,1,1,6146.T,ディスコ,半導体,LONG,51540.0,52890.0,52540.0,2.619,-0.662,-0.702,-66175.0,-70175.0,-1.04,False
2026-01-07,2026,1,2,6146.T,ディスコ,半導体,LONG,54490.0,55680.0,55550.0,2.184,-0.233,-0.273,-23348.0,-27348.0,-0.359,False
2026-01-08,2026,1,3,6146.T,ディスコ,半導体,LONG,54670.0,56170.0,56880.0,2.744,1.264,1.224,126402.0,122402.0,-0.427,True
2026-01-09,2026,1,4,6146.T,ディスコ,半導体,SHORT,55540.0,54850.0,54930.0,-1.242,-0.146,-0.186,-14564.0,-18564.0,-0.418,False
2026-01-13,2026,1,1,6146.T,ディスコ,半導体,SHORT,57250.0,56810.0,56990.0,-0.769,-0.316,-0.356,-31584.0,-35584.0,-0.699,False
2026-01-14,2026,1,2,6146.T,ディスコ,半導体,LONG,58230.0,59400.0,59870.0,2.009,0.791,0.751,79125.0,75125.0,-0.37,True
2026-01-15,2026,1,3,6146.T,ディスコ,半導体,SHORT,59300.0,57630.0,57460.0,-2.816,0.296,0.256,29586.0,25586.0,-0.638,True
2026-01-16,2026,1,4,6146.T,ディスコ,半導体,SHORT,60100.0,59690.0,60310.0,-0.682,-1.028,-1.068,-102802.0,-106802.0,-1.404,False
2026-01-19,2026,1,0,6146.T,ディスコ,半導体,LONG,60630.0,61150.0,61980.0,0.858,1.357,1.317,135732.0,131732.0,-0.376,True
2026-01-20,2026,1,1,6146.T,ディスコ,半導体,SHORT,62160.0,61200.0,60700.0,-1.544,0.824,0.784,82372.0,78372.0,-0.423,True
2026-01-21,2026,1,2,6146.T,ディスコ,半導体,LONG,58130.0,59430.0,59520.0,2.236,0.151,0.111,15144.0,11144.0,-0.151,True
2026-01-22,2026,1,3,6146.T,ディスコ,半導体,LONG,64000.0,67600.0,68570.0,5.625,1.435,1.395,143491.0,139491.0,-0.902,True
2026-01-23,2026,1,4,6146.T,ディスコ,半導体,SHORT,69700.0,68830.0,69550.0,-1.248,-1.035,-1.075,-103523.0,-107523.0,-1.192,False
2026-01-26,2026,1,0,6146.T,ディスコ,半導体,LONG,67170.0,69270.0,67740.0,3.126,-2.209,-2.249,-220875.0,-224875.0,-2.295,False
2026-01-28,2026,1,2,6146.T,ディスコ,半導体,SHORT,69620.0,69070.0,68990.0,-0.79,0.116,0.076,11596.0,7596.0,-0.89,True
2026-01-29,2026,1,3,6146.T,ディスコ,半導体,SHORT,71400.0,68860.0,67010.0,-3.557,2.761,2.721,276078.0,272078.0,-0.217,True
2026-01-30,2026,1,4,6146.T,ディスコ,半導体,LONG,66400.0,66600.0,65440.0,0.301,-1.742,-1.782,-174174.0,-178174.0,-1.892,False
2026-02-02,2026,2,0,6146.T,ディスコ,半導体,LONG,65190.0,65430.0,64150.0,0.368,-1.956,-1.996,-195629.0,-199629.0,-2.002,False
2026-02-04,2026,2,2,6146.T,ディスコ,半導体,SHORT,65920.0,65700.0,66710.0,-0.334,-1.514,-1.554,-151402.0,-155402.0,-1.882,False
2026-02-05,2026,2,3,6146.T,ディスコ,半導体,LONG,65400.0,66430.0,65090.0,1.575,-2.017,-2.057,-201716.0,-205716.0,-2.333,False
2026-02-06,2026,2,4,6146.T,ディスコ,半導体,LONG,63870.0,65020.0,66820.0,1.801,2.768,2.728,276838.0,272838.0,-0.185,True
2026-02-09,2026,2,0,6146.T,ディスコ,半導体,LONG,70470.0,71210.0,72140.0,1.05,1.306,1.266,130600.0,126600.0,-0.211,True
2026-02-10,2026,2,1,6146.T,ディスコ,半導体,LONG,72910.0,73710.0,76610.0,1.097,3.934,3.894,393434.0,389434.0,-0.081,True
2026-02-12,2026,2,3,6146.T,ディスコ,半導体,SHORT,75370.0,75000.0,73080.0,-0.491,2.627,2.587,262726.0,258726.0,-0.385,True
2026-02-13,2026,2,4,6146.T,ディスコ,半導体,LONG,72310.0,72780.0,73650.0,0.65,1.195,1.155,119538.0,115538.0,-0.783,True
2026-02-16,2026,2,0,6146.T,ディスコ,半導体,SHORT,73370.0,72950.0,72410.0,-0.572,0.746,0.706,74575.0,70575.0,-0.775,True
2026-02-18,2026,2,2,6146.T,ディスコ,半導体,LONG,71300.0,72150.0,72360.0,1.192,0.291,0.251,29106.0,25106.0,-1.067,True
2026-02-19,2026,2,3,6146.T,ディスコ,半導体,LONG,74000.0,74700.0,74750.0,0.946,0.067,0.027,6693.0,2693.0,-0.415,True
2026-02-20,2026,2,4,6146.T,ディスコ,半導体,LONG,73020.0,73610.0,73970.0,0.808,0.489,0.449,48906.0,44906.0,-0.367,True
2026-02-24,2026,2,1,6146.T,ディスコ,半導体,SHORT,75000.0,74720.0,75350.0,-0.373,-0.836,-0.876,-83610.0,-87610.0,-1.059,False
2026-02-25,2026,2,2,6146.T,ディスコ,半導体,LONG,77800.0,78760.0,79940.0,1.234,1.498,1.458,149822.0,145822.0,-0.775,True
2026-02-26,2026,2,3,6146.T,ディスコ,半導体,SHORT,80940.0,78300.0,77870.0,-3.262,0.552,0.512,55220.0,51220.0,-0.128,True
2026-02-27,2026,2,4,6146.T,ディスコ,半導体,SHORT,76200.0,74810.0,74540.0,-1.824,0.362,0.322,36222.0,32222.0,-0.492,True
2026-03-02,2026,3,0,6146.T,ディスコ,半導体,LONG,74000.0,74300.0,75060.0,0.405,1.023,0.983,102288.0,98288.0,-0.444,True
2026-03-03,2026,3,1,6146.T,ディスコ,半導体,LONG,75230.0,75490.0,73260.0,0.346,-2.954,-2.994,-295403.0,-299403.0,-2.954,False
2026-03-04,2026,3,2,6146.T,ディスコ,半導体,LONG,71650.0,72630.0,69690.0,1.368,-4.048,-4.088,-404791.0,-408791.0,-4.103,False
2026-03-05,2026,3,3,6146.T,ディスコ,半導体,LONG,71730.0,73300.0,71490.0,2.189,-2.469,-2.509,-246930.0,-250930.0,-2.96,False
2026-03-06,2026,3,4,6146.T,ディスコ,半導体,LONG,70410.0,72810.0,72960.0,3.409,0.206,0.166,20602.0,16602.0,-2.239,True
2026-03-09,2026,3,0,6146.T,ディスコ,半導体,SHORT,67540.0,66450.0,64660.0,-1.614,2.768,2.728,276833.0,272833.0,-1.759,True
2026-03-10,2026,3,1,6146.T,ディスコ,半導体,LONG,70000.0,70990.0,70360.0,1.414,-0.887,-0.927,-88745.0,-92745.0,-1.747,False
2026-03-13,2026,3,4,6146.T,ディスコ,半導体,LONG,68740.0,69000.0,68950.0,0.378,-0.072,-0.112,-7246.0,-11246.0,-0.609,False
2026-03-16,2026,3,0,6146.T,ディスコ,半導体,SHORT,69920.0,69280.0,68530.0,-0.915,1.094,1.054,109441.0,105441.0,-0.717,True
2026-03-17,2026,3,1,6146.T,ディスコ,半導体,SHORT,70920.0,70030.0,68840.0,-1.255,1.729,1.689,172865.0,168865.0,-0.256,True
2026-03-18,2026,3,2,6146.T,ディスコ,半導体,LONG,68700.0,69400.0,69840.0,1.019,0.634,0.594,63401.0,59401.0,-0.591,True
2026-03-19,2026,3,3,6146.T,ディスコ,半導体,SHORT,69450.0,68800.0,70370.0,-0.936,-2.231,-2.271,-223106.0,-227106.0,-2.231,False
2026-03-23,2026,3,0,6146.T,ディスコ,半導体,SHORT,66110.0,65030.0,65160.0,-1.634,-0.2,-0.24,-19951.0,-23951.0,-0.49,False
2026-03-24,2026,3,1,6146.T,ディスコ,半導体,SHORT,68000.0,66900.0,65220.0,-1.618,2.576,2.536,257590.0,253590.0,-0.03,True
2026-03-25,2026,3,2,6146.T,ディスコ,半導体,LONG,67990.0,68430.0,67660.0,0.647,-1.125,-1.165,-112524.0,-116524.0,-1.797,False
2026-03-26,2026,3,3,6146.T,ディスコ,半導体,SHORT,68180.0,67870.0,67260.0,-0.455,0.907,0.867,90693.0,86693.0,-0.382,True
2026-03-27,2026,3,4,6146.T,ディスコ,半導体,SHORT,66000.0,65190.0,65170.0,-1.227,0.031,-0.009,3069.0,-931.0,-0.701,False
2026-03-30,2026,3,0,6146.T,ディスコ,半導体,SHORT,64490.0,64100.0,62410.0,-0.605,2.708,2.668,270790.0,266790.0,-0.342,True
2026-03-31,2026,3,1,6146.T,ディスコ,半導体,LONG,61000.0,61390.0,63220.0,0.639,2.981,2.941,298094.0,294094.0,-0.424,True
2026-04-01,2026,4,2,6146.T,ディスコ,半導体,SHORT,63240.0,62580.0,61960.0,-1.044,1.001,0.961,100065.0,96065.0,-0.303,True
2026-04-03,2026,4,4,6146.T,ディスコ,半導体,LONG,65150.0,65770.0,64820.0,0.952,-1.444,-1.484,-144443.0,-148443.0,-1.444,False
2026-04-07,2026,4,1,6146.T,ディスコ,半導体,SHORT,66000.0,65070.0,63620.0,-1.409,2.279,2.239,227916.0,223916.0,-0.092,True
2026-04-08,2026,4,2,6146.T,ディスコ,半導体,LONG,66000.0,66890.0,67670.0,1.348,1.166,1.126,116609.0,112609.0,-0.762,True
2026-04-10,2026,4,4,6146.T,ディスコ,半導体,LONG,65760.0,66740.0,65840.0,1.49,-1.349,-1.389,-134852.0,-138852.0,-1.813,False
2026-04-13,2026,4,0,6146.T,ディスコ,半導体,LONG,66200.0,66730.0,66760.0,0.801,0.045,0.005,4496.0,496.0,-0.345,True
2026-04-14,2026,4,1,6146.T,ディスコ,半導体,LONG,70540.0,71210.0,71290.0,0.95,0.112,0.072,11234.0,7234.0,-0.941,True
2026-04-15,2026,4,2,6146.T,ディスコ,半導体,SHORT,72950.0,71840.0,70460.0,-1.522,1.959,1.919,195856.0,191856.0,-0.305,True
2026-04-16,2026,4,3,6146.T,ディスコ,半導体,SHORT,71750.0,71040.0,72020.0,-0.99,-1.361,-1.401,-136073.0,-140073.0,-1.429,False
2026-04-20,2026,4,0,6146.T,ディスコ,半導体,LONG,73400.0,73680.0,75080.0,0.381,1.9,1.86,190011.0,186011.0,-0.109,True
2026-04-21,2026,4,1,6146.T,ディスコ,半導体,LONG,72000.0,73940.0,73590.0,2.694,-0.473,-0.513,-47336.0,-51336.0,-1.136,False
2026-04-23,2026,4,3,6146.T,ディスコ,半導体,SHORT,76330.0,74930.0,71650.0,-1.834,4.578,4.538,457781.0,453781.0,-0.452,True
2024-11-14,2024,11,3,6861.T,キーエンス,半導体,LONG,64420.0,64680.0,65180.0,0.404,0.773,0.733,77304.0,73304.0,-0.015,True
2024-11-15,2024,11,4,6861.T,キーエンス,半導体,LONG,65410.0,66730.0,67000.0,2.018,0.405,0.365,40462.0,36462.0,-0.42,True
2024-11-18,2024,11,0,6861.T,キーエンス,半導体,LONG,64290.0,65170.0,65320.0,1.369,0.23,0.19,23017.0,19017.0,-0.307,True
2024-11-19,2024,11,1,6861.T,キーエンス,半導体,LONG,65800.0,66450.0,65900.0,0.988,-0.828,-0.868,-82769.0,-86769.0,-0.993,False
2024-11-20,2024,11,2,6861.T,キーエンス,半導体,SHORT,65300.0,65040.0,64760.0,-0.398,0.432,0.392,43237.0,39237.0,-0.23,True
2024-11-21,2024,11,3,6861.T,キーエンス,半導体,LONG,65300.0,65720.0,65640.0,0.643,-0.122,-0.162,-12173.0,-16173.0,-0.487,False
2024-11-25,2024,11,0,6861.T,キーエンス,半導体,LONG,66480.0,67080.0,66640.0,0.903,-0.656,-0.696,-65593.0,-69593.0,-0.969,False
2024-11-27,2024,11,2,6861.T,キーエンス,半導体,SHORT,65310.0,64360.0,64120.0,-1.455,0.374,0.334,37430.0,33430.0,-0.233,True
2024-11-28,2024,11,3,6861.T,キーエンス,半導体,SHORT,64480.0,64250.0,64640.0,-0.357,-0.603,-0.643,-60334.0,-64334.0,-0.895,False
2024-12-02,2024,12,0,6861.T,キーエンス,半導体,SHORT,65280.0,64680.0,64700.0,-0.919,-0.031,-0.071,-3091.0,-7091.0,-0.108,False
2024-12-03,2024,12,1,6861.T,キーエンス,半導体,LONG,65890.0,66210.0,66700.0,0.486,0.74,0.7,74007.0,70007.0,-0.498,True
2024-12-05,2024,12,3,6861.T,キーエンス,半導体,SHORT,66240.0,65970.0,65570.0,-0.408,0.61,0.57,61004.0,57004.0,-0.03,True
2024-12-12,2024,12,3,6861.T,キーエンス,半導体,LONG,66160.0,66520.0,66170.0,0.544,-0.526,-0.566,-52616.0,-56616.0,-0.737,False
2024-12-13,2024,12,4,6861.T,キーエンス,半導体,LONG,64760.0,65040.0,64720.0,0.432,-0.492,-0.532,-49200.0,-53200.0,-0.677,False
2024-12-16,2024,12,0,6861.T,キーエンス,半導体,LONG,63540.0,63930.0,63850.0,0.614,-0.125,-0.165,-12514.0,-16514.0,-0.328,False
2024-12-18,2024,12,2,6861.T,キーエンス,半導体,LONG,63930.0,64390.0,64610.0,0.72,0.342,0.302,34167.0,30167.0,-0.031,True
2024-12-24,2024,12,1,6861.T,キーエンス,半導体,LONG,63710.0,64200.0,63760.0,0.769,-0.685,-0.725,-68536.0,-72536.0,-0.841,False
2024-12-25,2024,12,2,6861.T,キーエンス,半導体,SHORT,63660.0,63370.0,63290.0,-0.456,0.126,0.086,12640.0,8640.0,-0.063,True
2024-12-26,2024,12,3,6861.T,キーエンス,半導体,LONG,63300.0,63500.0,63740.0,0.316,0.378,0.338,37795.0,33795.0,-0.11,True
2024-12-27,2024,12,4,6861.T,キーエンス,半導体,LONG,64150.0,64400.0,64270.0,0.39,-0.202,-0.242,-20186.0,-24186.0,-0.466,False
2024-12-30,2024,12,0,6861.T,キーエンス,半導体,SHORT,64800.0,64570.0,64660.0,-0.355,-0.139,-0.179,-13919.0,-17919.0,-0.432,False
2025-01-06,2025,1,0,6861.T,キーエンス,半導体,SHORT,64530.0,63900.0,63110.0,-0.976,1.252,1.212,125178.0,121178.0,-0.016,True
2025-01-08,2025,1,2,6861.T,キーエンス,半導体,LONG,64260.0,64520.0,64420.0,0.405,-0.155,-0.195,-15499.0,-19499.0,-0.79,False
2025-01-09,2025,1,3,6861.T,キーエンス,半導体,SHORT,63710.0,63140.0,63120.0,-0.895,0.032,-0.008,3169.0,-831.0,-0.442,False
2025-01-10,2025,1,4,6861.T,キーエンス,半導体,LONG,63090.0,63700.0,63790.0,0.967,0.141,0.101,14129.0,10129.0,-1.13,True
2025-01-15,2025,1,2,6861.T,キーエンス,半導体,LONG,63580.0,64590.0,64950.0,1.589,0.557,0.517,55736.0,51736.0,-0.821,True
2025-01-16,2025,1,3,6861.T,キーエンス,半導体,LONG,65450.0,65800.0,64990.0,0.535,-1.231,-1.271,-123100.0,-127100.0,-1.337,False
2025-01-20,2025,1,0,6861.T,キーエンス,半導体,LONG,67100.0,67440.0,67960.0,0.507,0.771,0.731,77106.0,73106.0,-0.282,True
2025-01-21,2025,1,1,6861.T,キーエンス,半導体,SHORT,67520.0,67150.0,67160.0,-0.548,-0.015,-0.055,-1489.0,-5489.0,-0.223,False
2025-01-23,2025,1,3,6861.T,キーエンス,半導体,SHORT,68980.0,67870.0,67870.0,-1.609,0.0,-0.04,0.0,-4000.0,-0.411,False
2025-01-24,2025,1,4,6861.T,キーエンス,半導体,SHORT,69050.0,68570.0,69180.0,-0.695,-0.882,-0.922,-88176.0,-92176.0,-1.011,False
2025-01-27,2025,1,0,6861.T,キーエンス,半導体,LONG,67800.0,68880.0,68550.0,1.593,-0.479,-0.519,-47909.0,-51909.0,-0.624,False
2025-01-29,2025,1,2,6861.T,キーエンス,半導体,LONG,68730.0,69130.0,69130.0,0.582,0.0,-0.04,0.0,-4000.0,-0.347,False
2025-01-31,2025,1,4,6861.T,キーエンス,半導体,SHORT,67440.0,67050.0,67300.0,-0.578,-0.371,-0.411,-37147.0,-41147.0,-0.564,False
2025-02-03,2025,2,0,6861.T,キーエンス,半導体,SHORT,65610.0,64860.0,64000.0,-1.143,1.344,1.304,134375.0,130375.0,-0.323,True
