sym,ma,slope_filter,fwd,n_event,event_mean_pct,event_wr,event_t,n_base,base_mean_pct,base_wr,edge_pct
6146.T,50,up,20,22,-2.919168066588485,45.45454545454545,-0.9698443576137122,83,1.4479415700173996,48.19277108433735,-4.367109636605885
6146.T,75,all,1,32,0.5617485501876306,50.0,0.9111962050155009,132,0.15342690232321549,53.78787878787878,0.4083216478644151
6146.T,75,all,5,32,1.6618248021371653,53.125,1.3404755622705,132,0.6438095563171726,46.96969696969697,1.0180152458199927
6146.T,75,all,10,31,3.226054793771112,48.38709677419355,1.9971316328917654,130,1.641559291351253,43.84615384615385,1.584495502419859
6146.T,75,all,20,26,15.325895896965685,84.61538461538461,5.792073115952552,125,5.588626892845796,54.400000000000006,9.737269004119888
6146.T,75,up,1,20,1.5604526181830314,70.0,1.8496003157326866,88,0.10303055487966208,50.0,1.4574220633033692
6146.T,75,up,5,20,3.408093861085295,70.0,2.0206992886668593,88,1.0492952038675387,44.31818181818182,2.3587986572177564
6146.T,75,up,10,19,4.913249986626444,52.63157894736842,2.190476928595102,86,1.7889681726076683,39.53488372093023,3.124281814018776
6146.T,75,up,20,14,16.929996748212364,85.71428571428571,4.162518925699402,81,5.17736184280967,53.086419753086425,11.752634905402694
6146.T,100,all,1,7,2.0655367164372267,71.42857142857143,1.5534647498182776,132,0.25045955753773813,53.03030303030303,1.8150771588994885
6146.T,100,all,5,7,5.446016451085382,85.71428571428571,2.002753768369547,132,1.4073985298519862,50.0,4.038617921233396
6146.T,100,all,10,7,6.426714275423051,57.14285714285714,1.3349782744624614,129,3.5701864206409097,46.51162790697674,2.8565278547821413
6146.T,100,all,20,7,23.556714622724613,85.71428571428571,4.490030208315453,119,9.459129820199214,65.54621848739495,14.097584802525398
6146.T,100,up,1,7,2.0655367164372267,71.42857142857143,1.5534647498182776,98,0.2622505391735271,52.04081632653062,1.8032861772636997
6146.T,100,up,5,7,5.446016451085382,85.71428571428571,2.002753768369547,98,1.2703368044336611,46.93877551020408,4.17567964665172
6146.T,100,up,10,7,6.426714275423051,57.14285714285714,1.3349782744624614,95,2.220048343919774,42.10526315789473,4.206665931503277
6146.T,100,up,20,7,23.556714622724613,85.71428571428571,4.490030208315453,85,6.044075974579667,57.647058823529406,17.512638648144947
6146.T,200,all,1,3,3.2744269375679944,100.0,1.7920757823940696,72,0.5305800724758737,54.166666666666664,2.7438468650921206
6146.T,200,all,5,3,19.95727913432995,100.0,16.30651273877475,72,1.7966959690333184,52.77777777777778,18.160583165296632
6146.T,200,all,10,3,27.37234116908061,100.0,6.918343379814648,69,2.254976047814351,49.275362318840585,25.11736512126626
6146.T,200,all,20,3,39.35906376970108,100.0,27.37917570080612,59,5.477603328692247,62.71186440677966,33.881460441008834
6146.T,200,up,1,0,,,,58,0.5023522638438509,53.44827586206896,
6146.T,200,up,5,0,,,,58,1.4254915248087496,50.0,
6146.T,200,up,10,0,,,,55,1.4756985462522147,45.45454545454545,
6146.T,200,up,20,0,,,,45,4.11860645427951,55.55555555555556,
6920.T,5,all,1,132,0.2562723659413948,52.27272727272727,0.887929556152777,69,0.5996527361710479,50.72463768115942,-0.34338037022965306
6920.T,5,all,5,131,1.2137284550715521,55.72519083969466,2.0007557229096467,69,2.6806341129344444,65.21739130434783,-1.4669056578628923
6920.T,5,all,10,131,3.495083234082684,60.30534351145038,3.8080692899454722,69,5.9167966767185005,78.26086956521739,-2.4217134426358164
6920.T,5,all,20,125,9.445084955564687,66.4,6.302213496800761,67,11.88287091505012,83.5820895522388,-2.437785959485433
6920.T,5,up,1,59,0.11585638283356997,52.54237288135594,0.27841674726690235,18,1.3458752428390959,61.111111111111114,-1.230018860005526
6920.T,5,up,5,58,1.4830027726965318,58.620689655172406,1.5963898534592327,18,4.963438255405236,77.77777777777779,-3.480435482708704
6920.T,5,up,10,58,3.4338306025062613,58.620689655172406,2.3918087144225946,18,5.844731504548798,77.77777777777779,-2.4109009020425365
6920.T,5,up,20,55,9.478331704027648,67.27272727272727,4.385495401543788,17,11.435154564196411,94.11764705882352,-1.9568228601687636
6920.T,10,all,1,98,0.5005853421103991,54.08163265306123,1.4362620573507157,103,0.25385075313832334,49.51456310679612,0.24673458897207573
6920.T,10,all,5,97,2.6183421035894954,63.91752577319587,3.8115660881722637,103,0.8736213335793105,54.36893203883495,1.744720770010185
6920.T,10,all,10,97,5.261601267801275,73.19587628865979,5.054080238239899,103,3.4537820522493616,60.19417475728155,1.8078192155519135
6920.T,10,all,20,92,11.901878926645407,71.73913043478261,6.5590249532764,100,8.818151095025666,73.0,3.0837278316197416
6920.T,10,up,1,41,0.27176712357685334,58.536585365853654,0.4528738752627177,36,0.413946775063665,52.77777777777778,-0.14217965148681166
6920.T,10,up,5,40,0.05001859778280354,47.5,0.04244498113071431,36,0.7355488842420466,50.0,-0.685530286459243
6920.T,10,up,10,40,1.6760926592248249,60.0,1.115196725215645,36,1.1652149624148445,52.77777777777778,0.5108776968099804
6920.T,10,up,20,40,12.385897023367631,70.0,4.009198548285496,35,11.596380941982863,85.71428571428571,0.7895160813847681
6920.T,20,all,1,79,0.5901312213361101,53.16455696202531,1.8556606124357542,122,0.23429200503699774,50.81967213114754,0.3558392162991123
