,pair_portfolio,eneos_vwap_trend,lme_on_copper,lasertec_ma25,nonferrous_D_strong,nonferrous_D_freq,nonferrous_B_disp,semi_sox_fade,topix_rv,topix_day_ret,topix_close_skew,topix_twap_pulse,topix_trend,semi_disp
2025-11-05,0.0,-50.87011769607396,0.0,0.0,-8.103626391352307,418.2658456568352,169.8239934303227,-230.4639666630619,8.23929086786505,-96.27097689132947,0.4660539521518425,3.1234170029221636e-06,-0.026059133697905808,10.183378643639804
2025-11-06,83.11505978581775,0.0,0.0,0.0,0.0,0.0,-25.811992567692833,106.89528586779076,4.264139952405469,67.81865195236713,0.1289212338500233,0.00667678236486351,0.09771547698557019,5.905704706174502
2025-11-07,3.140262234550429,0.0,0.0,0.0,0.0,0.0,0.0,15.609374200953097,3.8043160692314406,11.441300362964313,2.743121397606139,0.009880823313155245,-0.14080226138458604,8.728268112281945
2025-11-10,6.861617131525154,0.0,0.0,0.0,0.0,0.0,-52.694586988909265,7.54567147177565,2.9639446491581447,-1.1152001784320298,3.1600743885856093,0.009184418488323012,-0.10481202252804056,5.997434567021985
2025-11-11,1.2189650831812098,0.0,0.0,0.0,0.0,0.0,342.5325199048692,351.782766940369,3.1115083942036064,-44.53849012720168,0.5725128552377381,0.00498294179192718,-0.04506991546897681,3.9454935504202107
2025-11-12,0.0,-97.09162175404228,0.0,0.0,0.0,0.0,29.21181652578268,93.29467090512856,3.1397568644991223,67.58012215369203,0.31114698685326403,0.016003435833765088,-0.029446090927252554,4.896493524960991
2025-11-13,0.0,244.6325211337648,0.0,0.0,0.0,0.0,44.04608824940079,-149.3139048548131,2.861357936750434,40.468039749530504,0.3350402165413581,0.012983183091330314,-0.03889599043418847,9.419608478143275
2025-11-14,17.62087591704896,53.7756379393346,0.0,0.0,0.0,0.0,12.714655618849775,-75.68300060933652,3.7104533726852678,29.61291266280419,0.6483009149080138,0.014291855345970897,-0.18361157496169,6.232568397572479
2025-11-17,-2.1382187972123643,0.0,0.0,0.0,0.0,0.0,3.429094918274929,0.0,3.2725729539587722,-7.462619737733656,1.661075886908499,0.014397314347989163,-0.03453366126294358,2.932903829068325
2025-11-18,0.0,342.56340755082283,0.0,0.0,0.0,0.0,-328.37970928507906,-363.3425373301504,5.448359801684943,-212.1292404773667,0.0979566464390784,0.007965475795885402,-0.0633606879847764,8.872913652612898
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,-83.3957590612947,-30.48211995795591,5.285848049384212,-47.194546407970385,0.728527200727877,0.010293126834610065,0.11556328020625746,8.924335006155285
2025-11-20,0.0,-8.837929366231508,0.0,0.0,0.0,38.228639971592344,-19.62393798761679,170.69169276342546,5.252574556889732,52.92182072999863,0.39823751044191813,0.011012784240126665,-0.034064692452654144,8.162201490772254
2025-11-21,0.0,-77.2421875,0.0,0.0,0.0,107.520831153796,-79.0188473094786,-88.13414854296651,5.467129284649669,74.23406029760882,0.05107376254860566,-0.002444151767543118,-0.16097354373836656,7.428071975952457
2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,204.10036656115648,10.266669324438658,3.913229894459839,-82.3634358179981,0.05831296183563909,0.020796506202885222,-0.040959466017764415,12.320105336010787
2025-11-26,-4.125759451787974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.080491996736305,125.10410254553462,0.06140763939540318,0.005223814686507565,0.09150890021607802,6.0847645249846005
2025-11-27,-23.47580775777867,0.0,0.0,0.0,0.0,19.709434869385156,14.782810288586308,-86.2873973615219,2.7298846794173572,4.009242045368566,0.22894543650709856,0.013507419107482562,-0.09664615760822953,5.2705580970683545
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,-27.045771997469593,74.5486188383422,2.80814107325075,34.99016829736412,0.050732677659595014,0.00335330750166489,-0.1374922070829641,4.003068988048996
2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2.9769239162518844,252.8834791411869,3.4629815798102555,-123.34246542919925,0.000971354347432487,0.012471012086375544,0.047094335891390116,8.958507895834929
2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,16.56219382255561,0.0,3.795472383520443,-24.18516881845023,0.369547075116686,0.01987352097685482,0.03429295511874303,10.143746300217447
2025-12-03,-25.569365321642167,-80.6283524904221,0.0,0.0,0.0,0.0,28.11151235013765,-47.85285590563926,3.2707755344670275,-27.128154358300183,0.7378499189181983,0.021763041394846434,-0.01533444375218739,8.514371233283523
2025-12-04,0.0,0.0,0.0,0.0,16.38101750110735,41.02028171371895,0.0,-223.3118263486671,3.0678304397777936,172.11910043074764,0.05407376494798201,0.007279110410529509,-0.0011332319890718593,5.185298778912401
2025-12-05,43.728025190966825,0.0,51.21533775009213,2225.3961260919095,0.0,0.0,0.0,28.499115804057517,3.226552955677152,-24.47482949202162,0.32333908191347255,0.012084016787179406,-0.014424614114436404,3.682950663651462
2025-12-08,0.0,0.0,0.0,0.0,0.0,0.0,-177.8571043407926,-16.609075098795277,2.6057277763411952,44.8176278712209,0.2296202325407949,0.019062919367812358,-0.01962375982002278,2.903745231484922
2025-12-09,0.0,0.0,0.0,1974.1255892890815,0.0,0.0,46.960541149944305,-105.6866176380402,2.411857277703327,-16.869971450816923,0.06651387312795973,0.009327065368625499,-0.09228464347674459,2.8939626243324126
2025-12-10,2.2656354340957536,0.0,0.0,2419.5560588901462,71.04895745218299,108.59678210956288,-9.63570001260623,0.0,2.521771795317567,-15.467243324779334,0.8150939464495232,0.010062314547824337,-0.014810165409644757,7.758284174831487
2025-12-11,23.420161560711648,0.0,0.0,1834.4976525821608,0.0,0.0,353.7863199547777,80.46878897456257,3.9087537242983736,-150.76438334462927,0.13406647809095343,0.0070187994737320875,0.02588306416618953,9.114575175220933
2025-12-12,0.0,69.22654462242673,0.0,1127.059245960502,156.00374930395964,53.53513179093904,48.93409180775627,-77.58429027537228,3.07397843371283,100.92576749016091,0.07026529401868799,0.02380132118321063,0.10160368565088286,3.4156612647790423
2025-12-15,0.0,0.0,-11.104526765487453,0.0,0.0,0.0,0.0,-109.13547171616231,2.865080166062643,53.79258213183746,0.14072170397247574,0.007360094354525137,-0.015976881353611583,4.823610971047087
2025-12-16,0.0,0.0,0.0,912.9519005584582,0.0,0.0,252.6865284974091,-166.052310612574,4.027793591086688,-167.56419307222382,0.1037482862624497,0.0112709494603603,0.08221576761793252,4.041543762839404
2025-12-17,0.0,-127.0477993374346,0.0,0.0,0.0,0.0,0.0,147.7900163969186,3.901383494777827,9.357621559960005,0.781984385806392,0.009012130114325185,0.09413470270654903,3.7487215732187797
2025-12-18,0.0,0.0,0.0,0.0,0.0,115.06799527676829,116.92736780941316,143.96488434515263,4.3422551842103525,6.826447266439217,2.3101517509447356,0.018193578816685884,0.00807763604139849,3.711090650971795
2025-12-19,-12.15748481892883,-17.831258644536604,0.0,-1008.0000000000008,0.0,0.0,-174.36957813428444,-38.70797814579818,3.860224026016798,33.329182011729856,0.6148257184826984,-0.00479276783795753,0.016443611278381128,5.304849788908961
2025-12-22,-3.456252189492939,0.0,0.0,0.0,0.0,0.0,0.0,-169.50024920479123,2.924172593041541,-31.090904300322684,0.006609632253187408,0.008079656751986531,-0.13808740341482795,3.4075806020408854
2025-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.218839963315071,2.376190616145749,38.7679873784097,0.2828025979130194,0.01018185968499298,0.04059967014385361,2.3057175803766343
2025-12-24,0.0,0.0,0.0,0.0,0.0,203.54755302967968,-58.36316828390786,-106.59374658803576,2.43269875035933,-43.771092962437976,0.032851306340664715,0.004040263991630544,-0.15289826274380602,6.298539452648955
2025-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7152019386138166,-6.578504954345421,0.7152767352521364,0.015368153167845946,-0.05219713223219932,5.567655799655584
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,-107.07643475144612,0.0,2.6008891033846417,-1.3144404427045675,19.283119169146488,0.010860174555026974,0.03896390620223002,4.052889941842235
2025-12-29,3.3400894082866097,0.0,-161.70327982578203,0.0,0.0,0.0,36.82531311799542,0.0,2.788494077972423,13.208649912332948,2.056621648006012,0.002638886178984834,0.14227102821249646,6.446352018298557
2025-12-30,0.0,0.0,497.3996107797842,0.0,0.0,0.0,0.0,56.471830222869286,2.8028396515581564,-29.773481713292192,0.8252999479503361,0.056249854717668545,0.10262152919194494,6.100271776162939
2026-01-05,0.0,0.0,160.4716864073633,0.0,0.0,0.0,77.25297493291228,-198.1557184712752,3.628851567009478,83.36305407435019,0.19662025068065073,0.011417776386443238,0.007467779277029452,3.514159885791288
2026-01-06,0.0,111.53273427471034,8.161289396166175,0.0,0.0,0.0,31.059072956911617,8.958569960464189,3.1839105260884155,93.88024064834744,0.23650868512014703,0.02322386143768202,0.06274810010850798,3.764455022014218
2026-01-07,0.0,104.55405992184151,0.0,0.0,0.0,7.093999528171949,120.7425149700594,60.61861962622195,2.9535094396221493,6.9252274922981805,0.8382025147877653,0.019763625237290406,0.022600784735788314,4.618855551758688
2026-01-08,0.0,0.0,0.0,1251.2594670406725,143.4244396508063,-63.440577801355715,30.672714563747775,-196.33205477907413,3.2399670578518123,-49.46225504474988,0.5449995299066389,0.010408529034684763,0.022725967198334668,1.0688708722415985
2026-01-09,0.0,8.793176972281106,401.6560662557356,0.0,0.0,144.3089661829137,58.20034973769728,154.76179875083852,2.6424560064041955,55.0521192490705,0.15439511279090948,0.010694021440451437,0.042999660674172505,2.463078071286703
2026-01-13,-2.8055213821642644,0.0,0.0,0.0,0.0,0.0,0.0,156.91512720416935,4.748853327776315,91.04367965634852,0.02806795341894205,0.019984135015121845,0.01844240968601766,6.135330170226325
2026-01-14,0.0,0.0,24.469927480220925,1120.9369429964686,0.0,0.0,40.8154354408558,-242.24493138924032,3.4269208348190916,87.05376296464395,0.2625171207097133,0.004638713062370541,0.07795165543846662,3.2499488671133863
2026-01-15,0.0,0.0,0.0,1848.861035422344,0.0,110.50353950549284,118.72107925499613,206.39321809461552,3.444886595466933,90.01031282227513,0.0675589738710095,0.00877056004534743,0.017425811042229775,8.669234123330646
2026-01-16,20.238248785744197,0.0,0.0,1939.3333333333323,0.0,-63.25098898293335,-112.53736654804314,88.72542327948696,2.919480746244893,7.850517395597834,2.3739380152094203,0.01393661986394664,0.09379786213265102,1.8013962771451548
2026-01-19,0.0,-161.5456053067992,0.0,0.0,0.0,0.0,206.29504769371556,-39.70149916989717,3.3481914578728293,59.148807394977524,0.07955357118188017,0.028446404643437333,-0.037519453670851424,3.736901807271982
2026-01-20,0.0,0.0,0.0,2477.025468038456,0.0,0.0,146.07128059336193,77.94580424287844,3.1187070115710327,-41.09257916364517,0.4821941454249431,0.01151135784930169,-0.07035245221007495,6.036339641813702
2026-01-21,0.0,0.0,97.6421431274892,0.0,0.0,-491.985026093339,-39.006748381612695,422.3516927726525,3.716498565754165,32.84003409773861,0.19830737623719863,0.03562597432131912,0.029123247599326545,3.973310786345545
2026-01-22,0.0,40.123545928600464,0.0,0.0,0.0,0.0,0.0,-79.94257707395147,3.0874513003614985,-24.13706542937821,0.9847701955491516,0.010746374152724973,-0.03789152340320036,5.0766632396650575
2026-01-23,85.72429047889703,0.0,0.0,0.0,0.0,0.0,-80.18212104386446,0.0,2.8412862387581974,-13.15181263894738,0.4037755428886188,0.018474131814399088,-0.03256411290097699,5.80975153877537
2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,-31.77179080824132,0.9224103338680948,4.774086501420603,-79.83625051660393,0.35611102279833245,0.026164748187004417,-0.028397601021271333,3.5976172953490075
2026-01-27,0.0,93.40259740259827,0.0,1747.1520737327182,0.0,0.0,0.0,330.3318350047828,3.451483719441224,54.59562557840414,0.015932148903405812,0.006466872176977295,0.1166661097437087,7.365271112649001
2026-01-28,0.0,0.0,0.0,0.0,0.0,-84.91851687296705,68.80509950154291,-19.94660312443505,3.896040941241034,-2.120896771712344,13.552889058981133,0.023328066464450944,-0.05783633523892582,5.446073053862126
2026-01-29,0.0,0.0,73.15631682655366,0.0,0.0,0.0,-500.2572043892936,477.7365486862788,4.347249960153756,45.363231698161144,0.5091970773853852,0.011709731437994579,0.13195593320761673,13.051189363233542
2026-01-30,0.0,0.0,0.0,0.0,-175.3901257693823,-25.939893899773654,0.0,0.0,4.287500002130571,26.8502039772045,0.44522401759312746,-0.003084528970511785,-0.0209952963953565,25.146693796490204
2026-02-02,61.4975228819823,0.0,0.0,0.0,0.0,0.0,0.0,-229.43544184269112,5.526678582425246,-169.9622213511909,0.1450551556401471,0.01172864377840359,0.056274720989779224,11.056827044104704
2026-02-03,0.0,0.0,225.33102559100803,0.0,0.0,0.0,0.0,-89.4450775011406,4.208528133982649,190.91330914539074,0.0394774122846194,0.004345913070717214,-0.035263491755360234,30.34643393336127
2026-02-04,0.0,114.03762449280607,0.0,0.0,256.8037305080281,160.51363312088975,97.0872246224747,41.98817935655597,3.432737961756179,51.44533623692826,0.12432292914080556,0.01117767005670396,-0.03468914218828431,11.704867769309512
2026-02-05,0.0,0.0,0.0,-504.00000000000045,432.7919999850926,163.08540058291987,0.0,-47.90862263518835,3.8884318228171404,-42.719897057861274,0.16607202102381363,0.019076368710954653,0.03260885982621438,13.983895836766058
2026-02-06,0.0,0.0,0.0,0.0,0.0,-127.46422174347784,0.0,0.0,4.196360174135603,176.06602475928491,0.13065350928237135,0.0078034601343503355,0.08212002427626591,6.802584112632107
2026-02-09,0.0,-101.4251913709112,0.0,0.0,0.0,0.0,390.2007551684735,74.82253128689777,7.280110758046225,72.83937799004825,0.13591688682407024,0.03528775480755829,-0.05608430210253542,15.71136750681044
2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0,-67.41510718580733,67.24290021789048,4.218501179911903,120.91714314216739,0.05808772936109122,0.010826075350842528,0.03295934145562921,9.733587721285973
2026-02-12,100.45551003470383,0.0,0.0,0.0,0.0,213.8912089724868,127.63835483422436,125.71769123425727,3.2114146511481607,67.89454302148724,0.16369238589079455,0.01326413683912992,0.12463715008796906,11.25833741987339
2026-02-13,0.0,205.47802197802235,0.0,0.0,33.69653465003642,-114.5762565154918,257.8193061220711,8.63629498194141,4.15428175599281,-109.8602273345295,0.021206850799841127,0.024004287604738418,0.06943324626015228,8.924792570132647
2026-02-16,46.01141010004055,0.0,0.0,0.0,0.0,0.0,-25.254730626408698,246.09242809309072,3.6795414689328516,-96.07439097099379,0.24809633052884356,0.02391775033754022,0.08979862260376635,8.751079962966068
2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,44.756048753865855,-32.86865130784754,4.157177747656603,-52.57270397706626,0.16952041372069315,0.014520791229550682,0.13038129074448226,3.9903099353462803
2026-02-18,0.0,0.0,0.0,0.0,0.0,-366.59241591480554,0.0,0.0,3.1279415942563875,62.10769739015465,0.019029926216391525,0.005868908585061706,-0.29910496348065685,4.424234502582663
2026-02-19,-36.58911633232369,0.0,0.0,0.0,0.0,124.68206550038948,102.19578474376736,135.35546426051943,2.8781033306606045,78.22740366125291,0.0858809824126074,0.014855674600023166,-0.0938595927054938,10.789170007733926
2026-02-20,30.045180540326815,0.0,0.0,0.0,0.0,0.0,72.95513491477968,54.1746162303607,3.1963373028741473,-32.76629154671529,0.04565605346504273,0.005713822156566441,0.0171096690085332,7.265981155611417
2026-02-24,0.0,-94.15256588072118,252.19597049555324,0.0,0.0,0.0,-50.232408189599155,140.82924690280697,3.6531782556232306,25.826622702731505,0.5135579960331504,0.015627339457111762,0.05383144069886104,11.004995095899993
2026-02-25,-16.034455599104753,0.0,0.0,0.0,455.52025584727255,242.31950659039816,141.2400078008302,-197.03671003184107,3.6460541625259335,34.98913770053402,0.41498725745363746,0.006489205299320595,-0.1559686100273513,9.56855385697059
2026-02-26,0.0,0.0,0.0,0.0,0.0,-89.67704111626426,-53.065716471225755,67.23933642709514,3.8956023391607015,12.385370812841856,0.2265558163615951,0.012630948998524783,-0.07447435256704779,10.445278617458978
2026-02-27,-2.938606598133516,0.0,0.0,0.0,0.0,0.0,80.61745873645762,196.03033006067383,3.3899149700301825,154.22056996127642,0.0883557963980004,-0.010127304989007399,0.024286910357557614,9.651492527967006
2026-03-02,0.0,-208.89094514210217,0.0,0.0,0.0,0.0,98.9182267765976,50.120203848177624,6.6650548675849075,40.564869020545125,1.0877376049352765,0.022680187944797703,-0.02482961050536578,11.36083101248742
2026-03-03,0.0,199.04568527918732,0.0,0.0,0.0,0.0,-71.63931605211279,221.81248511333783,6.4112528061994825,-246.16212051083775,0.12325145800703458,0.0098579872798587,-0.016495475667040804,9.738098707462758
2026-03-04,0.0,0.0,0.0,0.0,0.0,166.61995434125674,-63.37155395812509,-224.7423754741855,11.575450254923863,-227.65657608812552,0.08538622010783153,0.019849571257821802,0.2098311379829272,12.37571167116167
2026-03-05,0.0,165.7976878612706,0.0,0.0,0.0,0.0,27.95727713868846,147.76633387457713,9.824047009850226,18.724210241494177,1.2354819170595237,0.018747057783975046,0.01513540671591778,7.282434546588601
2026-03-06,0.0,0.0,0.0,0.0,0.0,178.87398176563508,18.506810867149568,638.7887376358283,6.08220710199996,134.5021267313773,0.08991361488644727,0.006405596893506532,0.030921630759075242,10.871218071843783
2026-03-09,-1.3574035848953576,-0.2504686914133156,0.0,0.0,0.0,0.0,265.27070879590076,-35.59710800630245,15.697343611011235,-201.78217170665368,0.018300033534756666,0.018114377912615658,-0.052389449485636355,12.725545203418113
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,-46.19921261739912,161.1210603892541,8.026257155895086,108.2749660002813,0.12896449116417275,0.02842935739593762,-0.0008402908464591346,5.467815121121722
2026-03-11,19.572662875091517,0.0,0.0,0.0,0.0,211.54735654398985,60.53341629458424,61.19762819256547,4.339143286900206,-12.74446007500929,0.3689986670105131,0.01462378734257533,-0.09696593052716786,5.782106589424593
2026-03-12,0.0,-11.399186089529495,0.0,0.0,0.0,0.0,0.0,-5.979300668083047,6.448746335427706,-29.74808372077753,1.1492728908614884,0.0068834170483505425,-0.01806518604221668,10.52344696474072
2026-03-13,0.0,84.75739644970349,0.0,0.0,0.0,0.0,0.0,-5.09933314950039,5.349972638111871,87.86852800062306,0.054900233765731186,0.03380258925600018,0.010348869195692643,9.131966969864713
2026-03-16,0.0,140.65875370919923,0.0,0.0,0.0,0.0,-20.3251126026025,0.0,5.042390037534997,-20.618043828544153,0.2455715069841331,0.012669436085558317,0.04582236937944791,6.340841582449583
2026-03-17,6.434512672136833,-73.49524506217996,0.0,0.0,0.0,0.0,10.10974817081516,194.5923330217358,4.117928133783332,-55.520217584418276,0.28145525358064943,0.014925705817826512,0.13072479227398195,5.934815383783117
2026-03-18,0.0,190.82819695359584,0.0,0.0,0.0,-152.81743575620678,0.0,-170.1553756792635,3.3121898793227915,175.84727784362596,0.08701850392033988,0.009057264535853139,-0.026845316278244675,5.224748457375211
2026-03-19,0.0,0.0,0.0,0.0,86.40834156827378,-14.576318756785357,64.52568200230503,-7.761968426758017,4.773942739380799,-130.83601066374962,0.026458433942771083,-0.005057207555655988,-0.084161699172938,4.002715701716605
2026-03-23,27.159952308289192,-50.60194174757271,0.0,0.0,0.0,0.0,-234.87609075043636,105.2407008066112,9.217149502433315,-182.63734407118594,0.09515632728855225,0.0482450381115227,0.0222182968711425,5.917156410966172
2026-03-24,0.0,0.0,0.0,0.0,0.0,0.0,-37.67988128047438,78.51295024793804,6.999513244318147,43.02537509663029,0.6198285360911941,0.024080737527330177,0.049363451449410865,7.067004188802983
2026-03-25,0.0,64.56730422230228,0.0,0.0,0.0,3.749104745085446,72.68952869979773,-205.01375224523375,5.762454949691528,105.20401441469262,0.05026928560339918,0.017569854691689597,0.04954044481071806,3.8993413762924036
2026-03-26,7.180760966820243,0.0,0.0,0.0,-71.46190725491198,70.77169600936428,85.87454836576327,-79.39348030883386,4.621863557971876,-43.5124852407387,1.4937821224822567,0.0025694667183598437,0.013286260451134782,4.446885700953782
2026-03-27,0.0,0.0,75.53629920703476,0.0,0.0,110.79900999073946,436.1817260597869,-13.796472017248089,4.802187013793466,65.83338389660742,0.0416018746663704,-0.007843395162665879,0.029107880488328353,7.442255906879949
2026-03-30,0.0,165.91150442477786,0.0,0.0,0.0,0.0,235.4347590930364,179.0319356559089,11.031157253509708,-25.033579914564008,0.379109579806927,-0.0019195998808187358,-0.0302967235342634,2.4459155277122155
2026-03-31,0.0,-100.6356478167496,0.0,0.0,0.0,0.0,-362.0445486518173,29.780858604496085,8.190991095662438,-52.46977655553597,1.5689586168146854,-0.0140474318433958,0.08542449163621578,2.1071825843747707
2026-04-01,0.0,0.0,0.0,-1008.0000000000008,295.5689671251965,84.97126364022552,0.0,-334.69655500382964,7.418412258178479,321.86771565868133,0.11211789578686114,-0.0027158965176334,-0.022736104733519422,8.729414997548066
2026-04-02,0.0,243.3737716028468,0.0,0.0,0.0,0.0,0.0,483.80654245502575,8.415367106031606,-230.8087638625911,0.06788115228163294,0.015110785866228845,-0.009283087174445455,10.204476072867342
2026-04-03,-0.3106399107093583,0.0,0.0,0.0,0.0,-57.21073787415437,-45.091700819859014,26.542541535091733,4.353948039511486,8.429156645031188,0.42274555112524653,0.026695804191195653,0.07684883272224677,7.790648801100246
2026-04-06,29.254329633158097,0.0,0.0,0.0,0.0,0.0,0.0,46.792631835397955,5.42584242290852,-15.77840112201856,1.2244820685610334,0.01362767195968616,-0.09565274895459724,4.585494579583573
2026-04-07,0.0,0.0,0.0,1691.2856696846695,0.0,0.0,7.942418439079397,-1.053508348594292,4.300190014278065,-12.40925391410852,0.191667922499671,0.004718074044403466,0.06665517146348617,4.237459596865491
2026-04-08,0.0,134.09363422027653,73.31477936292308,0.0,0.0,0.0,-8.0,-161.005079094384,8.008291421812904,159.0060841556329,0.04893467793029907,0.010604882063602123,-0.03741047027485753,7.421268903721515
2026-04-09,0.0,88.6561427590944,0.0,1950.504639329542,155.12212459269043,137.4841363149988,10.668437859257647,0.3480574761380922,3.945671170354154,-91.44597457627191,0.19894778503378144,0.0025055708639987427,0.002820713555882879,8.520268020576774
