date,57140-58030,50160-58030,58020-58030,57060-58030,58010-58020,portfolio
2026-05-08,0.004217693981224455,-0.0011613184841093437,0.004411329452577468,0.0031138843373558116,-0.011762868829135771,-0.0002362559084174761
2026-05-11,0.0,0.0,-0.00197650482924753,0.0017039372740065958,-0.009919923848942448,-0.0020384982808366765
2026-05-12,-0.030769874442889894,-0.03359528213131513,-0.03686107737913021,0.034590541102896145,-0.03794224112931229,-0.02091558679595028
2026-05-13,0.0029934059979337896,0.009253945577360008,-0.009699485682090848,0.007779704481652911,0.0068153258371840405,0.003428579242407981
2026-05-14,0.09962097377019692,0.09084107694029218,0.1012128978316907,-0.07490226717699523,0.0,0.04335453627303691
2026-05-15,0.005997225560327565,-0.00048071091395436864,0.0,0.0,0.017695975368717188,0.004642498003018076
2026-05-18,0.018223087742454288,-0.0016385763773887287,-0.013045200509129433,0.00642342054329884,-0.009480117849401584,9.65227099666767e-05
2026-05-19,0.06120768753359095,0.07710297457454099,0.06786442867582577,0.06959149104803204,0.004732924597422313,0.056099901285882416
2026-05-20,0.005591786941524436,-0.006905291404647959,-0.002178345053932349,0.007335107277784451,0.0,0.0007686515521457158
2026-05-21,-0.008119605546050988,0.0,-0.0013342675994586055,0.0,-0.008079329147957786,-0.003506640458693476
