trade_date,bps
2019-01-07,0.6837950217331001
2019-01-08,7.662652282027583
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,-5.018629879635172
2019-01-15,0.0
2019-01-16,-19.912404077179147
2019-01-17,0.0
2019-01-18,38.33895126739673
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,13.882558201240528
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,5.417325516314992
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,-0.9487814812434495
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,29.69617939439915
2019-02-15,36.697938578432336
2019-02-18,-16.867115193386162
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,-6.819882950126865
2019-02-22,-25.86644192664317
2019-02-25,0.0
2019-02-26,34.4712498122709
2019-02-27,9.693873118777725
2019-02-28,0.0
2019-03-01,-15.276658109973782
2019-03-04,0.0
2019-03-05,-17.829772779184644
2019-03-06,-9.852030469875608
2019-03-07,-5.956598333796161
2019-03-08,0.0
2019-03-11,-7.130849570246097
2019-03-12,4.660920314813955
2019-03-13,8.517554990888845
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-22,0.0
2019-03-25,14.145439530480196
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.0
2019-04-01,0.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,13.924775515143804
2019-04-05,19.289685506579175
2019-04-08,16.724493862765545
2019-04-09,-0.6241556690524308
2019-04-10,-2.9011353845677434
2019-04-11,0.0
2019-04-12,-96.75713084824713
2019-04-15,12.348853705447214
2019-04-16,-13.474266072686419
2019-04-17,-19.218868665181418
2019-04-18,0.0
2019-04-19,0.0
2019-04-22,-18.82260473173333
2019-04-23,3.608436447361612
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,6.697869557092081
2019-05-07,-17.912965648402334
2019-05-08,0.0
2019-05-09,30.765729879612472
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,23.894254750204343
2019-05-15,0.0
2019-05-16,-4.691753693596864
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,-3.752307737092181
2019-05-24,14.333222372669496
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,-7.254491249834276
2019-05-31,0.0
2019-06-03,24.652985048080144
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,-17.83010286593802
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,-13.518006102217317
2019-06-13,0.0
2019-06-14,5.65932213956537
2019-06-17,0.0
2019-06-18,4.35336829314893
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,2.7637380970027987
2019-06-25,0.0
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,-28.789375838746928
2019-07-04,0.0
2019-07-05,-6.2402381947278975
2019-07-08,0.0
2019-07-09,-10.386185826574739
2019-07-10,0.0
2019-07-11,10.342072850558244
2019-07-12,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,18.375337285575608
2019-07-19,0.0
2019-07-22,19.25475933680088
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-06,5.624092942432308
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,-6.68194953845823
