sym,time,th,N,mean,wr,pf,sharpe,t
7011.T,11:30,30,179,-0.36600781691721845,43.575418994413404,0.9912252367522687,-0.05004046370336639,-0.04217426965941999
7011.T,11:30,50,128,2.3183081244235995,46.09375,1.0531658414479665,0.29438331650221855,0.2098060020444833
7011.T,11:30,80,81,14.238648209263122,46.913580246913575,1.3416018762852795,1.6452151954712517,0.9327493415145965
7011.T,11:30,120,29,8.728513323989914,48.275862068965516,1.2154535560719153,1.1817045437438602,0.4008737640852932
7011.T,13:30,20,211,-13.605391440330983,43.127962085308056,0.6262446729419257,-2.5515144152220364,-2.33474247087638
7011.T,13:30,30,184,-14.121354515003892,43.47826086956522,0.622239113244564,-2.5561202321489107,-2.184187508286116
7011.T,13:30,50,136,-12.178482955262343,45.588235294117645,0.6609189594377168,-2.203069406180242,-1.6184428313072068
7011.T,13:30,80,98,-8.714811510365848,48.97959183673469,0.7586675562485455,-1.4853351706713294,-0.9262692188629189
7011.T,13:30,120,45,7.2196661324931055,53.333333333333336,1.2295615359802927,1.270142054462993,0.5367329807195089
7011.T,14:00,20,213,-6.314178515020466,45.07042253521127,0.7735664022967241,-1.4294430910811275,-1.3141846834019206
7011.T,14:00,30,188,-6.980430168809632,45.21276595744681,0.7577257330409263,-1.5450921822632995,-1.3345444679649865
7011.T,14:00,50,151,-8.607663701432786,44.370860927152314,0.7143769701007907,-1.8931732544171072,-1.4654755047387191
7011.T,14:00,80,95,-6.944225259702165,46.31578947368421,0.7769865514505728,-1.4946308734142124,-0.9176889052048225
7011.T,14:00,120,45,4.029401857436062,57.77777777777777,1.1280232561343155,0.725353282398976,0.3065177064003949
5016.T,9:30,20,195,29.31617549186682,54.35897435897436,1.3580613331990565,1.7630428937686726,1.5508861366452729
5016.T,9:30,30,168,17.028551340080874,52.976190476190474,1.2036661663453836,1.0660526827787251,0.8704283705776589
5016.T,9:30,50,101,33.38425084961206,56.43564356435643,1.409253620948943,1.9953034854946297,1.2631920324326404
5016.T,9:30,80,55,21.6713128748787,52.72727272727272,1.1884611102936933,1.0545245676242276,0.49264919384235867
5016.T,9:30,120,31,104.78918304887752,58.06451612903226,2.070388959155398,4.792879899694101,1.6810364217554676
5016.T,10:00,20,196,32.9715257097096,53.06122448979592,1.4363329339390474,2.0413400511551147,1.8002927055574345
5016.T,10:00,30,169,52.441651571521554,56.80473372781065,1.8406959247733794,3.427361642143541,2.80674536325045
5016.T,10:00,50,122,47.661210463262975,54.09836065573771,1.6617150756885761,2.882480702970793,2.0056080010392976
5016.T,10:00,80,73,49.327044499978825,53.42465753424658,1.5792195680713552,2.7519016688700164,1.4811330444678226
5016.T,10:00,120,39,74.01569206767911,58.97435897435898,1.744251800014477,3.4943894569847345,1.3746854610025856
5016.T,11:00,20,210,4.6414350790109244,51.42857142857142,1.0688948404273706,0.3883404792227874,0.35450473410447825
5016.T,11:00,30,191,10.429874340369352,53.92670157068062,1.1606235636235716,0.8667855536028507,0.7546195941262858
5016.T,11:00,50,141,-3.9451272778926434,51.06382978723404,0.9495617405771495,-0.3044703604755364,-0.2277478612931008
5016.T,11:00,80,93,8.830576175325747,50.53763440860215,1.114511042852912,0.6387699212098958,0.3880481895012616
5016.T,11:00,120,53,-23.936898061077997,49.056603773584904,0.778037841943088,-1.5478153044356544,-0.7098340055291419
5016.T,11:30,20,209,3.0376410318737483,49.282296650717704,1.0461639596751555,0.2539069453076794,0.23123174322591677
5016.T,11:30,30,190,6.047652058965057,50.526315789473685,1.0904432575124947,0.4901056948377042,0.4255653685884817
5016.T,11:30,50,147,-1.9860278262153974,47.61904761904761,0.9750139146242793,-0.14651584957343466,-0.11190332853017128
5016.T,11:30,80,96,-22.27171105851153,42.70833333333333,0.7586377218025097,-1.7163407568717297,-1.0593485138471208
5016.T,11:30,120,56,-1.4642068922332803,46.42857142857143,0.9826248905459023,-0.10655620278941613,-0.050231075713256704
5016.T,13:30,20,214,-5.2684233505010845,46.728971962616825,0.8839203126965505,-0.6460592571335632,-0.5953590641195522
5016.T,13:30,30,197,-3.921219397901952,48.223350253807105,0.9150440983556245,-0.4658149354105195,-0.41185681047412065
